minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,2,1
360,1,1
390,3,1
420,5,0
450,10,0
480,11,0
510,17,0
540,25,0
570,34,0
574,36,0
600,36,0
630,36,0
660,38,0
690,43,0
720,46,0
750,41,7
780,40,11
810,40,20
840,28,23
870,43,38
