id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,salto_min,primer_dia,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
COLAPSO_COMPLETO_TS_r02_G6_TS-JERARQUICO_credfalse,COLAPSO,COMPLETO,1.0,TS,TS,constructivo,2,20260902,150,30,2026-01-01,?,COLAPSADA,5500,641,641,55,50,1,4,98.039,5500,302,7919.000,1381,158.380,341,0,100.086,100.574,108.356,0,0,2.600,28.475
