id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,salto_min,primer_dia,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
COLAPSO_COMPLETO_ALNS-C_r01_G6_ALNS-C_credtrue,COLAPSO,COMPLETO,1.0,ALNS-C,ALNS,calido,1,20260901,150,30,2026-01-01,?,CULMINADA,44640,641,641,641,638,0,3,100.000,-1,3419,126525.000,21069,198.315,2762,0,100.037,100.121,117.780,0,0,8.900,249.044
