id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,salto_min,primer_dia,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
COLAPSO_N4_ALNS-C_r02_KB-N4_ALNS-C_credtrue,COLAPSO,N4,rampa,ALNS-C,ALNS,calido,2,20260902,150,30,2026-09-01,?,COLAPSADA,4250,11315,10758,733,690,1,42,99.855,4250,2562,59068.000,10316,85.606,152,0,100.220,101.128,104.998,0,0,27.900,15.595
