id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,salto_min,primer_dia,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
COLAPSO_N4_TS_r03_KB-N4_TS-JERARQUICO_credtrue,COLAPSO,N4,rampa,TS,TS,constructivo,3,20260903,150,30,2026-09-01,?,COLAPSADA,10570,11315,10721,2092,2030,1,61,99.951,10570,8097,219593.000,37296,108.174,391,0,100.125,100.305,107.417,0,0,47.500,40.436
