id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,salto_min,primer_dia,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
5D_N3_TS_r03_KB-N3_TS-HOLGURA_credtrue,5D,N3,0.75,TS,TS,constructivo,3,20260903,150,30,2026-09-01,?,CULMINADA,7200,1963,1486,1486,1458,1,27,99.931,1076,5893,216158.000,33655,148.257,266,0,100.144,102.068,112.080,0,0,46.000,27.078
