id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,salto_min,primer_dia,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
COLAPSO_COMPLETO_TS_r03_G6_TS-HOLGURA_credtrue,COLAPSO,COMPLETO,1.0,TS,TS,constructivo,3,20260903,150,30,2026-01-01,?,CULMINADA,44640,641,641,641,638,0,3,100.000,-1,3419,184472.000,23416,289.141,2762,0,100.027,100.082,105.583,0,0,8.200,202.361
