id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
5D_N3_ALNS-F_r01,5D,N3,0.75,ALNS-F,ALNS,constructivo,1,20260901,2000,539370b,CULMINADA,7200,1963,1474,1474,1436,4,34,99.722,897,5691,117299.000,20151,81.685,266,0,1950.129,1950.418,1954.565,0,0,43.900,510.153
