id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
5D_N3_HGS_r09,5D,N3,0.75,HGS,HGS,constructivo,9,20260909,2000,539370b,CULMINADA,7200,1963,1485,1485,1446,5,34,99.655,911,5646,132007.000,21951,91.291,266,0,1950.154,1950.492,1951.902,0,0,41.800,508.411
