id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
COLAPSO_N4_ALNS-F_r04,COLAPSO,N4,rampa,ALNS-F,ALNS,constructivo,4,20260904,2000,45890e5,COLAPSADA,4250,11315,10716,698,650,1,47,99.846,4250,2395,54260.000,9449,83.477,152,0,1950.179,1950.579,1954.665,0,0,23.800,283.490
