id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
5D_N3_ALNS-C_r10,5D,N3,0.75,ALNS-C,ALNS,calido,10,20260910,2000,539370b,CULMINADA,7200,1963,1491,1491,1457,5,29,99.658,897,5924,121216.000,20759,83.196,266,0,1950.131,1950.420,1955.037,0,0,46.500,504.356
