id,escenario,nivel,fraccion,variante,algoritmo,arranque,replica,semilla,presupuesto_ms,commit,estado,minuto_final,pedidos_base,pedidos_instancia,pedidos_registrados,pedidos_entregados,pedidos_incumplidos,pedidos_pendientes,pct_cumplimiento,minuto_primer_incumplido,paquetes_entregados,costo_total,km_total,costo_por_pedido,llamadas,llamadas_fuera_presupuesto,ms_mediana,ms_p90,ms_max,v1_invalidas,v2_incoherentes,saturacion_almacenes_pct,tiempo_pared_s
5D_N1_HGS_r07,5D,N1,0.25,HGS,HGS,constructivo,7,20260907,2000,539370b,CULMINADA,7200,1963,472,472,468,0,4,100.000,-1,1806,50036.000,8657,106.915,266,0,1950.056,1950.227,1952.001,0,0,13.500,488.254
