minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,1,0
360,0,0
390,0,0
420,2,0
450,8,0
480,10,0
510,19,0
540,27,0
570,32,0
574,33,0
600,42,0
630,47,0
660,51,0
690,57,0
720,66,3
750,58,8
780,52,15
810,51,23
840,31,21
870,42,30
900,50,0
930,50,0
960,54,0
990,59,0
1020,66,0
1050,69,0
1080,70,0
1110,72,0
1140,66,0
1170,67,1
1200,67,6
1230,56,10
1260,49,14
1290,38,15
1317,24,19
1320,19,6
1350,19,6
1380,20,0
1410,16,0
1440,16,0
1470,16,0
1500,16,0
1530,16,0
1560,16,0
1590,14,0
1620,14,0
1650,15,0
1680,14,0
1710,14,0
1740,13,0
1770,5,0
1800,2,0
1830,3,0
1839,3,0
1860,4,0
1890,6,0
1920,10,0
1950,15,0
1980,18,0
2010,28,0
2040,35,0
2070,39,0
2100,42,0
2130,43,0
2160,43,0
2190,40,4
2220,39,8
2250,30,11
2277,17,14
2280,16,4
2310,26,12
2340,35,0
2370,37,0
2400,40,0
2430,46,0
2460,54,0
2490,54,0
2520,57,0
2550,57,0
2580,60,0
2610,58,0
2640,55,0
2670,46,2
2700,40,6
2730,29,7
2760,10,3
2790,12,4
2800,12,4
2809,12,4
2820,13,0
2850,10,0
2880,8,0
2881,8,0
2910,8,0
2940,8,0
2970,9,0
3000,9,0
3030,9,0
3060,8,0
3090,7,0
3120,6,0
3150,6,0
3180,7,0
3210,6,1
3240,2,2
3270,5,5
3300,8,0
3330,10,0
3360,10,0
3390,16,0
3420,21,0
3450,31,0
3480,39,0
3506,41,0
3510,43,0
3540,46,0
3570,48,0
3600,51,2
3630,46,10
3660,47,15
3690,42,24
3720,32,26
3750,38,32
3780,41,0
3810,41,0
3840,47,0
3870,52,0
3879,56,0
3900,60,0
3930,66,0
3960,70,0
3990,70,0
4020,75,0
4050,68,3
4080,68,8
4110,53,11
4140,48,14
4152,49,16
4170,43,17
4200,20,17
4230,20,17
4260,20,0
4261,20,0
4290,16,0
4320,15,0
4350,15,0
4380,16,0
4410,16,0
4440,15,0
4460,16,0
4470,16,0
4500,15,0
4516,15,0
4530,15,0
4560,13,0
4590,10,0
4620,9,0
4650,6,1
4680,3,3
4710,6,6
4739,11,11
4740,11,0
4770,13,0
4800,15,0
4830,28,0
4843,31,0
4860,36,0
4890,45,0
4920,53,0
4950,64,0
4980,67,0
5010,67,4
5040,74,17
5070,67,25
5092,66,31
5100,65,31
5130,62,39
5160,48,40
5184,52,44
5190,55,47
5220,63,0
5250,66,0
5280,68,0
5293,68,0
5310,73,0
5340,73,0
5370,73,0
5400,79,0
5430,74,0
5460,78,1
5490,77,5
5520,78,12
5550,63,16
5580,57,22
5610,47,22
5640,23,21
5653,23,21
5670,25,23
5700,26,0
5730,24,0
5760,21,0
5790,22,0
5820,21,0
5850,22,0
5880,21,0
5910,17,0
5917,17,0
5940,17,0
5970,16,0
6000,14,0
6030,15,0
6060,15,0
6090,6,1
6120,1,1
6150,5,5
6180,5,0
6210,6,0
6216,7,0
6240,9,0
6270,18,0
6292,22,0
6300,22,0
6330,28,0
6360,34,0
6390,36,0
6420,41,0
6450,43,0
6480,50,0
6510,45,4
6540,39,6
6570,34,10
6600,19,8
6612,21,10
6621,22,10
6630,26,12
6660,31,0
6690,36,0
6720,36,0
6750,43,0
6780,47,0
6810,47,0
6832,52,0
6840,51,0
6870,55,0
6900,50,0
6930,51,0
6960,50,1
6967,49,1
6990,44,3
7020,39,4
7050,28,7
7080,11,11
7110,12,12
7140,13,0
7170,13,0
