minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,2,0
300,2,0
330,2,0
360,0,0
390,2,2
420,3,0
450,6,0
480,8,0
510,17,0
540,26,0
570,39,0
574,41,0
600,50,0
630,57,0
660,64,0
690,66,0
720,71,5
750,62,12
780,52,15
810,55,24
840,32,23
870,44,35
900,47,0
930,50,0
960,53,0
990,56,0
1020,60,0
1050,59,0
1080,60,0
1110,59,0
1140,57,0
1170,56,0
1200,55,3
1230,49,6
1260,44,8
1290,35,10
1317,22,15
1320,15,0
1350,15,0
1380,17,0
1410,18,0
1440,15,0
1470,15,0
1500,15,0
1530,15,0
1560,15,0
1590,13,0
1620,12,0
1650,12,0
1680,11,0
1710,10,0
1740,11,0
1770,4,0
1800,0,0
1830,1,1
1839,1,1
1860,3,0
1890,5,0
1920,8,0
1950,18,0
1980,18,0
2010,26,0
2040,35,0
2070,36,0
2100,34,0
2130,44,0
2160,48,0
2190,43,5
2220,41,10
2250,32,12
2277,19,17
2280,18,12
2310,29,23
2340,35,0
2370,34,0
2400,37,0
2430,45,0
2460,47,0
2490,51,0
2520,52,0
2550,53,0
2580,54,0
2610,56,0
2640,51,1
2670,44,3
2700,41,9
2730,34,11
2760,13,13
2790,15,15
2800,15,15
2809,15,15
2820,16,0
2850,12,0
2880,8,0
2881,8,0
2910,8,0
2940,7,0
2970,8,0
3000,9,0
3030,10,0
3060,10,0
3090,10,0
3120,10,0
3150,9,0
3180,9,0
3210,6,1
3240,2,0
3270,5,0
3300,7,0
3330,5,0
3360,8,0
3390,19,0
3420,25,0
3450,31,0
3480,36,0
3506,41,0
3510,42,0
3540,48,0
3570,52,0
3600,54,1
3630,53,11
3660,49,15
3690,43,22
3720,32,22
3750,38,28
3780,41,0
3810,41,0
3840,48,0
3870,55,0
3879,58,0
3900,59,0
3930,65,0
3960,67,0
3990,63,0
4020,70,0
4050,65,0
4080,66,6
4110,57,10
4140,48,14
4152,46,16
4170,38,17
4200,20,4
4230,20,4
4260,20,0
4261,20,0
4290,19,0
4320,17,0
4350,18,0
4380,19,0
4410,18,0
4440,18,0
4460,18,0
4470,18,0
4500,17,0
4516,15,0
4530,14,0
4560,11,0
4590,10,0
4620,10,0
4650,6,2
4680,3,3
4710,7,7
4739,8,8
4740,8,0
4770,10,0
4800,10,0
4830,19,0
4843,22,0
4860,27,0
4890,35,0
4920,47,0
4950,59,0
4980,59,0
5010,69,7
5040,68,17
5070,66,25
5092,60,27
5100,59,27
5130,53,31
5160,39,21
5184,43,25
5190,45,27
5220,52,0
5250,55,0
5280,60,0
5293,61,0
5310,61,0
5340,65,0
5370,64,0
5400,64,0
5430,64,0
5460,64,0
5490,62,2
5520,65,8
5550,58,15
5580,50,16
5610,43,19
5640,21,15
5653,21,15
5670,23,16
5700,23,0
5730,20,0
5760,16,0
5790,16,0
5820,16,0
5850,17,0
5880,17,0
5910,17,0
5917,17,0
5940,14,0
5970,15,0
6000,13,0
6030,15,0
6060,13,0
6090,9,1
6120,2,0
6150,6,1
6180,7,0
6210,9,0
6216,10,0
6240,11,0
6270,13,0
6292,16,0
6300,19,0
6330,24,0
6360,29,0
6390,33,0
6420,36,0
6450,43,0
6480,47,1
6510,43,5
6540,41,10
6570,32,13
6600,19,6
6612,20,6
6621,21,7
6630,24,9
6660,30,0
6690,36,0
6720,33,0
6750,38,0
6780,46,0
6810,50,0
6832,51,0
6840,52,0
6870,56,0
6900,54,0
6930,53,0
6960,52,1
6967,49,1
6990,47,5
7020,40,7
7050,32,10
7080,15,8
7110,15,8
7140,16,0
7170,14,0
