minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,2,0
300,2,0
330,2,0
360,0,0
390,1,1
420,1,0
450,3,0
480,2,0
510,9,0
540,11,0
570,19,0
574,19,0
600,22,0
630,27,0
660,31,0
690,35,0
720,38,0
750,33,0
780,32,0
810,25,5
840,11,11
870,16,16
900,20,0
930,19,0
960,20,0
990,23,0
1020,25,0
1050,27,0
1080,30,0
1110,32,0
1140,34,0
1170,36,0
1200,34,0
1230,29,0
1260,28,0
1290,14,0
1317,8,3
1320,3,0
1350,3,0
1380,4,0
1410,6,0
1440,6,0
1470,7,0
1500,7,0
1530,7,0
1560,7,0
1590,6,0
1620,6,0
1650,5,0
1680,5,0
1710,5,0
1740,6,0
1770,3,0
1800,0,0
1830,0,0
1839,0,0
1860,1,0
1890,5,0
1920,6,0
1950,8,0
1980,12,0
2010,14,0
2040,20,0
2070,21,0
2100,21,0
2130,26,0
2160,26,0
2190,28,0
2220,29,3
2250,25,3
2277,10,7
2280,7,0
2310,12,4
2340,16,0
2370,20,0
2400,24,0
2430,26,0
2460,26,0
2490,30,0
2520,33,0
2550,32,0
2580,36,0
2610,35,0
2640,32,0
2670,30,0
2700,29,3
2730,20,3
2760,6,4
2790,6,4
2800,6,4
2809,6,4
2820,7,0
2850,6,0
2880,5,0
2881,5,0
2910,5,0
2940,5,0
2970,5,0
3000,6,0
3030,6,0
3060,6,0
3090,5,0
3120,5,0
3150,4,0
3180,4,0
3210,2,0
3240,0,0
3270,1,1
3300,2,0
3330,2,0
3360,4,0
3390,8,0
3420,10,0
3450,12,0
3480,14,0
3506,18,0
3510,19,0
3540,20,0
3570,23,0
3600,24,0
3630,30,0
3660,29,3
3690,30,10
3720,14,10
3750,18,14
3780,21,0
3810,18,0
3840,22,0
3870,23,0
3879,24,0
3900,26,0
3930,27,0
3960,34,0
3990,33,0
4020,30,0
4050,31,0
4080,28,0
4110,25,0
4140,22,0
4152,19,0
4170,17,1
4200,3,1
4230,3,1
4260,5,0
4261,5,0
4290,4,0
4320,5,0
4350,5,0
4380,5,0
4410,5,0
4440,5,0
4460,5,0
4470,4,0
4500,4,0
4516,4,0
4530,4,0
4560,4,0
4590,6,0
4620,6,0
4650,5,1
4680,1,1
4710,3,3
4739,4,4
4740,4,0
4770,5,0
4800,4,0
4830,13,0
4843,15,0
4860,17,0
4890,25,0
4920,31,0
4950,35,0
4980,36,0
5010,40,0
5040,39,0
5070,34,0
5092,28,0
5100,29,1
5130,25,2
5160,8,4
5184,11,7
5190,12,8
5220,16,0
5250,16,0
5280,16,0
5293,16,0
5310,17,0
5340,21,0
5370,22,0
5400,23,0
5430,25,0
5460,27,0
5490,30,0
5520,32,0
5550,30,0
5580,28,1
5610,21,3
5640,3,1
5653,3,1
5670,4,1
5700,5,0
5730,4,0
5760,4,0
5790,5,0
5820,5,0
5850,6,0
5880,6,0
5910,6,0
5917,6,0
5940,5,0
5970,4,0
6000,4,0
6030,5,0
6060,5,0
6090,2,0
6120,1,1
6150,2,2
6180,3,0
6210,5,0
6216,5,0
6240,7,0
6270,9,0
6292,10,0
6300,11,0
6330,13,0
6360,16,0
6390,18,0
6420,21,0
6450,23,0
6480,19,0
6510,18,0
6540,18,0
6570,11,3
6600,10,10
6612,10,10
6621,12,12
6630,12,12
6660,12,0
6690,17,0
6720,16,0
6750,21,0
6780,23,0
6810,25,0
6832,27,0
6840,27,0
6870,30,0
6900,27,0
6930,24,0
6960,24,0
6967,23,0
6990,19,0
7020,19,1
7050,12,2
7080,3,2
7110,3,2
7140,3,0
7170,4,0
