minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,0
360,0,0
390,2,2
420,4,0
450,11,0
480,16,0
510,27,0
540,40,0
570,58,0
574,59,0
600,71,0
630,79,0
660,88,5
690,89,16
720,92,30
750,89,41
780,85,48
810,85,62
840,74,74
870,89,89
900,94,0
930,96,0
960,99,0
990,104,0
1020,108,0
1050,103,1
1080,101,3
1110,104,9
1140,100,15
1170,96,23
1200,94,31
1230,84,37
1260,80,43
1290,70,45
1317,54,52
1320,52,44
1350,52,44
1380,55,1
1410,51,0
1440,49,0
1470,50,0
1500,47,0
1530,47,0
1560,44,0
1590,41,0
1620,37,0
1650,34,0
1680,29,0
1710,25,0
1740,23,1
1770,12,1
1800,2,1
1830,3,2
1839,3,2
1860,5,0
1890,8,0
1920,12,0
1950,24,0
1980,27,0
2010,37,0
2040,50,0
2070,55,0
2100,56,0
2130,68,3
2160,69,11
2190,64,19
2220,60,25
2250,48,28
2277,37,34
2280,36,27
2310,49,39
2340,60,0
2370,63,0
2400,66,0
2430,81,0
2460,86,0
2490,88,0
2520,85,0
2550,82,0
2580,79,1
2610,76,7
2640,76,13
2670,60,18
2700,60,24
2730,50,26
2760,30,30
2790,32,32
2800,32,32
2809,32,32
2820,34,1
2850,29,1
2880,25,0
2881,25,0
2910,25,0
2940,24,0
2970,25,0
3000,25,0
3030,25,0
3060,25,0
3090,22,0
3120,19,0
3150,16,0
3180,16,0
3210,13,2
3240,3,0
3270,7,1
3300,9,0
3330,10,0
3360,12,0
3390,25,0
3420,33,0
3450,41,0
3480,46,0
3506,51,0
3510,53,0
3540,67,0
3570,68,5
3600,72,12
3630,72,25
3660,68,35
3690,71,44
3720,60,46
3750,71,57
3780,77,0
3810,81,0
3840,90,0
3870,96,0
3879,98,0
3900,99,0
3930,106,0
3960,110,3
3990,104,5
4020,103,17
4050,96,20
4080,95,31
4110,83,36
4140,80,43
4152,76,46
4170,71,48
4200,51,40
4230,51,40
4260,51,0
4261,51,0
4290,46,0
4320,42,0
4350,41,0
4380,36,0
4410,35,0
4440,31,0
4460,30,0
4470,26,0
4500,23,0
4516,23,0
4530,23,0
4560,18,0
4590,17,0
4620,17,0
4650,10,2
4680,4,1
4710,10,5
4739,13,8
4740,13,0
4770,14,0
4800,18,0
4830,34,0
4843,39,0
4860,46,0
4890,58,0
4920,74,0
4950,89,0
4980,93,11
5010,99,30
5040,109,46
5070,105,56
5092,99,61
5100,97,61
5130,89,66
5160,79,79
5184,86,86
5190,89,89
5220,101,0
5250,110,0
5280,114,0
5293,115,0
5310,115,0
5340,115,0
5370,114,2
5400,114,7
5430,109,15
5460,112,23
5490,108,34
5520,107,44
5550,99,52
5580,91,54
5610,77,58
5640,60,55
5653,60,55
5670,62,57
5700,64,2
5730,60,1
5760,53,0
5790,52,0
5820,52,0
5850,51,0
5880,48,0
5910,43,0
5917,42,0
5940,38,0
5970,35,0
6000,32,0
6030,27,0
6060,25,0
6090,15,2
6120,3,3
6150,7,7
6180,10,0
6210,14,0
6216,15,0
6240,17,0
6270,21,0
6292,24,0
6300,28,0
6330,38,0
6360,44,0
6390,47,0
6420,50,0
6450,52,0
6480,62,12
6510,58,16
6540,59,25
6570,50,32
6600,45,31
6612,47,32
6621,48,33
6630,51,35
6660,58,0
6690,62,0
6720,63,0
6750,74,0
6780,82,0
6810,85,0
6832,85,0
6840,84,0
6870,88,2
6900,86,4
6930,79,10
6960,77,16
6967,75,16
6990,64,21
7020,64,27
7050,55,31
7080,36,31
7110,36,31
7140,37,0
7170,34,0
