minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,3,1
360,1,1
390,2,2
420,4,0
450,9,0
480,13,0
510,21,0
540,31,0
570,41,0
574,44,0
600,50,0
630,57,0
660,66,0
690,68,0
720,72,7
750,58,11
780,55,18
810,58,26
840,33,18
870,48,28
900,53,0
930,56,0
960,63,0
990,68,0
1020,70,0
1050,70,0
1080,69,0
1110,75,0
1140,75,0
1170,70,3
1200,66,5
1230,49,7
1260,47,11
1290,43,14
1317,28,17
1320,17,0
1350,17,0
1380,20,0
1410,19,0
1440,14,0
1470,14,0
1500,14,0
1530,14,0
1560,13,0
1590,12,0
1620,12,0
1650,11,0
1680,10,0
1710,10,0
1740,12,0
1770,6,0
1800,3,3
1830,4,4
1839,4,4
1860,5,0
1890,7,0
1920,8,0
1950,19,0
1980,24,0
2010,32,0
2040,47,0
2070,51,0
2100,51,0
2130,61,2
2160,67,12
2190,64,20
2220,58,24
2250,59,29
2277,40,33
2280,33,19
2310,40,25
2340,51,0
2370,56,0
2400,60,0
2430,67,0
2460,71,0
2490,72,0
2520,77,0
2550,74,0
2580,72,0
2610,72,7
2640,73,14
2670,66,20
2700,56,23
2730,49,25
2760,26,12
2790,27,13
2800,28,14
2809,28,14
2820,29,0
2850,27,0
2880,22,0
2881,22,0
2910,23,0
2940,21,0
2970,22,0
3000,23,0
3030,22,0
3060,21,0
3090,17,0
3120,17,0
3150,12,0
3180,13,0
3210,10,2
3240,3,0
3270,7,2
3300,9,0
3330,13,0
3360,17,0
3390,31,0
3420,39,0
3450,46,0
3480,54,0
3506,55,0
3510,57,0
3540,65,0
3570,72,10
3600,71,16
3630,73,29
3660,68,37
3690,68,44
3720,55,35
3750,65,45
3780,73,0
3810,76,0
3840,82,0
3870,90,0
3879,94,0
3900,98,0
3930,101,0
3960,110,9
3990,105,11
4020,105,20
4050,101,31
4080,109,45
4110,96,48
4140,92,56
4152,91,56
4170,85,58
4200,61,40
4230,61,40
