minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,2,1
360,1,1
390,2,2
420,5,0
450,13,0
480,17,0
510,30,0
540,42,0
570,55,0
574,57,0
600,67,0
630,74,0
660,87,3
690,91,16
720,96,31
750,85,39
780,81,44
810,83,57
840,67,60
870,83,75
900,92,0
930,100,0
960,101,0
990,108,0
1020,108,0
1050,112,1
1080,105,3
1110,102,10
1140,102,16
1170,93,21
1200,91,29
1230,80,34
1260,77,40
1290,69,44
1317,56,52
1320,52,39
1350,52,39
1380,55,0
1410,50,0
1440,47,0
1470,47,0
1500,45,0
1530,45,0
1560,43,0
1590,38,0
1620,36,0
1650,32,0
1680,29,0
1710,25,0
1740,20,0
1770,10,0
1800,2,1
1830,3,2
1839,3,2
1860,4,0
1890,7,0
1920,11,0
1950,22,0
1980,30,0
2010,42,0
2040,59,0
2070,65,0
2100,68,0
2130,76,8
2160,74,16
2190,73,28
2220,71,35
2250,62,40
2277,52,47
2280,49,32
2310,60,43
2340,72,0
2370,77,0
2400,79,0
2430,89,0
2460,97,0
2490,98,0
2520,95,0
2550,92,0
2580,95,8
2610,88,15
2640,88,23
2670,77,29
2700,76,39
2730,67,41
2760,45,33
2790,47,35
2800,48,36
2809,48,36
2820,50,0
2850,44,0
2880,38,0
2881,38,0
2910,39,0
2940,38,0
2970,37,0
3000,37,0
3030,36,0
3060,35,0
3090,33,0
3120,28,0
3150,24,0
3180,22,0
3210,16,2
3240,3,1
3270,6,4
3300,8,0
3330,10,0
3360,15,0
3390,30,0
3420,36,0
3450,44,0
3480,52,0
3506,52,0
3510,52,0
3540,61,0
3570,66,4
3600,69,13
3630,70,25
3660,66,32
3690,64,41
3720,53,48
3750,63,58
3780,69,0
3810,73,0
3840,81,0
3870,87,0
3879,90,0
3900,94,0
3930,100,0
3960,107,1
3990,104,5
4020,105,16
4050,103,22
4080,102,32
4110,88,34
4140,78,41
4152,76,43
4170,75,45
4200,50,33
4230,50,33
4260,52,0
4261,52,0
4290,45,0
4320,42,0
4350,40,0
4380,41,0
4410,38,0
4440,37,0
4460,36,0
4470,35,0
4500,33,0
4516,31,0
4530,29,0
4560,27,0
4590,23,0
4620,20,0
4650,18,2
4680,2,2
4710,8,8
4739,12,12
4740,12,0
4770,14,0
4800,18,0
4830,40,0
4843,45,0
4860,52,0
4890,67,0
4920,83,0
4950,96,5
4980,103,18
5010,109,35
5040,114,52
5070,115,63
5092,108,70
5100,108,71
5130,104,80
5160,95,87
5184,101,93
5190,104,96
5220,119,0
5250,121,0
5280,122,0
5293,121,0
5310,123,0
5340,126,2
5370,125,3
5400,121,11
5430,121,19
5460,116,32
5490,115,42
5520,115,53
5550,106,60
5580,105,68
5610,92,73
5640,75,64
5653,76,65
5670,77,66
5700,78,0
5730,77,0
5760,73,0
5790,73,0
5820,73,0
5850,65,0
5880,60,0
5910,59,0
5917,59,0
5940,54,0
5970,49,0
6000,45,0
6030,36,0
6060,32,0
6090,19,3
6120,4,4
6150,10,10
6180,12,0
6210,14,0
6216,14,0
6240,16,0
6270,21,0
6292,23,0
6300,26,0
6330,32,0
6360,42,0
6390,43,0
6420,46,0
6450,50,0
6480,62,5
6510,59,11
6540,51,15
6570,53,25
6600,39,27
6612,40,28
6621,42,29
6630,45,32
6660,51,0
6690,54,0
6720,58,0
6750,65,0
6780,72,0
6810,77,0
6832,79,0
6840,76,0
6870,80,0
6900,74,0
6930,73,6
6960,74,14
6967,71,14
6990,65,19
7020,57,21
7050,49,23
7080,28,14
7110,29,14
7140,31,1
7170,28,0
