minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,1,0
360,0,0
390,0,0
420,2,0
450,8,0
480,10,0
510,19,0
540,27,0
570,31,0
574,32,0
600,42,0
630,47,0
660,48,0
690,54,0
720,62,2
750,62,8
780,52,15
810,51,23
840,31,11
870,42,18
900,50,0
930,46,0
960,53,0
990,55,0
1020,62,0
1050,64,0
1080,69,0
1110,71,0
1140,69,0
1170,70,1
1200,66,6
1230,58,10
1260,49,14
1290,47,16
1317,23,20
1320,20,12
1350,20,12
1380,21,0
1410,18,0
1440,17,0
1470,17,0
1500,16,0
1530,16,0
1560,16,0
1590,14,0
1620,14,0
1650,14,0
1680,13,0
1710,12,0
1740,11,0
1770,5,0
1800,2,2
1830,3,3
1839,3,3
1860,4,0
1890,5,0
1920,9,0
1950,14,0
1980,17,0
2010,26,0
2040,35,0
2070,39,0
2100,40,0
2130,44,0
2160,43,0
2190,40,3
2220,39,7
2250,31,10
2277,16,13
2280,15,7
2310,25,16
2340,34,0
2370,38,0
2400,39,0
2430,47,0
2460,53,0
2490,55,0
2520,57,0
2550,53,0
2580,57,0
2610,57,0
2640,49,0
2670,45,2
2700,39,6
2730,31,7
2760,10,0
2790,12,0
2800,12,0
2809,12,0
2820,13,0
2850,11,0
2880,9,0
2881,9,0
2910,9,0
2940,9,0
2970,9,0
3000,9,0
3030,8,0
3060,7,0
3090,7,0
3120,5,0
3150,6,0
3180,7,0
3210,5,0
3240,1,1
3270,4,4
3300,7,0
3330,9,0
3360,8,0
3390,14,0
3420,19,0
3450,29,0
3480,35,0
3506,39,0
3510,41,0
3540,44,0
3570,48,0
3600,52,5
3630,53,12
3660,48,17
3690,52,26
3720,34,25
3750,40,31
3780,43,0
3810,40,0
3840,49,0
3870,55,0
3879,57,0
3900,61,0
3930,67,0
3960,69,0
3990,69,0
4020,69,1
4050,68,6
4080,69,12
4110,60,15
4140,53,17
4152,52,19
4170,47,21
4200,24,8
4230,24,8
4260,25,0
4261,25,0
4290,21,0
4320,18,0
4350,19,0
4380,18,0
4410,18,0
4440,15,0
4460,16,0
4470,16,0
4500,14,0
4516,14,0
4530,14,0
4560,13,0
4590,11,0
4620,11,0
4650,6,1
4680,3,3
4710,6,6
4739,11,11
4740,11,0
4770,13,0
4800,15,0
4830,27,0
4843,30,0
4860,35,0
4890,43,0
4920,53,0
4950,64,0
4980,65,0
5010,69,1
5040,74,15
5070,69,23
5092,65,29
5100,64,29
5130,65,39
5160,48,30
5184,52,34
5190,55,37
5220,63,0
5250,64,0
5280,68,0
5293,69,0
5310,73,0
5340,79,0
5370,77,0
5400,79,0
5430,78,0
5460,80,5
5490,79,10
5520,77,18
5550,65,22
5580,64,28
5610,55,29
5640,30,18
5653,30,18
5670,32,19
5700,33,0
5730,29,0
5760,24,0
5790,24,0
5820,24,0
5850,25,0
5880,25,0
5910,23,0
5917,23,0
5940,22,0
5970,20,0
6000,20,0
6030,19,0
6060,15,0
6090,9,0
6120,0,0
6150,4,2
6180,4,0
6210,6,0
6216,7,0
6240,9,0
6270,18,0
6292,21,0
6300,21,0
6330,27,0
6360,34,0
6390,37,0
6420,40,0
6450,44,0
6480,50,0
6510,49,5
6540,39,7
6570,38,11
6600,20,2
6612,22,4
6621,23,4
6630,27,8
6660,32,1
6690,36,1
6720,35,0
6750,41,0
6780,46,0
6810,46,0
6832,51,0
6840,50,0
6870,52,0
6900,51,0
6930,50,0
6960,44,0
6967,43,0
6990,41,3
7020,36,4
7050,28,7
7080,11,11
7110,12,12
7140,13,0
7170,12,0
