minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,2,0
300,3,0
330,3,0
360,0,0
390,1,1
420,1,0
450,3,0
480,4,0
510,15,0
540,27,0
570,36,0
574,36,0
600,40,0
630,45,0
660,57,0
690,65,0
720,68,9
750,59,13
780,55,18
810,54,29
840,38,32
870,50,43
900,58,0
930,58,0
960,65,0
990,72,0
1020,72,0
1050,73,0
1080,71,0
1110,72,0
1140,68,0
1170,69,1
1200,72,5
1230,53,7
1260,48,12
1290,40,13
1317,21,18
1320,18,9
1350,18,9
1380,19,0
1410,19,0
1440,16,0
1470,16,0
1500,18,0
1530,17,0
1560,17,0
1590,15,0
1620,15,0
1650,14,0
1680,13,0
1710,12,0
1740,14,0
1770,9,0
1800,1,1
1830,1,1
1839,1,1
1860,2,0
1890,8,0
1920,12,0
1950,19,0
1980,24,0
2010,29,0
2040,41,0
2070,44,0
2100,44,0
2130,49,0
2160,51,0
2190,54,10
2220,48,17
2250,40,19
2277,26,23
2280,25,13
2310,34,22
2340,43,0
2370,45,0
2400,49,0
2430,56,0
2460,58,0
2490,63,0
2520,65,0
2550,64,0
2580,67,0
2610,64,0
2640,63,5
2670,52,8
2700,48,14
2730,37,14
2760,18,7
2790,18,7
2800,18,7
2809,18,7
2820,19,0
2850,16,0
2880,13,0
2881,13,0
2910,13,0
2940,13,0
2970,13,0
3000,13,0
3030,11,0
3060,11,0
3090,10,0
3120,9,0
3150,8,0
3180,7,0
3210,5,0
3240,0,0
3270,1,1
3300,3,0
3330,3,0
3360,6,0
3390,14,0
3420,17,0
3450,25,0
3480,31,0
3506,36,0
3510,37,0
3540,39,0
3570,47,0
3600,45,0
3630,44,8
3660,44,14
3690,41,23
3720,32,32
3750,37,37
3780,44,0
3810,41,0
3840,48,0
3870,51,0
3879,53,0
3900,55,0
3930,56,0
3960,66,0
3990,61,0
4020,61,0
4050,56,0
4080,54,3
4110,46,5
4140,39,6
4152,36,7
4170,34,9
4200,13,8
4230,13,8
4260,15,0
4261,15,0
4290,15,0
4320,13,0
4350,13,0
4380,15,0
4410,15,0
4440,15,0
4460,15,0
4470,14,0
4500,14,0
4516,14,0
4530,12,0
4560,12,0
4590,13,0
4620,12,0
4650,5,1
4680,1,0
4710,4,1
4739,8,4
4740,8,0
4770,10,0
4800,11,0
4830,27,0
4843,30,0
4860,33,0
4890,39,0
4920,51,0
4950,59,0
4980,66,0
5010,70,7
5040,70,17
5070,67,24
5092,62,28
5100,62,31
5130,54,34
5160,46,41
5184,53,48
5190,55,50
5220,62,0
5250,66,0
5280,66,0
5293,66,0
5310,65,0
5340,68,0
5370,70,0
5400,70,0
5430,74,0
5460,71,1
5490,71,6
5520,67,10
5550,57,15
5580,55,20
5610,44,24
5640,25,25
5653,25,25
5670,26,26
5700,27,0
5730,25,0
5760,22,0
5790,23,0
5820,22,0
5850,23,0
5880,23,0
5910,20,0
5917,20,0
5940,20,0
5970,19,0
6000,17,0
6030,16,0
6060,14,0
6090,10,0
6120,1,1
6150,3,3
6180,4,0
6210,9,0
6216,9,0
6240,11,0
6270,16,0
6292,17,0
6300,18,0
6330,24,0
6360,28,0
6390,30,0
6420,35,0
6450,36,0
6480,40,0
6510,39,2
6540,39,6
6570,35,11
6600,18,11
6612,19,12
6621,21,14
6630,23,16
6660,29,1
6690,34,1
6720,36,0
6750,41,0
6780,47,0
6810,49,0
6832,51,0
6840,52,0
6870,53,0
6900,49,0
6930,48,0
6960,45,0
6967,45,0
6990,41,3
7020,37,4
7050,22,6
7080,8,8
7110,9,9
7140,10,0
7170,9,0
