minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,3,3
420,5,0
450,10,0
480,13,0
510,22,0
540,32,0
570,41,0
574,43,0
600,50,0
630,55,0
660,69,0
690,69,0
720,75,14
750,60,17
780,60,23
810,58,32
840,36,25
870,47,36
900,54,0
930,51,0
960,62,0
990,68,0
1020,74,0
1050,80,0
1080,78,0
1110,78,0
1140,74,0
1170,71,1
1200,76,7
1230,58,11
1260,53,16
1290,46,19
1317,28,23
1320,23,12
1350,23,12
1380,26,0
1410,23,0
1440,18,0
1470,19,0
1500,19,0
1530,19,0
1560,18,0
1590,17,0
1620,16,0
1650,13,0
1680,13,0
1710,10,0
1740,10,0
1770,3,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,5,0
1920,5,0
1950,10,0
1980,12,0
2010,14,0
2040,27,0
2070,32,0
2100,33,0
2130,43,0
2160,46,0
2190,43,4
2220,44,12
2250,36,16
2277,21,18
2280,19,8
2310,22,11
2340,30,0
2370,36,0
2400,37,0
2430,44,0
2460,51,0
2490,49,0
2520,51,0
2550,54,0
2580,57,0
2610,57,0
2640,58,2
2670,54,6
2700,47,12
2730,40,14
2760,16,1
2790,17,2
2800,17,2
2809,17,2
2820,17,0
2850,15,0
2880,14,0
2881,14,0
2910,15,0
2940,15,0
2970,14,0
3000,15,0
3030,16,0
3060,14,0
3090,13,0
3120,12,0
3150,11,0
3180,10,0
3210,9,0
3240,0,0
3270,2,0
3300,5,0
3330,8,0
3360,16,0
3390,25,0
3420,30,0
3450,43,0
3480,48,0
3506,50,0
3510,50,0
3540,55,0
3570,54,0
3600,52,2
3630,46,7
3660,45,14
3690,42,22
3720,29,29
3750,36,36
3780,41,0
3810,43,0
3840,49,0
3870,54,0
3879,56,0
3900,59,0
3930,66,0
3960,67,0
3990,63,0
4020,62,0
4050,61,1
4080,61,9
4110,50,13
4140,50,17
4152,43,18
4170,36,20
4200,22,22
4230,22,22
4260,21,0
4261,21,0
4290,19,0
4320,16,0
4350,16,0
4380,16,0
4410,15,0
4440,15,0
4460,13,0
4470,13,0
4500,12,0
4516,12,0
4530,12,0
4560,10,0
4590,11,0
4620,9,0
4650,6,1
4680,2,0
4710,5,0
4739,6,0
4740,6,0
4770,10,0
4800,11,0
4830,29,0
4843,32,0
4860,37,0
4890,47,0
4920,57,0
4950,69,0
4980,71,0
5010,74,8
5040,79,19
5070,73,30
5092,70,35
5100,70,36
5130,57,40
5160,45,32
5184,48,35
5190,49,36
5220,55,0
5250,62,0
5280,61,0
5293,62,0
5310,64,0
5340,68,0
5370,71,0
5400,71,0
5430,72,0
5460,71,3
5490,67,4
5520,60,9
5550,56,15
5580,52,17
5610,36,17
5640,20,15
5653,20,15
5670,20,15
5700,20,0
5730,19,0
5760,16,0
5790,16,0
5820,17,0
5850,16,0
5880,15,0
5910,15,0
5917,15,0
5940,13,0
5970,13,0
6000,13,0
6030,12,0
6060,11,0
6090,4,0
6120,1,1
6150,4,4
6180,7,0
6210,10,0
6216,9,0
6240,8,0
6270,14,0
6292,17,0
6300,20,0
6330,26,0
6360,29,0
6390,32,0
6420,33,0
6450,37,0
6480,43,0
6510,43,2
6540,38,5
6570,34,10
6600,16,10
6612,17,11
6621,18,12
6630,20,14
6660,22,0
6690,26,0
6720,28,0
6750,34,0
6780,39,0
6810,44,0
6832,47,0
6840,47,0
6870,53,0
6900,54,0
6930,56,0
6960,51,0
6967,49,0
6990,42,1
7020,41,6
7050,36,8
7080,12,10
7110,13,11
7140,13,0
7170,10,0
