minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,3,3
420,5,0
450,10,0
480,13,0
510,22,0
540,32,0
570,41,0
574,43,0
600,50,0
630,56,0
660,71,0
690,71,2
720,80,15
750,64,18
780,61,24
810,61,33
840,37,29
870,48,40
900,55,0
930,52,0
960,62,0
990,66,0
1020,75,0
1050,81,0
1080,82,0
1110,81,0
1140,78,0
1170,74,1
1200,70,7
1230,59,11
1260,53,16
1290,42,19
1317,25,23
1320,23,18
1350,23,18
1380,26,0
1410,18,0
1440,18,0
1470,19,0
1500,18,0
1530,18,0
1560,17,0
1590,16,0
1620,14,0
1650,14,0
1680,11,0
1710,10,0
1740,10,0
1770,3,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,5,0
1920,6,0
1950,11,0
1980,13,0
2010,15,0
2040,28,0
2070,32,0
2100,34,0
2130,43,0
2160,46,0
2190,47,6
2220,46,13
2250,40,17
2277,25,19
2280,20,15
2310,23,18
2340,31,0
2370,36,0
2400,38,0
2430,43,0
2460,51,0
2490,50,0
2520,53,0
2550,54,0
2580,58,0
2610,59,0
2640,58,5
2670,50,9
2700,49,15
2730,36,17
2760,19,11
2790,20,12
2800,20,12
2809,20,12
2820,20,0
2850,19,0
2880,13,0
2881,13,0
2910,14,0
2940,14,0
2970,13,0
3000,15,0
3030,16,0
3060,15,0
3090,14,0
3120,12,0
3150,10,0
3180,10,0
3210,7,1
3240,1,0
3270,3,1
3300,6,0
3330,9,0
3360,16,0
3390,25,0
3420,31,0
3450,44,0
3480,48,0
3506,51,0
3510,52,0
3540,54,0
3570,57,0
3600,57,4
3630,46,9
3660,48,16
3690,44,24
3720,31,31
3750,38,38
3780,43,0
3810,41,0
3840,49,0
3870,54,0
3879,56,0
3900,58,0
3930,67,0
3960,69,0
3990,66,0
4020,66,0
4050,63,2
4080,67,10
4110,52,14
4140,51,18
4152,46,19
4170,36,21
4200,23,18
4230,23,18
4260,22,0
4261,22,0
4290,21,0
4320,14,0
4350,14,0
4380,15,0
4410,13,0
4440,13,0
4460,13,0
4470,13,0
4500,10,0
4516,10,0
4530,10,0
4560,9,0
4590,7,0
4620,7,0
4650,7,0
4680,1,1
4710,4,2
4739,5,3
4740,5,0
4770,9,0
4800,11,0
4830,29,0
4843,32,0
4860,37,0
4890,48,0
4920,59,0
4950,66,0
4980,72,0
5010,73,7
5040,76,17
5070,70,28
5092,67,33
5100,67,34
5130,61,38
5160,43,38
5184,46,41
5190,47,42
5220,53,0
5250,57,0
5280,62,0
5293,63,0
5310,65,0
5340,67,0
5370,71,0
5400,73,0
5430,71,0
5460,73,3
5490,70,5
5520,64,10
5550,57,16
5580,52,18
5610,42,18
5640,21,19
5653,21,19
5670,21,19
5700,21,0
5730,20,0
5760,17,0
5790,17,0
5820,18,0
5850,18,0
5880,18,0
5910,18,0
5917,18,0
5940,17,0
5970,15,0
6000,13,0
6030,12,0
6060,12,0
6090,6,0
6120,1,1
6150,4,4
6180,7,0
6210,10,0
6216,10,0
6240,9,0
6270,15,0
6292,18,0
6300,21,0
6330,27,0
6360,32,0
6390,34,0
6420,31,0
6450,33,0
6480,40,0
6510,39,1
6540,36,4
6570,33,9
6600,15,9
6612,16,10
6621,17,11
6630,19,12
6660,21,0
6690,26,0
6720,25,0
6750,33,0
6780,40,0
6810,45,0
6832,50,0
6840,50,0
6870,53,0
6900,52,0
6930,52,0
6960,47,1
6967,46,1
6990,39,2
7020,38,7
7050,30,9
7080,13,8
7110,14,9
7140,14,0
7170,12,0
