minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,3,3
420,5,0
450,11,0
480,17,0
510,28,0
540,42,0
570,57,0
574,59,0
600,67,0
630,73,0
660,91,7
690,95,23
720,101,40
750,95,44
780,89,52
810,96,67
840,78,61
870,94,77
900,104,0
930,100,0
960,108,0
990,118,0
1020,124,7
1050,130,16
1080,129,25
1110,125,31
1140,118,37
1170,111,41
1200,109,48
1230,107,54
1260,98,61
1290,95,67
1317,78,74
1320,74,58
1350,73,56
1380,78,1
1410,70,0
1440,61,0
1470,58,0
1500,54,0
1530,53,0
1560,51,0
1590,44,0
1620,42,0
1650,36,0
1680,32,0
1710,23,0
1740,22,0
1770,12,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,5,0
1920,10,0
1950,20,0
1980,24,0
2010,30,0
2040,47,0
2070,53,0
2100,53,0
2130,60,0
2160,65,7
2190,68,19
2220,61,27
2250,62,33
2277,44,36
2280,38,23
2310,45,29
2340,56,0
2370,59,0
2400,68,0
2430,76,0
2460,83,0
2490,88,0
2520,91,0
2550,93,1
2580,97,13
2610,91,21
2640,95,32
2670,90,39
2700,81,45
2730,77,47
2760,50,26
2790,51,27
2800,51,27
2809,51,27
2820,51,0
2850,44,0
2880,38,0
2881,38,0
2910,38,0
2940,38,0
2970,38,0
3000,37,0
3030,36,0
3060,34,0
3090,31,0
3120,24,0
3150,20,0
3180,20,0
3210,7,0
3240,0,0
3270,4,4
3300,7,0
3330,11,0
3360,17,0
3390,28,0
3420,36,0
3450,49,0
3480,56,0
3506,60,0
3510,61,0
3540,66,0
3570,70,8
3600,73,17
3630,74,27
3660,70,37
3690,76,47
3720,59,42
3750,68,51
3780,78,0
3810,74,0
3840,84,0
3870,90,0
3879,92,0
3900,96,0
3930,102,0
3960,104,3
3990,102,6
4020,97,15
4050,97,23
4080,99,36
4110,89,42
4140,84,47
4152,86,49
4170,84,52
4200,56,50
4230,56,50
4260,57,1
4261,57,1
4290,50,0
4320,45,0
4350,43,0
4380,43,0
4410,44,0
4440,42,0
4460,40,0
4470,40,0
4500,33,0
4516,33,0
4530,31,0
4560,27,0
4590,23,0
4620,21,0
4650,10,2
4680,3,0
4710,8,2
4739,11,5
4740,11,0
4770,14,0
4800,17,0
4830,40,0
4843,46,0
4860,53,0
4890,67,0
4920,77,0
4950,92,5
4980,96,18
5010,104,35
5040,114,51
5070,114,65
5092,108,72
5100,109,73
5130,111,79
5160,87,77
5184,94,83
5190,97,86
5220,109,0
5250,120,0
5280,126,0
5293,122,0
5310,126,1
5340,129,6
5370,123,13
5400,125,21
5430,125,31
5460,124,43
5490,126,54
5520,128,64
5550,122,71
5580,113,76
5610,107,79
5640,82,72
5653,82,72
5670,82,72
5700,82,0
5730,75,0
5760,71,0
5790,70,0
5820,68,0
5850,61,0
5880,59,0
5910,51,0
5917,50,0
5940,47,0
5970,43,0
6000,36,0
6030,30,0
6060,27,0
6090,20,1
6120,2,2
6150,9,7
6180,12,0
6210,17,0
6216,15,0
6240,16,0
6270,23,0
6292,25,0
6300,29,0
6330,37,0
6360,47,0
6390,51,0
6420,53,0
6450,57,0
6480,70,12
6510,64,18
6540,62,25
6570,63,32
6600,43,21
6612,45,22
6621,47,23
6630,51,26
6660,57,0
6690,64,0
6720,60,0
6750,68,0
6780,74,0
6810,76,0
6832,79,0
6840,79,0
6870,84,1
6900,80,6
6930,79,15
6960,80,23
6967,79,23
6990,71,26
7020,66,31
7050,62,34
7080,39,36
7110,40,37
7140,41,0
7170,37,0
