minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,2,0
330,3,1
360,1,0
390,3,1
420,6,0
450,14,0
480,19,0
510,29,0
540,44,0
570,58,0
574,59,0
600,67,0
630,75,0
660,89,2
690,90,13
720,99,36
750,92,45
780,89,52
810,91,66
840,78,74
870,99,95
900,107,0
930,111,0
960,112,0
990,116,0
1020,115,1
1050,122,2
1080,112,5
1110,111,14
1140,107,20
1170,103,28
1200,103,37
1230,91,43
1260,88,51
1290,83,54
1317,66,60
1320,60,40
1350,60,39
1380,64,1
1410,64,0
1440,54,0
1470,51,0
1500,51,0
1530,50,0
1560,45,0
1590,41,0
1620,39,0
1650,36,0
1680,33,0
1710,24,0
1740,24,0
1770,12,0
1800,3,3
1830,4,4
1839,4,4
1860,5,0
1890,7,0
1920,11,0
1950,22,0
1980,28,0
2010,38,0
2040,51,0
2070,55,0
2100,61,0
2130,67,4
2160,71,14
2190,61,21
2220,66,31
2250,60,37
2277,46,43
2280,44,44
2310,53,53
2340,65,0
2370,68,0
2400,74,0
2430,83,0
2460,88,0
2490,91,0
2520,94,0
2550,90,0
2580,88,6
2610,82,11
2640,79,17
2670,68,21
2700,65,29
2730,54,31
2760,35,29
2790,35,29
2800,36,30
2809,36,30
2820,38,0
2850,35,0
2880,27,0
2881,27,0
2910,27,0
2940,24,0
2970,24,0
3000,23,0
3030,22,0
3060,20,0
3090,17,0
3120,16,0
3150,14,0
3180,13,0
3210,10,1
3240,2,2
3270,5,5
3300,8,0
3330,13,0
3360,16,0
3390,32,0
3420,39,0
3450,47,0
3480,57,0
3506,60,0
3510,62,0
3540,72,0
3570,77,9
3600,81,20
3630,77,31
3660,75,41
3690,81,53
3720,67,57
3750,75,65
3780,84,0
3810,87,0
3840,91,0
3870,96,0
3879,98,0
3900,98,0
3930,103,0
3960,107,3
3990,107,5
4020,106,16
4050,96,21
4080,99,32
4110,87,36
4140,80,43
4152,81,46
4170,77,48
4200,52,48
4230,52,48
4260,51,0
4261,51,0
4290,47,0
4320,46,0
4350,46,0
4380,44,0
4410,41,0
4440,36,0
4460,32,0
4470,32,0
4500,30,0
4516,28,0
4530,26,0
4560,24,0
4590,20,0
4620,19,0
4650,15,2
4680,4,2
4710,9,4
4739,14,9
4740,14,0
4770,17,0
4800,22,0
4830,42,0
4843,46,0
4860,54,0
4890,69,0
4920,83,0
4950,97,5
4980,102,16
5010,108,35
5040,119,54
5070,114,66
5092,112,72
5100,110,73
5130,105,81
5160,89,79
5184,96,84
5190,97,85
5220,111,0
5250,121,0
5280,126,0
5293,124,0
5310,122,0
5340,123,2
5370,120,3
5400,120,10
5430,115,19
5460,115,30
5490,112,38
5520,116,51
5550,107,60
5580,101,64
5610,90,68
5640,70,64
5653,71,65
5670,73,67
5700,75,0
5730,70,0
5760,66,0
5790,66,0
5820,64,0
5850,59,0
5880,52,0
5910,50,0
5917,48,0
5940,47,0
5970,42,0
6000,38,0
6030,35,0
6060,31,0
6090,19,2
6120,2,2
6150,8,8
6180,10,0
6210,13,0
6216,14,0
6240,14,0
6270,24,0
6292,26,0
6300,29,0
6330,35,0
6360,45,0
6390,47,0
6420,50,0
6450,56,0
6480,67,11
6510,65,19
6540,61,24
6570,54,30
6600,40,40
6612,41,41
6621,44,44
6630,48,48
6660,54,0
6690,59,0
6720,60,0
6750,70,0
6780,82,0
6810,89,0
6832,93,0
6840,90,0
6870,93,0
6900,86,4
6930,85,12
6960,81,21
6967,76,21
6990,73,25
7020,64,27
7050,53,30
7080,34,26
7110,34,26
7140,36,1
7170,33,0
