minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,2,2
420,3,0
450,5,0
480,9,0
510,15,0
540,19,0
570,24,0
574,25,0
600,29,0
630,33,0
660,42,0
690,41,0
720,45,0
750,37,0
780,34,1
810,28,9
840,10,1
870,16,1
900,17,0
930,13,0
960,22,0
990,27,0
1020,31,0
1050,36,0
1080,38,0
1110,40,0
1140,39,0
1170,36,0
1200,35,0
1230,27,0
1260,28,0
1290,17,2
1317,5,3
1320,3,0
1350,3,0
1380,5,0
1410,5,0
1440,5,0
1470,5,0
1500,5,0
1530,4,0
1560,4,0
1590,4,0
1620,3,0
1650,3,0
1680,3,0
1710,3,0
1740,3,0
1770,1,0
1800,0,0
1830,1,1
1839,1,1
1860,1,0
1890,2,0
1920,4,0
1950,8,0
1980,8,0
2010,8,0
2040,17,0
2070,20,0
2100,22,0
2130,24,0
2160,24,0
2190,24,0
2220,26,1
2250,22,3
2277,9,5
2280,6,2
2310,9,5
2340,12,0
2370,18,0
2400,16,0
2430,20,0
2460,26,0
2490,27,0
2520,30,0
2550,31,0
2580,31,0
2610,34,0
2640,38,0
2670,32,0
2700,32,2
2730,24,2
2760,3,1
2790,4,1
2800,4,1
2809,4,1
2820,4,0
2850,4,0
2880,4,0
2881,4,0
2910,5,0
2940,5,0
2970,5,0
3000,5,0
3030,6,0
3060,6,0
3090,6,0
3120,6,0
3150,5,0
3180,5,0
3210,2,0
3240,0,0
3270,1,1
3300,4,0
3330,5,0
3360,8,0
3390,12,0
3420,15,0
3450,21,0
3480,21,0
3506,22,0
3510,21,0
3540,26,0
3570,27,0
3600,26,0
3630,23,0
3660,27,3
3690,20,7
3720,8,4
3750,11,6
3780,12,0
3810,11,0
3840,16,0
3870,21,0
3879,23,0
3900,25,0
3930,28,0
3960,30,0
3990,29,0
4020,30,0
4050,31,0
4080,29,0
4110,27,0
4140,28,3
4152,24,3
4170,20,3
4200,4,1
4230,4,1
4260,4,0
4261,4,0
4290,2,0
4320,2,0
4350,2,0
4380,3,0
4410,3,0
4440,3,0
4460,3,0
4470,3,0
4500,3,0
4516,3,0
4530,3,0
4560,3,0
4590,4,0
4620,4,0
4650,4,1
4680,1,1
4710,2,2
4739,3,3
4740,3,0
4770,3,0
4800,5,0
4830,11,0
4843,12,0
4860,16,0
4890,21,0
4920,25,0
4950,28,0
4980,32,0
5010,35,0
5040,38,0
5070,39,1
5092,35,5
5100,35,7
5130,28,8
5160,10,0
5184,12,0
5190,13,0
5220,16,0
5250,22,0
5280,22,0
5293,22,0
5310,26,0
5340,31,0
5370,31,0
5400,32,0
5430,30,0
5460,36,0
5490,34,0
5520,29,0
5550,24,0
5580,23,1
5610,16,1
5640,4,4
5653,4,4
5670,4,4
5700,4,0
5730,3,0
5760,2,0
5790,2,0
5820,3,0
5850,3,0
5880,2,0
5910,2,0
5917,2,0
5940,2,0
5970,2,0
6000,2,0
6030,3,0
6060,3,0
6090,2,0
6120,1,1
6150,2,2
6180,4,0
6210,6,0
6216,6,0
6240,6,0
6270,9,0
6292,11,0
6300,13,0
6330,16,0
6360,19,0
6390,20,0
6420,20,0
6450,21,0
6480,21,0
6510,18,0
6540,16,0
6570,11,1
6600,4,4
6612,5,5
6621,6,6
6630,6,4
6660,6,0
6690,11,0
6720,12,0
6750,14,0
6780,19,0
6810,22,0
6832,26,0
6840,25,0
6870,27,0
6900,29,0
6930,29,0
6960,29,0
6967,29,0
6990,23,0
7020,23,1
7050,16,2
7080,4,0
7110,5,1
7140,5,0
7170,2,0
