minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,4,0
330,4,1
360,1,0
390,3,1
420,6,0
450,14,0
480,17,0
510,30,0
540,46,0
570,61,0
574,63,0
600,71,0
630,77,0
660,91,4
690,95,17
720,99,31
750,87,39
780,83,46
810,83,58
840,69,69
870,89,89
900,100,0
930,100,0
960,106,0
990,113,0
1020,107,0
1050,117,1
1080,110,5
1110,115,14
1140,107,21
1170,102,28
1200,104,37
1230,92,41
1260,83,46
1290,73,50
1317,60,55
1320,55,40
1350,55,40
1380,59,1
1410,51,0
1440,48,0
1470,46,0
1500,46,0
1530,43,0
1560,40,0
1590,38,0
1620,34,0
1650,32,0
1680,28,0
1710,22,0
1740,20,0
1770,12,0
1800,2,2
1830,3,3
1839,3,3
1860,4,0
1890,10,0
1920,11,0
1950,20,0
1980,26,0
2010,36,0
2040,52,0
2070,55,0
2100,58,0
2130,64,1
2160,66,12
2190,61,20
2220,58,26
2250,56,32
2277,41,38
2280,39,28
2310,50,39
2340,65,0
2370,73,0
2400,74,0
2430,86,0
2460,90,0
2490,90,0
2520,90,0
2550,88,0
2580,90,8
2610,87,16
2640,82,21
2670,70,24
2700,64,30
2730,52,32
2760,35,26
2790,37,28
2800,38,29
2809,38,29
2820,40,0
2850,35,0
2880,32,0
2881,32,0
2910,32,0
2940,30,0
2970,30,0
3000,32,0
3030,29,0
3060,28,0
3090,25,0
3120,22,0
3150,18,0
3180,16,0
3210,14,3
3240,4,1
3270,8,3
3300,10,0
3330,12,0
3360,16,0
3390,28,0
3420,34,0
3450,44,0
3480,56,0
3506,60,0
3510,60,0
3540,70,0
3570,69,4
3600,72,12
3630,73,28
3660,70,34
3690,68,45
3720,58,42
3750,68,52
3780,76,0
3810,74,0
3840,80,0
3870,88,0
3879,90,0
3900,94,0
3930,100,0
3960,106,1
3990,102,4
4020,105,18
4050,98,27
4080,98,36
4110,92,42
4140,87,50
4152,87,53
4170,77,55
4200,57,50
4230,57,50
4260,59,0
4261,59,0
4290,53,0
4320,49,0
4350,50,0
4380,46,0
4410,44,0
4440,39,0
4460,36,0
4470,34,0
4500,33,0
4516,30,0
4530,29,0
4560,24,0
4590,23,0
4620,21,0
4650,11,1
4680,2,0
4710,8,3
4739,13,8
4740,13,0
4770,16,0
4800,20,0
4830,38,0
4843,43,0
4860,50,0
4890,63,0
4920,79,0
4950,94,6
4980,104,18
5010,107,35
5040,117,54
5070,115,68
5092,110,72
5100,108,72
5130,102,78
5160,90,81
5184,97,87
5190,100,90
5220,114,0
5250,127,0
5280,125,0
5293,123,0
5310,125,0
5340,125,3
5370,124,5
5400,120,12
5430,117,21
5460,121,32
5490,118,41
5520,114,52
5550,106,61
5580,104,67
5610,90,71
5640,72,67
5653,72,67
5670,74,69
5700,75,0
5730,69,0
5760,63,0
5790,59,0
5820,57,0
5850,54,0
5880,52,0
5910,47,0
5917,45,0
5940,43,0
5970,38,0
6000,35,0
6030,27,0
6060,24,0
6090,14,2
6120,3,3
6150,7,7
6180,9,0
6210,12,0
6216,13,0
6240,14,0
6270,22,0
6292,25,0
6300,28,0
6330,36,0
6360,44,0
6390,46,0
6420,53,0
6450,58,0
6480,64,7
6510,58,13
6540,56,20
6570,50,28
6600,40,27
6612,41,27
6621,44,30
6630,46,32
6660,50,0
6690,58,0
6720,64,0
6750,68,0
6780,75,0
6810,74,0
6832,77,0
6840,77,0
6870,76,0
6900,75,2
6930,80,10
6960,75,19
6967,73,19
6990,67,22
7020,63,27
7050,59,31
7080,36,36
7110,37,37
7140,39,0
7170,38,0
