minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,1,0
330,2,1
360,1,1
390,2,2
420,4,0
450,12,0
480,14,0
510,24,0
540,30,0
570,39,0
574,40,0
600,50,0
630,54,0
660,65,0
690,70,0
720,71,9
750,60,14
780,54,18
810,53,27
840,36,18
870,43,25
900,52,0
930,52,0
960,53,0
990,57,0
1020,60,0
1050,62,0
1080,58,0
1110,60,0
1140,63,0
1170,56,0
1200,58,0
1230,45,2
1260,44,8
1290,33,8
1317,17,12
1320,12,0
1350,12,0
1380,14,0
1410,13,0
1440,14,0
1470,15,0
1500,15,0
1530,15,0
1560,12,0
1590,12,0
1620,12,0
1650,10,0
1680,9,0
1710,8,0
1740,8,0
1770,5,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,5,0
1920,8,0
1950,16,0
1980,23,0
2010,29,0
2040,42,0
2070,45,0
2100,48,0
2130,54,0
2160,50,3
2190,47,10
2220,45,13
2250,39,17
2277,28,23
2280,25,7
2310,30,10
2340,36,0
2370,35,0
2400,39,0
2430,47,0
2460,50,0
2490,53,0
2520,55,0
2550,50,0
2580,52,0
2610,49,0
2640,49,0
2670,39,3
2700,42,10
2730,33,12
2760,13,11
2790,15,12
2800,16,13
2809,16,13
2820,18,0
2850,14,0
2880,12,0
2881,12,0
2910,12,0
2940,12,0
2970,12,0
3000,13,0
3030,12,0
3060,12,0
3090,12,0
3120,10,0
3150,11,0
3180,11,0
3210,7,2
3240,3,3
3270,6,6
3300,8,0
3330,10,0
3360,12,0
3390,19,0
3420,23,0
3450,30,0
3480,37,0
3506,39,0
3510,38,0
3540,43,0
3570,46,0
3600,45,1
3630,48,7
3660,43,12
3690,40,18
3720,26,26
3750,34,34
3780,37,0
3810,41,0
3840,43,0
3870,50,0
3879,51,0
3900,52,0
3930,55,0
3960,62,0
3990,61,0
4020,64,0
4050,67,0
4080,66,10
4110,56,12
4140,51,17
4152,48,19
4170,41,21
4200,25,17
4230,25,17
4260,27,0
4261,27,0
4290,25,0
4320,21,0
4350,21,0
4380,22,0
4410,20,0
4440,19,0
4460,18,0
4470,18,0
4500,17,0
4516,17,0
4530,16,0
4560,16,0
4590,16,0
4620,14,0
4650,8,0
4680,0,0
4710,4,4
4739,8,8
4740,8,0
4770,10,0
4800,13,0
4830,22,0
4843,24,0
4860,30,0
4890,42,0
4920,50,0
4950,60,0
4980,65,0
5010,70,7
5040,76,18
5070,64,21
5092,58,24
5100,58,24
5130,51,31
5160,38,33
5184,43,38
5190,45,40
5220,54,0
5250,59,0
5280,63,0
5293,63,0
5310,65,0
5340,70,0
5370,68,0
5400,72,0
5430,72,0
5460,72,0
5490,67,3
5520,67,10
5550,53,14
5580,54,20
5610,37,22
5640,23,23
5653,24,24
5670,24,24
5700,24,0
5730,24,0
5760,22,0
5790,22,0
5820,22,0
5850,21,0
5880,21,0
5910,19,0
5917,19,0
5940,19,0
5970,18,0
6000,14,0
6030,13,0
6060,13,0
6090,7,0
6120,1,1
6150,6,6
6180,6,0
6210,7,0
6216,7,0
6240,8,0
6270,13,0
6292,13,0
6300,15,0
6330,19,0
6360,26,0
6390,28,0
6420,31,0
6450,37,0
6480,46,2
6510,42,6
6540,42,10
6570,40,17
6600,25,13
6612,25,13
6621,26,14
6630,27,15
6660,30,0
6690,29,0
6720,32,0
6750,36,0
6780,41,0
6810,49,0
6832,52,0
6840,50,0
6870,50,0
6900,50,0
6930,47,0
6960,47,0
6967,46,0
6990,41,2
7020,36,3
7050,25,4
7080,9,1
7110,9,1
7140,11,0
7170,10,0
