minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,3,0
270,4,0
300,5,0
330,3,0
360,0,0
390,1,1
420,3,0
450,10,0
480,11,0
510,26,0
540,41,0
570,56,0
574,57,0
600,66,0
630,76,0
660,99,8
690,99,23
720,109,40
750,99,48
780,95,58
810,96,71
840,84,78
870,100,93
900,110,0
930,113,0
960,119,0
990,128,0
1020,128,4
1050,130,12
1080,126,18
1110,123,26
1140,118,34
1170,117,41
1200,109,47
1230,99,50
1260,94,57
1290,86,60
1317,68,66
1320,66,62
1350,66,62
1380,70,1
1410,65,0
1440,55,0
1470,55,0
1500,54,0
1530,51,0
1560,49,0
1590,43,0
1620,38,0
1650,36,0
1680,33,0
1710,26,0
1740,25,1
1770,15,1
1800,4,0
1830,4,0
1839,4,0
1860,5,0
1890,11,0
1920,15,0
1950,26,0
1980,31,0
2010,40,0
2040,61,0
2070,65,0
2100,64,0
2130,72,7
2160,72,14
2190,71,26
2220,67,33
2250,65,39
2277,50,44
2280,46,29
2310,60,42
2340,71,0
2370,73,0
2400,77,0
2430,88,0
2460,88,0
2490,91,0
2520,93,0
2550,88,0
2580,90,6
2610,79,10
2640,79,18
2670,70,22
2700,66,30
2730,56,32
2760,36,23
2790,36,23
2800,37,24
2809,37,24
2820,39,0
2850,36,0
2880,28,0
2881,28,0
2910,29,0
2940,28,0
2970,28,0
3000,26,0
3030,27,0
3060,26,0
3090,24,0
3120,19,0
3150,17,0
3180,17,0
3210,12,1
3240,1,1
3270,6,4
3300,9,0
3330,9,0
3360,14,0
3390,29,0
3420,36,0
3450,50,0
3480,60,0
3506,65,0
3510,64,0
3540,75,1
3570,80,12
3600,86,20
3630,77,31
3660,75,41
3690,75,52
3720,62,62
3750,69,69
3780,79,0
3810,77,0
3840,84,0
3870,90,0
3879,92,0
3900,96,0
3930,98,0
3960,105,1
3990,97,4
4020,99,13
4050,97,23
4080,97,32
4110,87,35
4140,77,40
4152,77,42
4170,71,44
4200,49,37
4230,49,37
4260,52,0
4261,52,0
4290,47,0
4320,46,0
4350,45,0
4380,44,0
4410,43,0
4440,39,0
4460,38,0
4470,38,0
4500,33,0
4516,31,0
4530,29,0
4560,27,0
4590,25,0
4620,22,0
4650,19,1
4680,1,0
4710,6,4
4739,11,9
4740,11,0
4770,16,0
4800,17,0
4830,40,0
4843,45,0
4860,52,0
4890,67,0
4920,79,0
4950,92,6
4980,102,18
5010,110,34
5040,113,51
5070,113,64
5092,109,71
5100,109,72
5130,108,81
5160,96,81
5184,104,89
5190,105,90
5220,115,0
5250,120,0
5280,118,0
5293,115,0
5310,115,0
5340,118,0
5370,116,0
5400,113,7
5430,112,16
5460,116,25
5490,111,36
5520,112,45
5550,102,50
5580,92,55
5610,89,59
5640,61,49
5653,61,49
5670,63,50
5700,65,0
5730,61,0
5760,56,0
5790,55,0
5820,52,0
5850,50,0
5880,46,0
5910,41,0
5917,41,0
5940,38,0
5970,32,0
6000,31,0
6030,29,0
6060,24,0
6090,13,1
6120,2,2
6150,7,7
6180,9,0
6210,15,0
6216,16,0
6240,17,0
6270,23,0
6292,27,0
6300,28,0
6330,37,0
6360,46,0
6390,48,0
6420,56,0
6450,57,0
6480,63,6
6510,61,14
6540,59,22
6570,60,31
6600,41,38
6612,42,39
6621,44,41
6630,48,45
6660,54,0
6690,60,0
6720,62,0
6750,66,0
6780,76,0
6810,82,0
6832,84,0
6840,84,0
6870,85,0
6900,81,0
6930,80,9
6960,76,17
6967,74,17
6990,69,21
7020,63,26
7050,55,29
7080,33,22
7110,33,22
7140,34,0
7170,31,0
