minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,1,0
270,1,0
300,2,0
330,2,1
360,1,0
390,1,0
420,2,0
450,5,0
480,6,0
510,9,0
540,12,0
570,20,0
574,21,0
600,22,0
630,25,0
660,29,0
690,33,0
720,37,0
750,38,0
780,35,0
810,32,3
840,9,4
870,16,10
900,21,0
930,21,0
960,25,0
990,27,0
1020,28,0
1050,30,0
1080,32,0
1110,32,0
1140,33,0
1170,32,0
1200,29,0
1230,28,0
1260,28,0
1290,18,0
1317,5,2
1320,2,0
1350,2,0
1380,3,0
1410,3,0
1440,5,0
1470,5,0
1500,5,0
1530,5,0
1560,5,0
1590,5,0
1620,4,0
1650,3,0
1680,3,0
1710,3,0
1740,3,0
1770,2,0
1800,2,2
1830,3,3
1839,3,3
1860,3,0
1890,3,0
1920,3,0
1950,5,0
1980,6,0
2010,9,0
2040,13,0
2070,16,0
2100,16,0
2130,20,0
2160,24,0
2190,21,0
2220,23,2
2250,19,5
2277,12,7
2280,7,0
2310,12,0
2340,14,0
2370,16,0
2400,18,0
2430,20,0
2460,20,0
2490,21,0
2520,24,0
2550,23,0
2580,22,0
2610,23,0
2640,21,0
2670,18,0
2700,20,0
2730,13,1
2760,1,0
2790,1,0
2800,1,0
2809,1,0
2820,2,0
2850,2,0
2880,1,0
2881,1,0
2910,1,0
2940,1,0
2970,1,0
3000,1,0
3030,1,0
3060,1,0
3090,1,0
3120,1,0
3150,1,0
3180,1,0
3210,3,2
3240,3,3
3270,4,4
3300,5,0
3330,6,0
3360,9,0
3390,10,0
3420,12,0
3450,14,0
3480,16,0
3506,16,0
3510,16,0
3540,20,0
3570,23,0
3600,23,0
3630,29,0
3660,27,0
3690,23,2
3720,8,6
3750,11,9
3780,13,0
3810,13,0
3840,16,0
3870,18,0
3879,20,0
3900,21,0
3930,26,0
3960,31,0
3990,30,0
4020,31,0
4050,33,0
4080,31,0
4110,26,0
4140,26,1
4152,23,1
4170,16,1
4200,2,0
4230,2,0
4260,3,0
4261,3,0
4290,4,0
4320,3,0
4350,3,0
4380,4,0
4410,4,0
4440,4,0
4460,5,0
4470,5,0
4500,5,0
4516,5,0
4530,4,0
4560,4,0
4590,4,0
4620,4,0
4650,1,0
4680,1,1
4710,4,4
4739,6,6
4740,6,0
4770,6,0
4800,7,0
4830,10,0
4843,11,0
4860,13,0
4890,21,0
4920,29,0
4950,34,0
4980,35,0
5010,40,0
5040,37,0
5070,35,0
5092,32,2
5100,31,4
5130,28,5
5160,9,0
5184,13,3
5190,15,5
5220,20,0
5250,28,0
5280,22,0
5293,22,0
5310,24,0
5340,29,0
5370,30,0
5400,31,0
5430,31,0
5460,33,0
5490,36,0
5520,37,0
5550,31,1
5580,28,2
5610,18,4
5640,4,2
5653,4,2
5670,5,3
5700,5,0
5730,4,0
5760,4,0
5790,4,0
5820,4,0
5850,3,0
5880,3,0
5910,3,0
5917,3,0
5940,2,0
5970,2,0
6000,2,0
6030,4,0
6060,4,0
6090,1,0
6120,0,0
6150,2,2
6180,2,0
6210,3,0
6216,3,0
6240,3,0
6270,6,0
6292,7,0
6300,7,0
6330,9,0
6360,13,0
6390,17,0
6420,22,0
6450,24,0
6480,28,0
6510,27,0
6540,25,1
6570,21,4
6600,7,2
6612,8,2
6621,9,3
6630,9,3
6660,10,0
6690,18,0
6720,18,0
6750,23,0
6780,25,0
6810,28,0
6832,29,0
6840,28,0
6870,28,0
6900,29,0
6930,29,0
6960,27,0
6967,26,0
6990,25,0
7020,24,0
7050,13,0
7080,1,1
7110,2,2
7140,3,0
7170,4,0
