minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,2,0
330,3,1
360,1,0
390,3,1
420,6,0
450,14,0
480,19,0
510,29,0
540,44,0
570,57,0
574,58,0
600,68,0
630,75,0
660,91,4
690,90,17
720,104,38
750,98,47
780,91,54
810,99,69
840,81,65
870,102,86
900,111,0
930,115,0
960,118,0
990,121,0
1020,124,8
1050,131,16
1080,125,22
1110,125,33
1140,118,38
1170,117,47
1200,119,56
1230,106,62
1260,107,70
1290,104,73
1317,87,79
1320,79,52
1350,79,51
1380,83,0
1410,75,0
1440,70,0
1470,70,0
1500,68,0
1530,66,0
1560,64,0
1590,57,0
1620,53,0
1650,45,0
1680,39,0
1710,33,0
1740,29,0
1770,15,0
1800,3,2
1830,4,3
1839,4,3
1860,5,0
1890,7,0
1920,10,0
1950,22,0
1980,29,0
2010,39,0
2040,53,0
2070,58,0
2100,63,0
2130,72,8
2160,77,18
2190,73,25
2220,70,35
2250,66,42
2277,51,48
2280,49,39
2310,58,48
2340,70,0
2370,72,0
2400,78,0
2430,88,0
2460,96,0
2490,100,0
2520,101,6
2550,99,11
2580,101,20
2610,96,25
2640,91,32
2670,85,35
2700,78,43
2730,75,45
2760,49,27
2790,49,27
2800,50,28
2809,50,27
2820,52,0
2850,43,0
2880,36,0
2881,36,0
2910,36,0
2940,36,0
2970,35,0
3000,34,0
3030,33,0
3060,30,0
3090,27,0
3120,23,0
3150,21,0
3180,19,0
3210,9,2
3240,3,3
3270,6,6
3300,9,0
3330,13,0
3360,13,0
3390,29,0
3420,36,0
3450,45,0
3480,55,0
3506,58,0
3510,60,0
3540,71,0
3570,78,12
3600,80,22
3630,83,32
3660,76,41
3690,84,55
3720,69,55
3750,77,63
3780,86,0
3810,80,0
3840,89,0
3870,92,0
3879,96,0
3900,99,0
3930,106,1
3960,114,12
3990,107,15
4020,112,29
4050,105,34
4080,106,43
4110,96,49
4140,91,54
4152,94,57
4170,93,62
4200,66,54
4230,66,54
4260,65,0
4261,65,0
4290,55,0
4320,51,0
4350,52,0
4380,51,0
4410,50,0
4440,45,0
4460,43,0
4470,43,0
4500,40,0
4516,37,0
4530,36,0
4560,30,0
4590,28,0
4620,24,0
4650,17,6
4680,8,5
4710,13,10
4739,18,15
4740,18,0
4770,16,0
4800,21,0
4830,41,0
4843,43,0
4860,52,0
4890,68,0
4920,85,0
4950,97,10
4980,99,20
5010,110,41
5040,121,61
5070,121,73
5092,116,79
5100,116,80
5130,113,91
5160,99,69
5184,106,76
5190,108,78
5220,122,0
5250,129,0
5280,129,0
5293,130,1
5310,126,2
5340,131,10
5370,127,16
5400,129,27
5430,130,32
5460,130,46
5490,128,55
5520,130,68
5550,127,76
5580,117,80
5610,114,84
5640,86,63
5653,87,64
5670,89,65
5700,91,1
5730,84,1
5760,76,0
5790,74,0
5820,72,0
5850,71,0
5880,61,0
5910,57,0
5917,57,0
5940,54,0
5970,51,0
6000,50,0
6030,39,0
6060,35,0
6090,17,2
6120,2,2
6150,8,8
6180,10,0
6210,12,0
6216,13,0
6240,15,0
6270,25,0
6292,27,0
6300,29,0
6330,36,0
6360,46,0
6390,50,0
6420,54,0
6450,58,0
6480,71,14
6510,66,22
6540,62,27
6570,61,33
6600,43,30
6612,44,31
6621,47,33
6630,51,37
6660,57,0
6690,59,0
6720,61,0
6750,71,0
6780,80,0
6810,85,0
6832,89,0
6840,88,0
6870,94,6
6900,91,9
6930,87,20
6960,91,29
6967,89,29
6990,78,34
7020,72,36
7050,69,41
7080,45,24
7110,45,24
7140,47,0
7170,41,0
