minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,1,0
330,0,0
360,0,0
390,1,1
420,2,0
450,7,0
480,9,0
510,15,0
540,19,0
570,25,0
574,26,0
600,30,0
630,33,0
660,41,0
690,44,0
720,42,0
750,38,0
780,34,0
810,35,3
840,5,2
870,8,2
900,12,0
930,13,0
960,14,0
990,17,0
1020,20,0
1050,19,0
1080,18,0
1110,20,0
1140,20,0
1170,19,0
1200,21,0
1230,19,0
1260,20,0
1290,15,0
1317,5,2
1320,2,0
1350,2,0
1380,4,0
1410,5,0
1440,5,0
1470,5,0
1500,5,0
1530,5,0
1560,5,0
1590,5,0
1620,4,0
1650,4,0
1680,4,0
1710,4,0
1740,4,0
1770,0,0
1800,0,0
1830,0,0
1839,0,0
1860,1,0
1890,3,0
1920,3,0
1950,6,0
1980,10,0
2010,14,0
2040,20,0
2070,23,0
2100,24,0
2130,25,0
2160,26,0
2190,26,0
2220,27,1
2250,23,3
2277,8,4
2280,5,1
2310,7,2
2340,9,0
2370,10,0
2400,13,0
2430,16,0
2460,17,0
2490,21,0
2520,25,0
2550,23,0
2580,23,0
2610,22,0
2640,24,0
2670,23,0
2700,22,0
2730,15,1
2760,2,1
2790,4,2
2800,5,3
2809,5,3
2820,7,0
2850,5,0
2880,5,0
2881,5,0
2910,5,0
2940,5,0
2970,5,0
3000,5,0
3030,4,0
3060,4,0
3090,4,0
3120,4,0
3150,5,0
3180,6,0
3210,5,0
3240,0,0
3270,1,0
3300,3,0
3330,3,0
3360,4,0
3390,9,0
3420,11,0
3450,17,0
3480,19,0
3506,19,0
3510,19,0
3540,19,0
3570,21,0
3600,20,0
3630,20,0
3660,18,0
3690,16,4
3720,11,11
3750,16,16
3780,18,0
3810,22,0
3840,22,0
3870,26,0
3879,28,0
3900,30,0
3930,31,0
3960,33,0
3990,32,0
4020,34,0
4050,37,0
4080,36,0
4110,29,0
4140,28,2
4152,22,3
4170,16,4
4200,5,2
4230,5,2
4260,5,0
4261,5,0
4290,6,0
4320,6,0
4350,6,0
4380,7,0
4410,7,0
4440,7,0
4460,7,0
4470,7,0
4500,7,0
4516,7,0
4530,6,0
4560,6,0
4590,7,0
4620,7,0
4650,6,0
4680,0,0
4710,3,0
4739,6,1
4740,6,0
4770,5,0
4800,7,0
4830,10,0
4843,10,0
4860,13,0
4890,16,0
4920,19,0
4950,23,0
4980,26,0
5010,30,0
5040,32,0
5070,27,0
5092,26,0
5100,26,0
5130,20,4
5160,6,0
5184,9,0
5190,9,0
5220,12,0
5250,13,0
5280,14,0
5293,14,0
5310,15,0
5340,20,0
5370,21,0
5400,23,0
5430,26,0
5460,27,0
5490,27,0
5520,28,0
5550,22,0
5580,22,1
5610,17,2
5640,3,1
5653,3,1
5670,3,1
5700,3,0
5730,4,0
5760,3,0
5790,3,0
5820,4,0
5850,4,0
5880,4,0
5910,4,0
5917,4,0
5940,4,0
5970,4,0
6000,4,0
6030,4,0
6060,4,0
6090,0,0
6120,0,0
6150,2,2
6180,2,0
6210,3,0
6216,3,0
6240,4,0
6270,7,0
6292,8,0
6300,10,0
6330,12,0
6360,15,0
6390,17,0
6420,19,0
6450,21,0
6480,25,0
6510,24,0
6540,22,1
6570,19,2
6600,4,1
6612,4,1
6621,4,1
6630,4,1
6660,6,0
6690,10,0
6720,11,0
6750,11,0
6780,15,0
6810,20,0
6832,24,0
6840,24,0
6870,26,0
6900,25,0
6930,25,0
6960,25,0
6967,25,0
6990,24,0
7020,23,0
7050,16,0
7080,2,0
7110,2,0
7140,3,0
7170,3,0
