minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,3,0
270,4,0
300,5,0
330,2,0
360,0,0
390,0,0
420,3,0
450,11,0
480,14,0
510,27,0
540,39,0
570,50,0
574,53,0
600,66,0
630,71,0
660,81,0
690,89,11
720,95,29
750,83,36
780,82,45
810,79,57
840,66,66
870,82,82
900,95,0
930,93,0
960,100,0
990,105,0
1020,107,0
1050,114,0
1080,112,4
1110,107,11
1140,107,18
1170,101,26
1200,102,33
1230,87,40
1260,85,48
1290,76,50
1317,60,56
1320,56,48
1350,56,48
1380,59,0
1410,54,0
1440,51,0
1470,47,0
1500,45,0
1530,44,0
1560,40,0
1590,36,0
1620,33,0
1650,32,0
1680,28,0
1710,24,0
1740,23,0
1770,12,0
1800,3,0
1830,4,0
1839,4,0
1860,6,0
1890,10,0
1920,13,0
1950,25,0
1980,31,0
2010,42,0
2040,58,0
2070,62,0
2100,62,0
2130,71,7
2160,76,18
2190,70,29
2220,70,36
2250,66,42
2277,53,48
2280,50,30
2310,63,42
2340,76,0
2370,81,0
2400,84,0
2430,93,0
2460,95,0
2490,95,0
2520,99,0
2550,91,0
2580,94,4
2610,86,13
2640,87,21
2670,77,25
2700,67,31
2730,60,33
2760,37,34
2790,39,36
2800,40,37
2809,40,37
2820,41,0
2850,35,0
2880,32,0
2881,32,0
2910,31,0
2940,29,0
2970,27,0
3000,25,0
3030,25,0
3060,25,0
3090,22,0
3120,20,0
3150,19,0
3180,18,0
3210,11,2
3240,3,2
3270,8,6
3300,12,0
3330,13,0
3360,17,0
3390,30,0
3420,37,0
3450,50,0
3480,59,0
3506,64,0
3510,65,0
3540,72,0
3570,72,1
3600,78,14
3630,70,25
3660,69,33
3690,65,44
3720,56,48
3750,66,58
3780,72,0
3810,72,0
3840,83,0
3870,87,0
3879,90,0
3900,93,0
3930,97,0
3960,100,0
3990,97,1
4020,101,14
4050,101,22
4080,97,34
4110,84,38
4140,83,46
4152,80,49
4170,71,51
4200,54,48
4230,54,48
4260,55,0
4261,55,0
4290,50,0
4320,45,0
4350,46,0
4380,46,0
4410,43,0
4440,42,0
4460,41,0
4470,41,0
4500,36,0
4516,36,0
4530,35,0
4560,30,0
4590,22,0
4620,21,0
4650,14,2
4680,4,4
4710,9,9
4739,15,15
4740,15,0
4770,17,0
4800,21,0
4830,39,0
4843,43,0
4860,51,0
4890,67,0
4920,80,0
4950,94,6
4980,101,18
5010,106,33
5040,115,49
5070,107,57
5092,102,65
5100,101,65
5130,97,74
5160,88,72
5184,96,80
5190,98,82
5220,112,0
5250,118,0
5280,121,0
5293,118,0
5310,121,0
5340,122,4
5370,122,5
5400,123,13
5430,117,20
5460,121,32
5490,117,44
5520,123,57
5550,112,64
5580,108,71
5610,98,73
5640,74,67
5653,74,67
5670,76,68
5700,77,1
5730,74,1
5760,66,0
5790,65,0
5820,64,0
5850,61,0
5880,54,0
5910,51,0
5917,50,0
5940,42,0
5970,41,0
6000,36,0
6030,31,0
6060,27,0
6090,16,1
6120,2,0
6150,8,3
6180,9,0
6210,13,0
6216,14,0
6240,18,0
6270,27,0
6292,31,0
6300,31,0
6330,37,0
6360,48,0
6390,50,0
6420,54,0
6450,61,0
6480,70,13
6510,62,19
6540,63,26
6570,54,32
6600,43,35
6612,45,37
6621,47,38
6630,52,42
6660,59,0
6690,67,0
6720,68,0
6750,77,0
6780,85,0
6810,88,0
6832,87,0
6840,85,0
6870,85,1
6900,83,4
6930,82,10
6960,80,19
6967,78,19
6990,70,23
7020,64,27
7050,54,30
7080,36,33
7110,37,34
7140,39,0
7170,35,0
