minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,1,1
360,1,1
390,3,3
420,5,0
450,7,0
480,8,0
510,16,0
540,27,0
570,37,0
574,38,0
600,44,0
630,47,0
660,57,0
690,61,0
720,64,5
750,63,11
780,51,14
810,47,22
840,28,17
870,41,29
900,48,0
930,50,0
960,56,0
990,60,0
1020,66,0
1050,70,0
1080,67,0
1110,73,0
1140,73,0
1170,73,3
1200,75,11
1230,58,14
1260,54,17
1290,47,20
1317,26,24
1320,24,15
1350,24,15
1380,25,0
1410,24,0
1440,21,0
1470,21,0
1500,21,0
1530,21,0
1560,20,0
1590,20,0
1620,18,0
1650,19,0
1680,15,0
1710,14,0
1740,14,0
1770,10,0
1800,2,0
1830,3,1
1839,3,1
1860,4,0
1890,5,0
1920,8,0
1950,15,0
1980,19,0
2010,25,0
2040,37,0
2070,44,0
2100,45,0
2130,46,0
2160,48,0
2190,47,5
2220,45,11
2250,41,14
2277,20,17
2280,17,6
2310,23,11
2340,32,0
2370,33,0
2400,39,0
2430,47,0
2460,52,0
2490,51,0
2520,52,0
2550,52,0
2580,54,0
2610,52,0
2640,47,0
2670,41,0
2700,38,4
2730,27,6
2760,9,5
2790,10,6
2800,11,7
2809,11,7
2820,12,0
2850,9,0
2880,8,0
2881,8,0
2910,8,0
2940,8,0
2970,8,0
3000,8,0
3030,8,0
3060,6,0
3090,6,0
3120,6,0
3150,6,0
3180,5,0
3210,6,1
3240,2,1
3270,6,4
3300,10,0
3330,9,0
3360,13,0
3390,24,0
3420,30,0
3450,36,0
3480,40,0
3506,44,0
3510,45,0
3540,54,0
3570,53,0
3600,56,2
3630,52,8
3660,43,11
3690,44,21
3720,30,16
3750,34,20
3780,41,0
3810,45,0
3840,42,0
3870,49,0
3879,50,0
3900,54,0
3930,52,0
3960,63,0
3990,63,0
4020,60,0
4050,59,0
4080,56,3
4110,47,6
4140,45,11
4152,43,12
4170,29,13
4200,16,13
4230,16,13
4260,17,0
4261,17,0
4290,17,0
4320,12,0
4350,13,0
4380,14,0
4410,14,0
4440,14,0
4460,14,0
4470,14,0
4500,14,0
4516,14,0
4530,13,0
4560,11,0
4590,10,0
4620,10,0
4650,7,0
4680,1,1
4710,5,3
4739,6,4
4740,6,0
4770,8,0
4800,13,0
4830,25,0
4843,26,0
4860,31,0
4890,39,0
4920,50,0
4950,60,0
4980,65,0
5010,70,8
5040,78,20
5070,69,27
5092,63,29
5100,63,29
5130,58,34
5160,41,38
5184,45,42
5190,47,44
5220,50,0
5250,50,0
5280,56,0
5293,57,0
5310,55,0
5340,60,0
5370,63,0
5400,64,0
5430,64,0
5460,67,1
5490,71,4
5520,71,12
5550,59,17
5580,58,23
5610,47,26
5640,27,16
5653,27,16
5670,28,17
5700,29,0
5730,26,0
5760,23,0
5790,23,0
5820,24,0
5850,23,0
5880,22,0
5910,20,0
5917,20,0
5940,17,0
5970,17,0
6000,15,0
6030,16,0
6060,15,0
6090,10,1
6120,1,1
6150,4,4
6180,6,0
6210,6,0
6216,7,0
6240,9,0
6270,13,0
6292,17,0
6300,20,0
6330,28,0
6360,32,0
6390,34,0
6420,34,0
6450,38,0
6480,41,0
6510,34,1
6540,34,4
6570,28,9
6600,18,14
6612,18,14
6621,19,15
6630,21,17
6660,24,0
6690,28,0
6720,30,0
6750,41,0
6780,50,0
6810,55,0
6832,58,0
6840,58,0
6870,57,0
6900,54,0
6930,54,0
6960,53,2
6967,49,2
6990,46,5
7020,41,6
7050,33,9
7080,11,11
7110,11,11
7140,12,0
7170,10,0
