minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,2,0
300,3,0
330,3,0
360,0,0
390,1,1
420,1,0
450,3,0
480,4,0
510,15,0
540,27,0
570,36,0
574,36,0
600,41,0
630,47,0
660,59,0
690,65,0
720,69,9
750,61,13
780,55,18
810,56,29
840,38,31
870,50,42
900,58,0
930,56,0
960,63,0
990,69,0
1020,75,0
1050,74,0
1080,73,0
1110,72,0
1140,72,0
1170,66,1
1200,67,7
1230,54,9
1260,51,14
1290,38,15
1317,22,20
1320,20,20
1350,20,20
1380,21,0
1410,19,0
1440,17,0
1470,18,0
1500,20,0
1530,19,0
1560,17,0
1590,17,0
1620,17,0
1650,16,0
1680,14,0
1710,13,0
1740,15,0
1770,11,0
1800,1,0
1830,1,0
1839,1,0
1860,2,0
1890,8,0
1920,12,0
1950,19,0
1980,24,0
2010,29,0
2040,42,0
2070,43,0
2100,44,0
2130,49,0
2160,51,0
2190,53,8
2220,48,16
2250,42,18
2277,27,22
2280,24,8
2310,33,15
2340,42,0
2370,47,0
2400,51,0
2430,58,0
2460,62,0
2490,66,0
2520,70,0
2550,67,0
2580,67,0
2610,63,0
2640,64,6
2670,51,9
2700,50,15
2730,38,15
2760,19,5
2790,19,5
2800,19,5
2809,19,5
2820,20,0
2850,19,0
2880,16,0
2881,16,0
2910,15,0
2940,14,0
2970,13,0
3000,13,0
3030,12,0
3060,12,0
3090,12,0
3120,11,0
3150,9,0
3180,10,0
3210,6,1
3240,1,0
3270,2,0
3300,4,0
3330,4,0
3360,6,0
3390,14,0
3420,17,0
3450,26,0
3480,32,0
3506,37,0
3510,37,0
3540,42,0
3570,49,0
3600,48,0
3630,44,6
3660,45,12
3690,45,21
3720,30,27
3750,35,32
3780,42,0
3810,39,0
3840,44,0
3870,48,0
3879,51,0
3900,51,0
3930,52,0
3960,61,0
3990,60,0
4020,59,0
4050,59,0
4080,53,2
4110,42,3
4140,37,4
4152,35,5
4170,29,9
4200,13,10
4230,13,10
4260,15,0
4261,15,0
4290,14,0
4320,13,0
4350,13,0
4380,15,0
4410,15,0
4440,14,0
4460,14,0
4470,14,0
4500,13,0
4516,12,0
4530,12,0
4560,10,0
4590,10,0
4620,10,0
4650,7,1
4680,1,1
4710,4,4
4739,8,8
4740,8,0
4770,10,0
4800,10,0
4830,26,0
4843,29,0
4860,31,0
4890,40,0
4920,51,0
4950,61,0
4980,64,0
5010,68,7
5040,68,17
5070,60,24
5092,61,28
5100,61,30
5130,48,33
5160,45,45
5184,52,52
5190,54,54
5220,61,0
5250,65,0
5280,64,0
5293,65,0
5310,65,0
5340,66,0
5370,67,0
5400,66,0
5430,69,0
5460,70,1
5490,66,6
5520,64,10
5550,52,15
5580,53,20
5610,42,24
5640,25,23
5653,25,23
5670,26,23
5700,27,0
5730,26,0
5760,23,0
5790,24,0
5820,24,0
5850,23,0
5880,22,0
5910,19,0
5917,19,0
5940,17,0
5970,19,0
6000,17,0
6030,16,0
6060,16,0
6090,10,1
6120,2,2
6150,4,4
6180,5,0
6210,10,0
6216,10,0
6240,12,0
6270,18,0
6292,18,0
6300,19,0
6330,25,0
6360,29,0
6390,32,0
6420,35,0
6450,33,0
6480,38,0
6510,41,2
6540,36,6
6570,33,11
6600,18,5
6612,19,5
6621,21,6
6630,23,8
6660,29,0
6690,35,0
6720,36,0
6750,42,0
6780,46,0
6810,49,0
6832,48,0
6840,48,0
6870,51,0
6900,43,0
6930,44,0
6960,40,0
6967,40,0
6990,34,1
7020,34,2
7050,16,4
7080,6,5
7110,7,5
7140,8,0
7170,7,0
