minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,4,0
330,4,1
360,1,0
390,3,1
420,6,0
450,14,0
480,17,0
510,30,0
540,46,0
570,61,0
574,63,0
600,70,0
630,78,0
660,91,5
690,101,19
720,94,33
750,91,41
780,85,48
810,84,60
840,71,65
870,91,85
900,102,0
930,101,0
960,106,0
990,110,0
1020,111,0
1050,120,4
1080,119,10
1110,118,19
1140,116,27
1170,108,34
1200,104,43
1230,92,47
1260,89,52
1290,76,56
1317,64,61
1320,61,61
1350,61,61
1380,65,1
1410,61,0
1440,55,0
1470,52,0
1500,52,0
1530,49,0
1560,44,0
1590,41,0
1620,39,0
1650,34,0
1680,32,0
1710,27,0
1740,24,0
1770,13,0
1800,2,1
1830,3,2
1839,3,2
1860,4,0
1890,10,0
1920,12,0
1950,21,0
1980,27,0
2010,36,0
2040,52,0
2070,56,0
2100,58,0
2130,59,0
2160,63,11
2190,60,19
2220,57,25
2250,51,31
2277,39,37
2280,38,28
2310,49,39
2340,64,0
2370,73,0
2400,75,0
2430,84,0
2460,87,0
2490,94,0
2520,90,0
2550,88,0
2580,92,5
2610,82,12
2640,83,17
2670,66,20
2700,63,26
2730,52,28
2760,31,25
2790,33,27
2800,34,28
2809,34,28
2820,36,0
2850,31,0
2880,29,0
2881,29,0
2910,27,0
2940,27,0
2970,28,0
3000,28,0
3030,29,0
3060,26,0
3090,22,0
3120,20,0
3150,17,0
3180,18,0
3210,10,2
3240,3,3
3270,7,7
3300,9,0
3330,12,0
3360,16,0
3390,28,0
3420,33,0
3450,44,0
3480,56,0
3506,61,0
3510,60,0
3540,67,0
3570,69,5
3600,67,13
3630,72,29
3660,69,35
3690,62,45
3720,58,53
3750,68,63
3780,76,0
3810,76,0
3840,83,0
3870,91,0
3879,94,0
3900,95,0
3930,97,0
3960,100,1
3990,101,5
4020,99,16
4050,99,25
4080,98,34
4110,91,40
4140,85,48
4152,85,51
4170,76,53
4200,55,34
4230,55,34
4260,57,0
4261,57,0
4290,48,0
4320,46,0
4350,46,0
4380,46,0
4410,44,0
4440,40,0
4460,39,0
4470,38,0
4500,32,0
4516,30,0
4530,29,0
4560,24,0
4590,21,0
4620,20,0
4650,13,1
4680,2,1
4710,8,6
4739,13,10
4740,13,0
4770,17,0
4800,22,0
4830,40,0
4843,44,0
4860,50,0
4890,64,0
4920,81,0
4950,97,6
4980,103,19
5010,109,36
5040,119,55
5070,116,69
5092,112,73
5100,110,73
5130,103,79
5160,91,58
5184,98,65
5190,101,68
5220,115,0
5250,122,0
5280,126,0
5293,125,0
5310,128,0
5340,132,3
5370,126,7
5400,125,14
5430,123,24
5460,124,34
5490,117,43
5520,119,54
5550,109,63
5580,106,69
5610,93,73
5640,74,60
5653,74,60
5670,76,61
5700,77,0
5730,71,0
5760,65,0
5790,61,0
5820,58,0
5850,58,0
5880,54,0
5910,49,0
5917,49,0
5940,46,0
5970,40,0
6000,37,0
6030,32,0
6060,29,0
6090,19,2
6120,3,0
6150,7,3
6180,9,0
6210,13,0
6216,14,0
6240,14,0
6270,22,0
6292,26,0
6300,29,0
6330,37,0
6360,48,0
6390,53,0
6420,60,0
6450,59,0
6480,65,8
6510,60,15
6540,58,22
6570,52,30
6600,42,42
6612,43,43
6621,46,46
6630,48,48
6660,52,0
6690,55,0
6720,57,0
6750,66,0
6780,70,0
6810,72,0
6832,73,0
6840,72,0
6870,76,0
6900,74,1
6930,75,9
6960,73,18
6967,73,18
6990,68,22
7020,64,27
7050,55,31
7080,36,22
7110,37,23
7140,39,0
7170,37,0
