minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,4,0
330,4,1
360,1,0
390,3,1
420,5,0
450,10,0
480,16,0
510,30,0
540,45,0
570,60,0
574,63,0
600,71,0
630,76,0
660,91,3
690,91,15
720,91,30
750,89,40
780,86,49
810,85,61
840,72,65
870,90,82
900,97,0
930,101,0
960,114,0
990,114,0
1020,112,0
1050,117,2
1080,110,6
1110,114,15
1140,107,22
1170,105,30
1200,97,35
1230,88,40
1260,83,46
1290,72,50
1317,59,56
1320,56,46
1350,56,46
1380,60,1
1410,53,0
1440,49,0
1470,49,0
1500,48,0
1530,46,0
1560,44,0
1590,39,0
1620,34,0
1650,33,0
1680,29,0
1710,25,0
1740,23,0
1770,13,0
1800,3,2
1830,4,3
1839,4,3
1860,5,0
1890,8,0
1920,12,0
1950,24,0
1980,29,0
2010,38,0
2040,57,0
2070,61,0
2100,65,0
2130,72,9
2160,78,20
2190,78,30
2220,72,37
2250,67,42
2277,52,49
2280,49,42
2310,58,51
2340,71,0
2370,75,0
2400,84,0
2430,99,0
2460,99,0
2490,102,0
2520,103,0
2550,99,3
2580,94,12
2610,92,19
2640,88,28
2670,79,35
2700,77,42
2730,67,44
2760,46,40
2790,48,41
2800,49,42
2809,49,42
2820,50,0
2850,43,0
2880,35,0
2881,35,0
2910,34,0
2940,31,0
2970,31,0
3000,30,0
3030,30,0
3060,28,0
3090,24,0
3120,22,0
3150,18,0
3180,18,0
3210,10,2
3240,3,3
3270,8,8
3300,10,0
3330,15,0
3360,18,0
3390,32,0
3420,40,0
3450,46,0
3480,57,0
3506,57,0
3510,59,0
3540,70,0
3570,75,9
3600,71,16
3630,73,29
3660,70,37
3690,66,45
3720,58,54
3750,68,64
3780,76,0
3810,82,0
3840,87,0
3870,92,0
3879,96,0
3900,97,0
3930,99,0
3960,105,2
3990,102,5
4020,104,16
4050,100,24
4080,101,37
4110,91,42
4140,87,50
4152,86,50
4170,77,52
4200,55,46
4230,55,46
4260,57,0
4261,57,0
4290,52,0
4320,42,0
4350,42,0
4380,44,0
4410,43,0
4440,40,0
4460,36,0
4470,35,0
4500,31,0
4516,30,0
4530,29,0
4560,26,0
4590,25,0
4620,23,0
4650,10,1
4680,2,2
4710,8,8
4739,12,12
4740,12,0
4770,15,0
4800,20,0
4830,42,0
4843,45,0
4860,51,0
4890,66,0
4920,82,0
4950,97,5
4980,104,20
5010,111,37
5040,117,53
5070,111,66
5092,110,72
5100,109,72
5130,96,79
5160,92,75
5184,99,82
5190,102,85
5220,117,0
5250,131,0
5280,133,0
5293,132,0
5310,134,1
5340,133,7
5370,133,10
5400,131,21
5430,125,27
5460,125,37
5490,117,43
5520,119,53
5550,105,59
5580,103,66
5610,91,70
5640,73,70
5653,74,71
5670,76,72
5700,78,0
5730,77,0
5760,71,0
5790,67,0
5820,63,0
5850,61,0
5880,54,0
5910,49,0
5917,47,0
5940,44,0
5970,40,0
6000,35,0
6030,33,0
6060,28,0
6090,22,3
6120,4,0
6150,9,4
6180,12,0
6210,17,0
6216,18,0
6240,21,0
6270,29,0
6292,31,0
6300,35,0
6330,40,0
6360,49,0
6390,52,0
6420,54,0
6450,55,0
6480,65,9
6510,55,15
6540,55,20
6570,48,30
6600,42,37
6612,42,37
6621,45,40
6630,48,43
6660,54,0
6690,61,0
6720,61,0
6750,72,0
6780,77,0
6810,77,0
6832,79,0
6840,76,0
6870,78,0
6900,76,1
6930,73,7
6960,68,12
6967,67,12
6990,57,15
7020,55,20
7050,44,21
7080,26,19
7110,26,19
7140,28,0
7170,27,0
