minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,1,0
330,0,0
360,0,0
390,1,1
420,2,0
450,7,0
480,9,0
510,15,0
540,19,0
570,25,0
574,26,0
600,29,0
630,31,0
660,38,0
690,40,0
720,41,0
750,37,0
780,33,0
810,31,3
840,5,1
870,8,4
900,12,0
930,14,0
960,15,0
990,17,0
1020,20,0
1050,19,0
1080,18,0
1110,18,0
1140,20,0
1170,19,0
1200,20,0
1230,17,0
1260,20,0
1290,9,0
1317,2,2
1320,2,2
1350,2,2
1380,4,0
1410,4,0
1440,4,0
1470,4,0
1500,4,0
1530,4,0
1560,4,0
1590,4,0
1620,4,0
1650,4,0
1680,4,0
1710,4,0
1740,4,0
1770,2,0
1800,0,0
1830,0,0
1839,0,0
1860,1,0
1890,3,0
1920,4,0
1950,7,0
1980,11,0
2010,15,0
2040,21,0
2070,22,0
2100,25,0
2130,26,0
2160,28,0
2190,26,0
2220,28,1
2250,21,3
2277,9,4
2280,5,0
2310,7,0
2340,9,0
2370,9,0
2400,13,0
2430,16,0
2460,17,0
2490,21,0
2520,24,0
2550,21,0
2580,21,0
2610,22,0
2640,23,0
2670,22,0
2700,22,0
2730,17,1
2760,2,0
2790,4,0
2800,5,0
2809,5,0
2820,7,0
2850,6,0
2880,6,0
2881,6,0
2910,6,0
2940,6,0
2970,5,0
3000,5,0
3030,5,0
3060,5,0
3090,4,0
3120,4,0
3150,4,0
3180,5,0
3210,5,0
3240,0,0
3270,1,1
3300,3,0
3330,3,0
3360,4,0
3390,9,0
3420,11,0
3450,17,0
3480,18,0
3506,19,0
3510,19,0
3540,21,0
3570,19,0
3600,22,0
3630,22,0
3660,18,0
3690,17,4
3720,11,8
3750,16,12
3780,18,0
3810,21,0
3840,22,0
3870,26,0
3879,28,0
3900,30,0
3930,30,0
3960,33,0
3990,32,0
4020,35,0
4050,34,0
4080,40,0
4110,33,0
4140,27,2
4152,25,3
4170,23,4
4200,5,0
4230,5,0
4260,5,0
4261,5,0
4290,5,0
4320,4,0
4350,4,0
4380,5,0
4410,5,0
4440,5,0
4460,5,0
4470,5,0
4500,5,0
4516,5,0
4530,5,0
4560,5,0
4590,6,0
4620,6,0
4650,6,0
4680,0,0
4710,3,0
4739,6,1
4740,6,0
4770,6,0
4800,8,0
4830,11,0
4843,11,0
4860,14,0
4890,17,0
4920,20,0
4950,25,0
4980,29,0
5010,31,0
5040,34,0
5070,31,0
5092,26,2
5100,26,2
5130,22,6
5160,8,8
5184,11,11
5190,11,11
5220,14,0
5250,15,0
5280,16,0
5293,16,0
5310,18,0
5340,24,0
5370,25,0
5400,27,0
5430,28,0
5460,28,0
5490,27,0
5520,29,0
5550,24,0
5580,22,0
5610,17,1
5640,2,2
5653,2,2
5670,2,2
5700,2,0
5730,3,0
5760,1,0
5790,1,0
5820,2,0
5850,2,0
5880,2,0
5910,2,0
5917,2,0
5940,1,0
5970,1,0
6000,1,0
6030,1,0
6060,1,0
6090,1,0
6120,0,0
6150,2,2
6180,2,0
6210,3,0
6216,3,0
6240,4,0
6270,7,0
6292,8,0
6300,10,0
6330,12,0
6360,15,0
6390,18,0
6420,20,0
6450,23,0
6480,26,0
6510,27,0
6540,22,1
6570,15,2
6600,4,0
6612,4,0
6621,4,0
6630,4,0
6660,6,0
6690,11,0
6720,10,0
6750,11,0
6780,15,0
6810,19,0
6832,24,0
6840,23,0
6870,25,0
6900,24,0
6930,23,0
6960,24,0
6967,24,0
6990,21,0
7020,19,1
7050,12,1
7080,3,3
7110,3,3
7140,4,0
7170,4,0
