minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,1,0
360,0,0
390,0,0
420,2,0
450,8,0
480,10,0
510,19,0
540,27,0
570,32,0
574,33,0
600,42,0
630,47,0
660,50,0
690,57,0
720,64,2
750,54,8
780,52,15
810,50,23
840,31,18
870,42,27
900,50,0
930,45,0
960,51,0
990,57,0
1020,62,0
1050,67,0
1080,68,0
1110,73,0
1140,68,0
1170,70,2
1200,66,7
1230,56,12
1260,53,16
1290,38,17
1317,24,21
1320,21,12
1350,21,12
1380,22,0
1410,18,0
1440,18,0
1470,17,0
1500,17,0
1530,16,0
1560,14,0
1590,14,0
1620,14,0
1650,12,0
1680,12,0
1710,11,0
1740,12,0
1770,3,0
1800,2,1
1830,3,2
1839,3,2
1860,4,0
1890,6,0
1920,9,0
1950,14,0
1980,17,0
2010,26,0
2040,34,0
2070,39,0
2100,41,0
2130,46,0
2160,43,0
2190,39,3
2220,40,7
2250,33,10
2277,16,13
2280,15,4
2310,25,12
2340,34,0
2370,38,0
2400,42,0
2430,48,0
2460,56,0
2490,56,0
2520,61,0
2550,58,0
2580,57,0
2610,55,0
2640,48,0
2670,42,2
2700,38,6
2730,26,7
2760,10,0
2790,12,0
2800,12,0
2809,12,0
2820,13,0
2850,12,0
2880,11,0
2881,11,0
2910,11,0
2940,10,0
2970,11,0
3000,11,0
3030,11,0
3060,8,0
3090,7,0
3120,7,0
3150,8,0
3180,9,0
3210,7,1
3240,2,2
3270,5,5
3300,8,0
3330,10,0
3360,11,0
3390,17,0
3420,22,0
3450,31,0
3480,38,0
3506,42,0
3510,44,0
3540,48,0
3570,50,0
3600,51,1
3630,51,9
3660,47,14
3690,45,23
3720,31,19
3750,37,25
3780,40,0
3810,40,0
3840,48,0
3870,51,0
3879,55,0
3900,58,0
3930,62,0
3960,65,0
3990,67,0
4020,72,4
4050,70,9
4080,70,14
4110,57,17
4140,53,20
4152,53,22
4170,44,23
4200,26,23
4230,26,23
4260,26,0
4261,26,0
4290,22,0
4320,19,0
4350,20,0
4380,19,0
4410,18,0
4440,16,0
4460,17,0
4470,17,0
4500,16,0
4516,16,0
4530,16,0
4560,13,0
4590,10,0
4620,10,0
4650,8,1
4680,3,1
4710,6,4
4739,11,9
4740,11,0
4770,12,0
4800,16,0
4830,29,0
4843,32,0
4860,37,0
4890,44,0
4920,53,0
4950,64,0
4980,67,0
5010,71,8
5040,78,19
5070,69,26
5092,68,32
5100,66,32
5130,66,40
5160,49,20
5184,53,23
5190,56,25
5220,64,0
5250,70,0
5280,71,0
5293,72,0
5310,73,0
5340,77,0
5370,79,0
5400,82,0
5430,77,0
5460,82,5
5490,75,10
5520,77,16
5550,63,20
5580,60,26
5610,46,26
5640,27,16
5653,27,16
5670,29,17
5700,30,0
5730,29,0
5760,25,0
5790,26,0
5820,24,0
5850,25,0
5880,23,0
5910,21,0
5917,21,0
5940,20,0
5970,18,0
6000,18,0
6030,19,0
6060,17,0
6090,9,1
6120,1,1
6150,5,5
6180,5,0
6210,7,0
6216,8,0
6240,11,0
6270,20,0
6292,24,0
6300,24,0
6330,30,0
6360,37,0
6390,39,0
6420,41,0
6450,44,0
6480,47,0
6510,45,3
6540,36,5
6570,29,9
6600,18,2
6612,20,4
6621,21,5
6630,25,8
6660,30,0
6690,37,0
6720,39,0
6750,45,0
6780,46,0
6810,46,0
6832,52,0
6840,51,0
6870,53,0
6900,55,0
6930,49,0
6960,48,0
6967,47,0
6990,44,2
7020,38,3
7050,28,6
7080,10,10
7110,11,11
7140,12,0
7170,11,0
