minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,1,1
360,1,1
390,3,3
420,6,0
450,12,0
480,17,0
510,27,0
540,43,0
570,57,0
574,58,0
600,72,0
630,79,0
660,88,1
690,94,18
720,100,34
750,92,43
780,87,50
810,95,64
840,71,60
870,89,77
900,101,0
930,101,0
960,106,0
990,111,0
1020,115,0
1050,119,4
1080,116,9
1110,113,19
1140,110,24
1170,105,31
1200,107,41
1230,92,47
1260,89,52
1290,82,55
1317,63,61
1320,61,53
1350,61,53
1380,64,1
1410,63,0
1440,59,0
1470,56,0
1500,54,0
1530,50,0
1560,47,0
1590,41,0
1620,37,0
1650,33,0
1680,29,0
1710,24,0
1740,23,0
1770,11,0
1800,3,1
1830,4,2
1839,4,2
1860,6,0
1890,10,0
1920,13,0
1950,25,0
1980,31,0
2010,41,0
2040,58,0
2070,64,0
2100,67,0
2130,74,8
2160,75,17
2190,74,26
2220,69,35
2250,67,40
2277,45,44
2280,45,42
2310,55,52
2340,68,0
2370,69,0
2400,73,0
2430,83,0
2460,87,0
2490,87,0
2520,87,0
2550,87,0
2580,91,4
2610,82,11
2640,81,19
2670,72,24
2700,68,32
2730,60,34
2760,37,22
2790,39,24
2800,40,25
2809,40,25
2820,42,0
2850,35,0
2880,29,0
2881,29,0
2910,30,0
2940,29,0
2970,29,0
3000,27,0
3030,25,0
3060,24,0
3090,21,0
3120,18,0
3150,16,0
3180,15,0
3210,12,0
3240,1,0
3270,5,2
3300,9,0
3330,12,0
3360,18,0
3390,31,0
3420,39,0
3450,51,0
3480,58,0
3506,62,0
3510,64,0
3540,69,0
3570,73,7
3600,77,17
3630,66,25
3660,68,33
3690,60,44
3720,58,58
3750,68,68
3780,75,0
3810,77,0
3840,85,0
3870,88,0
3879,92,0
3900,97,0
3930,102,0
3960,109,4
3990,108,9
4020,104,18
4050,98,26
4080,103,38
4110,89,43
4140,87,50
4152,85,52
4170,77,53
4200,56,48
4230,56,48
4260,57,0
4261,57,0
4290,54,0
4320,49,0
4350,48,0
4380,48,0
4410,44,0
4440,41,0
4460,41,0
4470,39,0
4500,36,0
4516,35,0
4530,32,0
4560,28,0
4590,22,0
4620,21,0
4650,15,1
4680,2,1
4710,7,5
4739,9,7
4740,9,0
4770,13,0
4800,18,0
4830,35,0
4843,38,0
4860,44,0
4890,61,0
4920,80,0
4950,92,4
4980,101,17
5010,111,37
5040,118,57
5070,113,69
5092,115,77
5100,115,78
5130,108,85
5160,98,78
5184,104,84
5190,107,87
5220,121,0
5250,132,0
5280,135,0
5293,133,0
5310,137,1
5340,135,4
5370,130,8
5400,128,15
5430,129,25
5460,128,36
5490,122,44
5520,128,59
5550,117,66
5580,110,73
5610,103,78
5640,80,76
5653,81,77
5670,82,78
5700,84,0
5730,83,0
5760,76,0
5790,75,0
5820,72,0
5850,64,0
5880,59,0
5910,53,0
5917,52,0
5940,47,0
5970,45,0
6000,43,0
6030,35,0
6060,32,0
6090,20,1
6120,2,2
6150,6,6
6180,9,0
6210,13,0
6216,14,0
6240,15,0
6270,22,0
6292,25,0
6300,29,0
6330,37,0
6360,44,0
6390,47,0
6420,53,0
6450,54,0
6480,66,7
6510,58,13
6540,53,19
6570,53,26
6600,39,33
6612,39,33
6621,40,34
6630,42,36
6660,47,0
6690,51,0
6720,54,0
6750,63,0
6780,74,0
6810,79,0
6832,80,0
6840,80,0
6870,85,0
6900,78,1
6930,78,10
6960,74,14
6967,72,14
6990,63,18
7020,56,21
7050,49,25
7080,28,23
7110,28,23
7140,29,0
7170,27,0
