minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,3,1
360,1,1
390,2,2
420,4,0
450,9,0
480,13,0
510,21,0
540,30,0
570,40,0
574,43,0
600,49,0
630,55,0
660,66,0
690,67,0
720,66,6
750,62,11
780,55,18
810,54,26
840,33,24
870,48,38
900,53,0
930,57,0
960,62,0
990,66,0
1020,68,0
1050,66,0
1080,66,0
1110,69,0
1140,66,0
1170,64,0
1200,60,1
1230,48,3
1260,44,7
1290,32,10
1317,20,13
1320,13,1
1350,13,1
1380,16,0
1410,12,0
1440,11,0
1470,12,0
1500,12,0
1530,12,0
1560,12,0
1590,12,0
1620,12,0
1650,10,0
1680,10,0
1710,9,0
1740,11,0
1770,4,0
1800,3,3
1830,4,4
1839,4,4
1860,4,0
1890,8,0
1920,9,0
1950,18,0
1980,20,0
2010,26,0
2040,38,0
2070,43,0
2100,43,0
2130,50,0
2160,53,1
2190,52,8
2220,45,11
2250,40,14
2277,21,17
2280,17,0
2310,24,5
2340,34,0
2370,37,0
2400,45,0
2430,50,0
2460,54,0
2490,58,0
2520,60,0
2550,61,0
2580,59,0
2610,62,0
2640,62,3
2670,53,7
2700,46,9
2730,37,10
2760,11,5
2790,12,5
2800,12,5
2809,12,5
2820,13,0
2850,11,0
2880,8,0
2881,8,0
2910,9,0
2940,9,0
2970,8,0
3000,10,0
3030,11,0
3060,11,0
3090,11,0
3120,10,0
3150,8,0
3180,9,0
3210,6,1
3240,1,0
3270,4,2
3300,5,0
3330,7,0
3360,10,0
3390,20,0
3420,24,0
3450,30,0
3480,37,0
3506,39,0
3510,40,0
3540,48,0
3570,46,0
3600,50,0
3630,48,8
3660,45,14
3690,39,18
3720,28,24
3750,34,30
3780,40,0
3810,45,0
3840,49,0
3870,54,0
3879,56,0
3900,60,0
3930,62,0
3960,72,0
3990,70,0
4020,67,0
4050,67,0
4080,70,11
4110,57,14
4140,56,21
4152,52,21
4170,40,21
4200,24,14
4230,24,14
4260,24,0
4261,24,0
4290,19,0
4320,17,0
4350,16,0
4380,18,0
4410,19,0
4440,19,0
4460,20,0
4470,20,0
4500,19,0
4516,17,0
4530,17,0
4560,16,0
4590,16,0
4620,16,0
4650,7,1
4680,2,2
4710,4,4
4739,6,6
4740,6,0
4770,9,0
4800,12,0
4830,26,0
4843,28,0
4860,33,0
4890,44,0
4920,55,0
4950,61,0
4980,66,0
5010,70,7
5040,77,21
5070,75,31
5092,70,35
5100,69,35
5130,62,41
5160,50,40
5184,54,44
5190,57,47
5220,69,0
5250,79,0
5280,84,0
5293,83,0
5310,82,0
5340,88,0
5370,88,0
5400,89,0
5430,84,2
5460,87,9
5490,83,13
5520,81,21
5550,68,25
5580,67,31
5610,54,33
5640,35,33
5653,36,33
5670,38,35
5700,39,0
5730,37,0
5760,32,0
5790,33,0
5820,32,0
5850,33,0
5880,31,0
5910,29,0
5917,29,0
5940,27,0
5970,26,0
6000,23,0
6030,21,0
6060,20,0
6090,13,0
6120,1,1
6150,5,5
6180,8,0
6210,10,0
6216,10,0
6240,12,0
6270,15,0
6292,16,0
6300,19,0
6330,24,0
6360,29,0
6390,31,0
6420,34,0
6450,40,0
6480,44,0
6510,40,1
6540,36,2
6570,34,9
6600,18,9
6612,18,9
6621,21,11
6630,24,13
6660,29,0
6690,36,0
6720,33,0
6750,41,0
6780,48,0
6810,52,0
6832,56,0
6840,56,0
6870,57,0
6900,55,0
6930,54,0
6960,51,0
6967,48,0
6990,42,3
7020,40,5
7050,28,6
7080,11,4
7110,12,4
7140,14,0
7170,12,0
