minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,3,3
420,5,0
450,10,0
480,13,0
510,22,0
540,31,0
570,39,0
574,41,0
600,49,0
630,53,0
660,63,0
690,63,0
720,73,12
750,57,15
780,58,21
810,61,30
840,34,30
870,45,40
900,52,0
930,54,0
960,60,0
990,68,0
1020,70,0
1050,78,0
1080,80,0
1110,77,0
1140,77,1
1170,74,3
1200,69,9
1230,61,12
1260,54,17
1290,51,20
1317,34,24
1320,24,0
1350,24,0
1380,27,0
1410,24,0
1440,19,0
1470,20,0
1500,20,0
1530,20,0
1560,18,0
1590,17,0
1620,14,0
1650,14,0
1680,10,0
1710,10,0
1740,10,0
1770,2,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,4,0
1920,6,0
1950,11,0
1980,13,0
2010,15,0
2040,28,0
2070,31,0
2100,32,0
2130,39,0
2160,43,0
2190,44,3
2220,44,10
2250,39,16
2277,24,18
2280,19,2
2310,22,4
2340,30,0
2370,33,0
2400,36,0
2430,42,0
2460,49,0
2490,47,0
2520,50,0
2550,50,0
2580,54,0
2610,56,0
2640,57,3
2670,48,6
2700,45,12
2730,40,14
2760,16,4
2790,17,4
2800,17,4
2809,17,4
2820,17,0
2850,14,0
2880,11,0
2881,11,0
2910,12,0
2940,12,0
2970,12,0
3000,14,0
3030,14,0
3060,13,0
3090,13,0
3120,12,0
3150,9,0
3180,9,0
3210,5,0
3240,0,0
3270,2,2
3300,5,0
3330,7,0
3360,15,0
3390,24,0
3420,30,0
3450,43,0
3480,47,0
3506,49,0
3510,49,0
3540,53,0
3570,49,0
3600,52,2
3630,51,7
3660,45,14
3690,45,22
3720,29,15
3750,36,21
3780,41,0
3810,39,0
3840,50,0
3870,56,0
3879,58,0
3900,62,0
3930,69,0
3960,72,0
3990,68,0
4020,71,0
4050,66,3
4080,67,11
4110,58,16
4140,54,19
4152,50,21
4170,45,22
4200,24,19
4230,24,19
4260,24,0
4261,24,0
4290,19,0
4320,16,0
4350,16,0
4380,17,0
4410,17,0
4440,16,0
4460,16,0
4470,16,0
4500,15,0
4516,13,0
4530,13,0
4560,13,0
4590,12,0
4620,12,0
4650,8,0
4680,1,1
4710,4,4
4739,5,5
4740,5,0
4770,7,0
4800,9,0
4830,27,0
4843,30,0
4860,34,0
4890,46,0
4920,55,0
4950,66,0
4980,70,0
5010,67,7
5040,74,17
5070,74,28
5092,68,33
5100,67,34
5130,68,39
5160,44,36
5184,47,39
5190,48,40
5220,54,0
5250,57,0
5280,59,0
5293,60,0
5310,63,0
5340,66,0
5370,69,0
5400,70,0
5430,68,0
5460,74,5
5490,71,6
5520,68,10
5550,59,16
5580,52,18
5610,47,18
5640,21,6
5653,21,5
5670,21,5
5700,21,0
5730,20,0
5760,16,0
5790,16,0
5820,17,0
5850,17,0
5880,17,0
5910,16,0
5917,16,0
5940,14,0
5970,14,0
6000,11,0
6030,11,0
6060,10,0
6090,5,0
6120,1,1
6150,4,4
6180,7,0
6210,8,0
6216,8,0
6240,7,0
6270,13,0
6292,16,0
6300,19,0
6330,25,0
6360,30,0
6390,31,0
6420,33,0
6450,36,0
6480,42,0
6510,41,1
6540,37,4
6570,33,9
6600,15,2
6612,16,3
6621,17,3
6630,19,5
6660,21,0
6690,27,0
6720,26,0
6750,33,0
6780,39,0
6810,44,0
6832,47,0
6840,47,0
6870,52,0
6900,51,0
6930,52,0
6960,48,1
6967,44,1
6990,43,2
7020,40,7
7050,33,9
7080,13,4
7110,14,4
7140,14,0
7170,11,0
