minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,1,1
360,1,1
390,3,3
420,6,0
450,12,0
480,17,0
510,27,0
540,43,0
570,58,0
574,60,0
600,72,0
630,80,0
660,90,3
690,92,19
720,98,35
750,92,44
780,88,51
810,91,65
840,72,70
870,89,86
900,101,0
930,104,0
960,108,0
990,111,0
1020,117,1
1050,121,6
1080,119,11
1110,118,19
1140,113,25
1170,110,32
1200,106,42
1230,95,48
1260,90,53
1290,81,56
1317,65,62
1320,62,46
1350,62,46
1380,65,1
1410,60,0
1440,56,0
1470,56,0
1500,53,0
1530,50,0
1560,43,0
1590,41,0
1620,38,0
1650,34,0
1680,29,0
1710,26,0
1740,24,0
1770,11,0
1800,3,2
1830,4,3
1839,4,3
1860,6,0
1890,10,0
1920,14,0
1950,26,0
1980,32,0
2010,40,0
2040,56,0
2070,64,0
2100,66,0
2130,74,9
2160,76,17
2190,72,26
2220,70,35
2250,62,40
2277,46,44
2280,45,40
2310,55,50
2340,68,0
2370,71,0
2400,74,0
2430,85,0
2460,89,0
2490,86,0
2520,85,0
2550,84,0
2580,88,6
2610,84,14
2640,83,22
2670,73,28
2700,72,36
2730,62,38
2760,41,32
2790,43,34
2800,44,35
2809,44,35
2820,46,0
2850,39,0
2880,35,0
2881,35,0
2910,36,0
2940,36,0
2970,36,0
3000,33,0
3030,31,0
3060,29,0
3090,26,0
3120,21,0
3150,20,0
3180,18,0
3210,16,1
3240,2,2
3270,6,6
3300,10,0
3330,14,0
3360,18,0
3390,31,0
3420,39,0
3450,52,0
3480,60,0
3506,64,0
3510,66,0
3540,72,0
3570,78,4
3600,77,14
3630,70,23
3660,68,31
3690,69,42
3720,56,37
3750,66,46
3780,73,0
3810,77,0
3840,83,0
3870,87,0
3879,90,0
3900,96,0
3930,100,0
3960,107,1
3990,105,6
4020,101,15
4050,100,24
4080,99,36
4110,86,41
4140,85,48
4152,82,50
4170,73,51
4200,54,46
4230,54,46
4260,55,0
4261,55,0
4290,50,0
4320,45,0
4350,44,0
4380,44,0
4410,42,0
4440,41,0
4460,40,0
4470,39,0
4500,35,0
4516,33,0
4530,31,0
4560,27,0
4590,20,0
4620,20,0
4650,11,1
4680,2,2
4710,7,7
4739,9,9
4740,9,0
4770,13,0
4800,18,0
4830,35,0
4843,37,0
4860,44,0
4890,62,0
4920,80,0
4950,95,7
4980,101,20
5010,111,39
5040,123,59
5070,119,71
5092,117,79
5100,117,80
5130,109,87
5160,100,100
5184,106,106
5190,109,109
5220,123,0
5250,135,0
5280,135,0
5293,135,0
5310,137,2
5340,131,6
5370,125,9
5400,125,18
5430,119,27
5460,123,35
5490,116,43
5520,121,57
5550,107,64
5580,108,71
5610,96,76
5640,78,68
5653,79,69
5670,80,70
5700,82,1
5730,79,1
5760,73,0
5790,70,0
5820,67,0
5850,63,0
5880,56,0
5910,51,0
5917,51,0
5940,48,0
5970,43,0
6000,40,0
6030,35,0
6060,31,0
6090,17,1
6120,2,0
6150,6,0
6180,9,0
6210,13,0
6216,14,0
6240,17,0
6270,24,0
6292,27,0
6300,31,0
6330,40,0
6360,47,0
6390,50,0
6420,53,0
6450,54,0
6480,64,7
6510,59,12
6540,54,18
6570,50,25
6600,38,30
6612,38,30
6621,39,31
6630,41,33
6660,46,0
6690,48,0
6720,50,0
6750,60,0
6780,70,0
6810,77,0
6832,82,0
6840,78,0
6870,79,0
6900,75,0
6930,75,8
6960,70,14
6967,68,14
6990,62,17
7020,54,20
7050,48,24
7080,27,13
7110,27,13
7140,28,0
7170,26,0
