minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,0
360,0,0
390,2,2
420,4,0
450,11,0
480,16,0
510,27,0
540,40,0
570,58,0
574,59,0
600,69,0
630,79,0
660,90,5
690,94,16
720,96,31
750,91,42
780,86,49
810,87,63
840,75,70
870,91,86
900,97,0
930,101,0
960,104,0
990,109,0
1020,111,0
1050,115,3
1080,112,5
1110,110,12
1140,104,18
1170,98,26
1200,98,33
1230,85,39
1260,82,45
1290,73,47
1317,55,54
1320,54,54
1350,54,54
1380,58,1
1410,53,0
1440,51,0
1470,51,0
1500,49,0
1530,45,0
1560,42,0
1590,40,0
1620,34,0
1650,30,0
1680,25,0
1710,22,0
1740,22,0
1770,10,0
1800,1,1
1830,2,2
1839,2,2
1860,4,0
1890,7,0
1920,10,0
1950,22,0
1980,26,0
2010,35,0
2040,48,0
2070,54,0
2100,55,0
2130,66,5
2160,68,14
2190,66,21
2220,61,27
2250,51,30
2277,41,36
2280,38,21
2310,51,32
2340,62,0
2370,66,0
2400,71,0
2430,83,0
2460,86,0
2490,87,0
2520,88,0
2550,85,0
2580,83,2
2610,78,9
2640,76,15
2670,62,20
2700,61,26
2730,50,28
2760,32,20
2790,34,21
2800,34,21
2809,34,21
2820,36,0
2850,32,0
2880,25,0
2881,25,0
2910,26,0
2940,25,0
2970,24,0
3000,25,0
3030,26,0
3060,24,0
3090,22,0
3120,20,0
3150,15,0
3180,15,0
3210,10,3
3240,4,1
3270,8,5
3300,10,0
3330,12,0
3360,12,0
3390,24,0
3420,32,0
3450,38,0
3480,44,0
3506,50,0
3510,52,0
3540,64,0
3570,68,5
3600,71,15
3630,73,29
3660,72,39
3690,69,48
3720,64,64
3750,75,75
3780,81,0
3810,84,0
3840,93,0
3870,102,0
3879,102,0
3900,104,0
3930,114,0
3960,112,5
3990,112,10
4020,108,22
4050,101,26
4080,99,36
4110,91,41
4140,85,48
4152,84,51
4170,74,53
4200,56,44
4230,56,44
4260,56,0
4261,56,0
4290,51,0
4320,46,0
4350,45,0
4380,43,0
4410,41,0
4440,35,0
4460,34,0
4470,33,0
4500,32,0
4516,30,0
4530,28,0
4560,25,0
4590,19,0
4620,17,0
4650,13,1
4680,3,0
4710,9,1
4739,12,4
4740,12,0
4770,15,0
4800,19,0
4830,35,0
4843,40,0
4860,48,0
4890,60,0
4920,73,0
4950,86,0
4980,88,10
5010,100,30
5040,104,46
5070,99,56
5092,99,61
5100,96,61
5130,86,66
5160,79,73
5184,86,80
5190,89,83
5220,101,0
5250,110,0
5280,117,0
5293,117,0
5310,113,0
5340,115,0
5370,112,1
5400,110,6
5430,110,13
5460,109,22
5490,105,33
5520,108,43
5550,96,51
5580,91,54
5610,76,58
5640,60,60
5653,60,60
5670,62,62
5700,64,0
5730,63,0
5760,58,0
5790,56,0
5820,56,0
5850,53,0
5880,49,0
5910,44,0
5917,44,0
5940,42,0
5970,37,0
6000,32,0
6030,30,0
6060,26,0
6090,19,2
6120,3,3
6150,7,7
6180,10,0
6210,14,0
6216,15,0
6240,17,0
6270,21,0
6292,23,0
6300,27,0
6330,36,0
6360,42,0
6390,47,0
6420,51,0
6450,56,0
6480,68,13
6510,62,17
6540,62,26
6570,58,33
6600,46,37
6612,48,39
6621,49,39
6630,52,42
6660,59,0
6690,63,0
6720,64,0
6750,73,0
6780,80,0
6810,82,0
6832,85,0
6840,83,0
6870,88,0
6900,83,3
6930,79,9
6960,74,15
6967,69,15
6990,62,20
7020,63,26
7050,45,30
7080,35,30
7110,35,30
7140,36,0
7170,34,0
