minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,1,0
330,2,1
360,1,1
390,2,2
420,4,0
450,12,0
480,13,0
510,23,0
540,28,0
570,36,0
574,37,0
600,46,0
630,48,0
660,61,0
690,65,0
720,65,8
750,60,12
780,53,16
810,54,27
840,36,36
870,42,42
900,52,0
930,53,0
960,53,0
990,60,0
1020,63,0
1050,66,0
1080,64,0
1110,67,0
1140,65,0
1170,62,0
1200,59,2
1230,47,3
1260,45,9
1290,33,9
1317,18,13
1320,13,1
1350,13,1
1380,15,0
1410,13,0
1440,13,0
1470,14,0
1500,14,0
1530,14,0
1560,12,0
1590,12,0
1620,11,0
1650,11,0
1680,11,0
1710,8,0
1740,8,0
1770,5,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,5,0
1920,8,0
1950,16,0
1980,23,0
2010,29,0
2040,42,0
2070,45,0
2100,46,0
2130,54,0
2160,57,2
2190,53,9
2220,48,14
2250,45,18
2277,29,24
2280,26,9
2310,31,13
2340,37,0
2370,37,0
2400,39,0
2430,48,0
2460,53,0
2490,57,0
2520,57,0
2550,53,0
2580,56,0
2610,54,0
2640,52,0
2670,41,2
2700,43,9
2730,38,12
2760,13,7
2790,15,8
2800,16,8
2809,16,8
2820,18,0
2850,15,0
2880,11,0
2881,11,0
2910,12,0
2940,12,0
2970,12,0
3000,13,0
3030,13,0
3060,12,0
3090,12,0
3120,10,0
3150,9,0
3180,10,0
3210,8,3
3240,4,4
3270,7,5
3300,9,0
3330,9,0
3360,11,0
3390,18,0
3420,22,0
3450,29,0
3480,36,0
3506,41,0
3510,42,0
3540,43,0
3570,46,0
3600,48,3
3630,47,10
3660,45,15
3690,48,21
3720,29,18
3750,37,26
3780,40,0
3810,42,0
3840,44,0
3870,52,0
3879,54,0
3900,55,0
3930,58,0
3960,64,0
3990,63,0
4020,65,0
4050,65,1
4080,68,10
4110,55,12
4140,51,17
4152,52,19
4170,48,23
4200,27,23
4230,27,23
4260,29,0
4261,29,0
4290,22,0
4320,21,0
4350,22,0
4380,23,0
4410,21,0
4440,21,0
4460,21,0
4470,19,0
4500,16,0
4516,16,0
4530,15,0
4560,13,0
4590,12,0
4620,11,0
4650,9,1
4680,1,1
4710,5,5
4739,9,9
4740,9,0
4770,10,0
4800,12,0
4830,21,0
4843,23,0
4860,29,0
4890,39,0
4920,48,0
4950,59,0
4980,68,0
5010,72,10
5040,79,23
5070,69,26
5092,64,29
5100,62,29
5130,64,36
5160,43,34
5184,48,39
5190,50,41
5220,59,0
5250,60,0
5280,65,0
5293,64,0
5310,66,0
5340,71,0
5370,71,0
5400,72,0
5430,73,0
5460,74,2
5490,71,7
5520,74,15
5550,60,18
5580,58,24
5610,53,26
5640,27,9
5653,28,10
5670,28,10
5700,28,0
5730,25,0
5760,24,0
5790,24,0
5820,24,0
5850,22,0
5880,22,0
5910,22,0
5917,22,0
5940,20,0
5970,20,0
6000,17,0
6030,13,0
6060,13,0
6090,8,1
6120,2,2
6150,7,7
6180,7,0
6210,9,0
6216,8,0
6240,8,0
6270,13,0
6292,14,0
6300,16,0
6330,20,0
6360,27,0
6390,30,0
6420,35,0
6450,37,0
6480,45,3
6510,47,7
6540,44,11
6570,42,18
6600,26,16
6612,26,16
6621,27,16
6630,28,17
6660,31,0
6690,31,0
6720,28,0
6750,33,0
6780,38,0
6810,44,0
6832,49,0
6840,48,0
6870,51,0
6900,49,0
6930,50,0
6960,52,1
6967,49,1
6990,44,5
7020,37,6
7050,31,7
7080,12,0
7110,12,0
7140,14,0
7170,14,0
