minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,1,1
360,1,1
390,2,2
420,2,0
450,2,0
480,2,0
510,7,0
540,14,0
570,19,0
574,20,0
600,21,0
630,24,0
660,25,0
690,31,0
720,30,0
750,28,0
780,26,0
810,21,4
840,8,8
870,15,15
900,18,0
930,18,0
960,21,0
990,23,0
1020,27,0
1050,28,0
1080,31,0
1110,35,0
1140,34,0
1170,33,0
1200,38,0
1230,30,0
1260,28,0
1290,23,1
1317,5,3
1320,3,0
1350,3,0
1380,3,0
1410,3,0
1440,4,0
1470,4,0
1500,5,0
1530,5,0
1560,5,0
1590,5,0
1620,5,0
1650,6,0
1680,6,0
1710,7,0
1740,7,0
1770,3,0
1800,0,0
1830,1,1
1839,1,1
1860,1,0
1890,1,0
1920,1,0
1950,5,0
1980,8,0
2010,11,0
2040,15,0
2070,21,0
2100,23,0
2130,25,0
2160,24,0
2190,28,0
2220,27,3
2250,15,3
2277,6,4
2280,4,1
2310,8,4
2340,14,0
2370,16,0
2400,18,0
2430,23,0
2460,27,0
2490,25,0
2520,26,0
2550,25,0
2580,28,0
2610,27,0
2640,23,0
2670,23,0
2700,22,0
2730,17,2
2760,3,0
2790,3,0
2800,4,0
2809,4,0
2820,5,0
2850,5,0
2880,3,0
2881,3,0
2910,3,0
2940,2,0
2970,2,0
3000,2,0
3030,3,0
3060,3,0
3090,3,0
3120,2,0
3150,2,0
3180,2,0
3210,0,0
3240,1,1
3270,3,3
3300,4,0
3330,4,0
3360,5,0
3390,11,0
3420,12,0
3450,16,0
3480,16,0
3506,18,0
3510,19,0
3540,22,0
3570,23,0
3600,26,0
3630,26,0
3660,25,1
3690,21,6
3720,13,8
3750,14,9
3780,18,0
3810,19,0
3840,19,0
3870,23,0
3879,24,0
3900,26,0
3930,24,0
3960,29,0
3990,32,0
4020,32,0
4050,34,0
4080,36,0
4110,29,0
4140,29,1
4152,29,1
4170,23,2
4200,3,0
4230,3,0
4260,4,0
4261,4,0
4290,4,0
4320,3,0
4350,4,0
4380,5,0
4410,5,0
4440,5,0
4460,5,0
4470,5,0
4500,5,0
4516,5,0
4530,5,0
4560,6,0
4590,4,0
4620,3,0
4650,2,0
4680,1,1
4710,4,4
4739,4,4
4740,4,0
4770,4,0
4800,5,0
4830,11,0
4843,11,0
4860,12,0
4890,18,0
4920,23,0
4950,26,0
4980,28,0
5010,28,0
5040,30,0
5070,27,0
5092,24,0
5100,24,0
5130,16,1
5160,5,1
5184,7,3
5190,9,5
5220,12,0
5250,16,0
5280,21,0
5293,21,0
5310,22,0
5340,25,0
5370,26,0
5400,29,0
5430,30,0
5460,34,0
5490,38,0
5520,36,0
5550,32,0
5580,30,3
5610,22,3
5640,3,3
5653,3,3
5670,3,3
5700,3,0
5730,3,0
5760,3,0
5790,3,0
5820,3,0
5850,3,0
5880,3,0
5910,2,0
5917,2,0
5940,2,0
5970,2,0
6000,2,0
6030,4,0
6060,4,0
6090,3,0
6120,0,0
6150,1,1
6180,3,0
6210,5,0
6216,5,0
6240,5,0
6270,7,0
6292,7,0
6300,7,0
6330,11,0
6360,13,0
6390,16,0
6420,20,0
6450,21,0
6480,22,0
6510,19,0
6540,17,0
6570,15,4
6600,6,2
6612,6,2
6621,6,2
6630,8,4
6660,8,0
6690,10,0
6720,9,0
6750,18,0
6780,22,0
6810,23,0
6832,26,0
6840,27,0
6870,26,0
6900,24,0
6930,25,0
6960,24,0
6967,23,0
6990,20,0
7020,18,0
7050,13,2
7080,3,2
7110,3,2
7140,4,0
7170,4,0
