minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,1,1
360,1,1
390,3,3
420,5,0
450,7,0
480,8,0
510,16,0
540,27,0
570,37,0
574,38,0
600,43,0
630,46,0
660,55,0
690,62,0
720,67,6
750,63,11
780,51,14
810,50,22
840,28,13
870,41,26
900,48,0
930,48,0
960,49,0
990,54,0
1020,60,0
1050,64,0
1080,63,0
1110,69,0
1140,68,0
1170,65,1
1200,65,9
1230,56,12
1260,50,15
1290,47,18
1317,28,22
1320,22,6
1350,22,6
1380,23,0
1410,23,0
1440,21,0
1470,20,0
1500,21,0
1530,21,0
1560,20,0
1590,20,0
1620,17,0
1650,16,0
1680,14,0
1710,15,0
1740,14,0
1770,7,0
1800,2,0
1830,3,0
1839,3,0
1860,4,0
1890,5,0
1920,7,0
1950,14,0
1980,17,0
2010,23,0
2040,35,0
2070,43,0
2100,42,0
2130,47,0
2160,46,0
2190,47,8
2220,46,14
2250,41,17
2277,26,20
2280,20,8
2310,26,12
2340,35,0
2370,34,0
2400,39,0
2430,46,0
2460,51,0
2490,51,1
2520,53,0
2550,52,0
2580,53,0
2610,55,0
2640,49,0
2670,46,3
2700,40,7
2730,30,9
2760,12,0
2790,13,0
2800,14,1
2809,14,1
2820,15,0
2850,12,0
2880,12,0
2881,12,0
2910,12,0
2940,12,0
2970,12,0
3000,12,0
3030,11,0
3060,10,0
3090,9,0
3120,8,0
3150,7,0
3180,7,0
3210,4,0
3240,1,1
3270,5,5
3300,9,0
3330,9,0
3360,12,0
3390,23,0
3420,29,0
3450,35,0
3480,38,0
3506,43,0
3510,44,0
3540,51,0
3570,51,0
3600,54,1
3630,49,7
3660,41,9
3690,48,19
3720,28,24
3750,32,28
3780,39,0
3810,36,0
3840,38,0
3870,45,0
3879,46,0
3900,50,0
3930,47,0
3960,57,0
3990,58,0
4020,58,0
4050,61,0
4080,56,3
4110,50,7
4140,45,11
4152,45,12
4170,37,13
4200,16,8
4230,16,8
4260,16,0
4261,16,0
4290,14,0
4320,10,0
4350,11,0
4380,12,0
4410,12,0
4440,12,0
4460,13,0
4470,13,0
4500,13,0
4516,13,0
4530,13,0
4560,12,0
4590,12,0
4620,11,0
4650,8,1
4680,2,2
4710,6,4
4739,7,5
4740,7,0
4770,10,0
4800,13,0
4830,25,0
4843,26,0
4860,31,0
4890,40,0
4920,50,0
4950,60,0
4980,63,0
5010,71,9
5040,74,19
5070,69,26
5092,61,28
5100,61,28
5130,60,33
5160,40,22
5184,44,26
5190,46,28
5220,49,0
5250,51,0
5280,56,0
5293,56,0
5310,59,0
5340,62,0
5370,66,0
5400,64,0
5430,67,0
5460,71,1
5490,70,7
5520,70,13
5550,61,18
5580,59,24
5610,55,27
5640,28,26
5653,28,26
5670,29,27
5700,30,0
5730,26,0
5760,26,0
5790,27,0
5820,27,0
5850,27,0
5880,26,0
5910,26,0
5917,26,0
5940,23,0
5970,20,0
6000,20,0
6030,19,0
6060,17,0
6090,10,1
6120,1,0
6150,4,1
6180,6,0
6210,7,0
6216,8,0
6240,11,0
6270,15,0
6292,19,0
6300,22,0
6330,30,0
6360,32,0
6390,33,0
6420,37,0
6450,37,0
6480,41,0
6510,39,0
6540,31,3
6570,31,8
6600,17,17
6612,17,17
6621,18,18
6630,20,20
6660,23,0
6690,27,0
6720,30,0
6750,40,0
6780,49,0
6810,54,0
6832,58,0
6840,58,0
6870,56,0
6900,51,0
6930,54,0
6960,47,0
6967,46,0
6990,41,3
7020,36,4
7050,30,7
7080,9,9
7110,9,9
7140,10,0
7170,8,0
