minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,3,3
420,5,0
450,11,0
480,17,0
510,28,0
540,42,0
570,57,0
574,60,0
600,67,0
630,75,0
660,89,5
690,92,17
720,99,34
750,86,39
780,84,47
810,84,60
840,71,56
870,88,71
900,98,0
930,98,0
960,105,0
990,113,0
1020,114,0
1050,119,3
1080,119,9
1110,115,14
1140,109,20
1170,102,23
1200,98,31
1230,86,37
1260,81,44
1290,78,48
1317,56,55
1320,55,52
1350,55,52
1380,60,0
1410,56,0
1440,51,0
1470,49,0
1500,47,0
1530,43,0
1560,39,0
1590,34,0
1620,30,0
1650,27,0
1680,25,0
1710,17,0
1740,17,0
1770,12,0
1800,0,0
1830,1,1
1839,1,1
1860,2,0
1890,5,0
1920,10,0
1950,20,0
1980,24,0
2010,31,0
2040,48,0
2070,50,0
2100,50,0
2130,58,0
2160,62,5
2190,63,15
2220,58,23
2250,55,27
2277,36,30
2280,32,6
2310,39,11
2340,50,0
2370,55,0
2400,62,0
2430,67,0
2460,76,0
2490,78,0
2520,80,0
2550,80,0
2580,82,3
2610,83,12
2640,81,22
2670,73,27
2700,70,34
2730,53,36
2760,39,30
2790,40,31
2800,40,31
2809,40,31
2820,40,0
2850,32,0
2880,28,0
2881,28,0
2910,28,0
2940,27,0
2970,26,0
3000,28,0
3030,28,0
3060,28,0
3090,23,0
3120,20,0
3150,18,0
3180,16,0
3210,11,1
3240,1,1
3270,5,5
3300,8,0
3330,12,0
3360,18,0
3390,29,0
3420,37,0
3450,50,0
3480,58,0
3506,58,0
3510,59,0
3540,68,0
3570,73,8
3600,78,19
3630,70,29
3660,73,39
3690,73,49
3720,61,56
3750,70,65
3780,80,0
3810,81,0
3840,91,0
3870,96,0
3879,95,0
3900,98,0
3930,104,0
3960,105,2
3990,102,5
4020,99,13
4050,92,21
4080,94,34
4110,85,40
4140,82,46
4152,78,48
4170,67,50
4200,54,49
4230,54,49
4260,54,0
4261,54,0
4290,47,0
4320,41,0
4350,41,0
4380,40,0
4410,39,0
4440,35,0
4460,35,0
4470,34,0
4500,31,0
4516,29,0
4530,28,0
4560,23,0
4590,23,0
4620,20,0
4650,14,2
4680,3,1
4710,8,4
4739,11,7
4740,11,0
4770,15,0
4800,16,0
4830,38,0
4843,44,0
4860,51,0
4890,65,0
4920,76,0
4950,92,1
4980,100,14
5010,105,31
5040,112,47
5070,108,60
5092,104,67
5100,105,68
5130,97,74
5160,82,78
5184,89,85
5190,92,88
5220,104,0
5250,113,0
5280,121,0
5293,117,0
5310,120,0
5340,125,5
5370,123,8
5400,125,15
5430,117,23
5460,120,32
5490,113,42
5520,114,51
5550,106,58
5580,100,63
5610,90,65
5640,68,50
5653,68,50
5670,68,50
5700,68,0
5730,65,0
5760,60,0
5790,59,0
5820,53,0
5850,51,0
5880,48,0
5910,40,0
5917,40,0
5940,39,0
5970,34,0
6000,32,0
6030,28,0
6060,26,0
6090,19,2
6120,3,1
6150,10,8
6180,13,0
6210,17,0
6216,17,0
6240,19,0
6270,26,0
6292,28,0
6300,32,0
6330,39,0
6360,48,0
6390,48,0
6420,48,0
6450,53,0
6480,62,12
6510,62,17
6540,58,24
6570,54,31
6600,42,31
6612,44,33
6621,46,35
6630,50,39
6660,56,0
6690,59,0
6720,58,0
6750,65,0
6780,70,0
6810,74,0
6832,76,0
6840,74,0
6870,74,0
6900,71,1
6930,72,7
6960,69,15
6967,67,15
6990,60,18
7020,58,23
7050,50,26
7080,31,25
7110,32,26
7140,33,0
7170,32,0
