minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,2,0
330,1,0
360,0,0
390,1,0
420,2,0
450,3,0
480,4,0
510,7,0
540,11,0
570,14,0
574,14,0
600,18,0
630,24,0
660,28,0
690,34,0
720,41,0
750,38,0
780,31,0
810,24,4
840,5,4
870,13,11
900,17,0
930,17,0
960,21,0
990,24,0
1020,26,0
1050,29,0
1080,30,0
1110,30,0
1140,29,0
1170,25,0
1200,26,0
1230,20,0
1260,21,0
1290,13,0
1317,3,0
1320,0,0
1350,0,0
1380,0,0
1410,1,0
1440,0,0
1470,1,0
1500,2,0
1530,2,0
1560,2,0
1590,2,0
1620,2,0
1650,2,0
1680,2,0
1710,2,0
1740,3,0
1770,1,0
1800,0,0
1830,0,0
1839,0,0
1860,1,0
1890,2,0
1920,3,0
1950,9,0
1980,9,0
2010,11,0
2040,15,0
2070,20,0
2100,21,0
2130,24,0
2160,24,0
2190,22,0
2220,24,2
2250,23,5
2277,9,6
2280,6,1
2310,8,2
2340,15,0
2370,17,0
2400,19,0
2430,22,0
2460,26,0
2490,28,0
2520,30,0
2550,30,0
2580,28,0
2610,29,0
2640,26,0
2670,23,0
2700,24,1
2730,16,1
2760,2,1
2790,2,1
2800,2,1
2809,2,1
2820,3,0
2850,3,0
2880,2,0
2881,2,0
2910,2,0
2940,2,0
2970,3,0
3000,3,0
3030,2,0
3060,2,0
3090,2,0
3120,2,0
3150,3,0
3180,3,0
3210,4,1
3240,1,1
3270,1,1
3300,3,0
3330,3,0
3360,3,0
3390,9,0
3420,12,0
3450,15,0
3480,18,0
3506,22,0
3510,23,0
3540,30,0
3570,32,0
3600,33,0
3630,31,0
3660,31,3
3690,26,9
3720,12,12
3750,17,17
3780,20,0
3810,20,0
3840,23,0
3870,24,0
3879,25,0
3900,27,0
3930,30,0
3960,35,0
3990,37,0
4020,41,0
4050,37,0
4080,36,0
4110,30,0
4140,29,4
4152,23,4
4170,21,6
4200,7,2
4230,7,2
4260,7,0
4261,7,0
4290,5,0
4320,4,0
4350,4,0
4380,5,0
4410,6,0
4440,6,0
4460,6,0
4470,6,0
4500,5,0
4516,5,0
4530,5,0
4560,5,0
4590,4,0
4620,4,0
4650,2,0
4680,1,1
4710,1,1
4739,2,2
4740,2,0
4770,3,0
4800,4,0
4830,13,0
4843,13,0
4860,16,0
4890,22,0
4920,31,0
4950,36,0
4980,36,0
5010,37,0
5040,41,0
5070,38,2
5092,34,2
5100,34,3
5130,31,4
5160,6,3
5184,7,4
5190,7,4
5220,14,0
5250,14,0
5280,19,0
5293,19,0
5310,20,0
5340,22,0
5370,20,0
5400,21,0
5430,23,0
5460,25,0
5490,27,0
5520,30,0
5550,26,0
5580,24,0
5610,18,3
5640,4,4
5653,4,4
5670,4,4
5700,4,0
5730,5,0
5760,3,0
5790,3,0
5820,3,0
5850,3,0
5880,3,0
5910,2,0
5917,2,0
5940,2,0
5970,4,0
6000,4,0
6030,4,0
6060,4,0
6090,4,1
6120,1,1
6150,3,3
6180,4,0
6210,5,0
6216,6,0
6240,6,0
6270,10,0
6292,10,0
6300,10,0
6330,12,0
6360,15,0
6390,17,0
6420,18,0
6450,17,0
6480,24,0
6510,23,0
6540,24,0
6570,20,1
6600,3,1
6612,4,2
6621,5,3
6630,5,3
6660,7,0
6690,11,0
6720,12,0
6750,14,0
6780,20,0
6810,25,0
6832,26,0
6840,26,0
6870,30,0
6900,29,0
6930,27,0
6960,30,0
6967,29,0
6990,24,0
7020,21,0
7050,14,0
7080,1,0
7110,1,0
7140,1,0
7170,2,0
