minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,1,0
360,0,0
390,0,0
420,2,0
450,8,0
480,10,0
510,19,0
540,27,0
570,32,0
574,33,0
600,42,0
630,47,0
660,48,0
690,57,0
720,64,3
750,58,9
780,53,16
810,50,24
840,32,26
870,43,37
900,51,0
930,51,0
960,56,0
990,61,0
1020,68,0
1050,68,0
1080,69,0
1110,71,0
1140,69,0
1170,64,2
1200,63,6
1230,59,11
1260,52,15
1290,42,16
1317,25,20
1320,20,3
1350,20,3
1380,21,0
1410,18,0
1440,15,0
1470,15,0
1500,15,0
1530,14,0
1560,13,0
1590,13,0
1620,13,0
1650,14,0
1680,12,0
1710,13,0
1740,11,0
1770,6,0
1800,3,1
1830,4,2
1839,4,2
1860,5,0
1890,8,0
1920,11,0
1950,19,0
1980,23,0
2010,33,0
2040,42,0
2070,46,0
2100,48,0
2130,54,0
2160,51,3
2190,50,11
2220,48,16
2250,42,21
2277,29,26
2280,28,28
2310,38,38
2340,50,0
2370,56,0
2400,59,0
2430,66,0
2460,73,0
2490,72,0
2520,74,0
2550,68,0
2580,72,0
2610,67,1
2640,63,5
2670,58,10
2700,48,15
2730,41,16
2760,19,12
2790,21,14
2800,21,14
2809,21,14
2820,22,0
2850,19,0
2880,15,0
2881,15,0
2910,15,0
2940,15,0
2970,15,0
3000,15,0
3030,15,0
3060,15,0
3090,15,0
3120,14,0
3150,13,0
3180,13,0
3210,8,1
3240,2,0
3270,7,5
3300,11,0
3330,13,0
3360,14,0
3390,24,0
3420,30,0
3450,40,0
3480,48,0
3506,53,0
3510,55,0
3540,60,0
3570,61,2
3600,62,13
3630,59,22
3660,61,30
3690,60,41
3720,53,48
3750,62,57
3780,67,0
3810,67,0
3840,78,0
3870,82,0
3879,87,0
3900,91,0
3930,95,0
3960,98,0
3990,96,3
4020,99,14
4050,96,20
4080,91,31
4110,82,34
4140,75,39
4152,75,42
4170,65,43
4200,46,46
4230,46,46
