minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,4,0
330,4,1
360,1,1
390,3,1
420,5,0
450,10,0
480,16,0
510,30,0
540,44,0
570,59,0
574,62,0
600,71,0
630,75,0
660,92,8
690,91,22
720,102,38
750,94,46
780,92,55
810,97,67
840,78,56
870,96,70
900,104,0
930,108,0
960,113,0
990,119,0
1020,118,2
1050,122,10
1080,114,15
1110,118,25
1140,110,32
1170,111,40
1200,104,45
1230,103,51
1260,94,57
1290,88,62
1317,75,68
1320,68,52
1350,68,52
1380,72,0
1410,68,0
1440,61,0
1470,61,0
1500,57,0
1530,54,0
1560,48,0
1590,47,0
1620,41,0
1650,39,0
1680,36,0
1710,26,0
1740,26,1
1770,13,1
1800,4,2
1830,5,3
1839,5,3
1860,6,0
1890,9,0
1920,12,0
1950,24,0
1980,30,0
2010,39,0
2040,58,0
2070,62,0
2100,64,0
2130,76,10
2160,80,22
2190,75,33
2220,73,40
2250,70,45
2277,57,51
2280,51,31
2310,60,39
2340,73,0
2370,73,0
2400,83,0
2430,95,0
2460,99,0
2490,102,0
2520,105,8
2550,100,12
2580,102,23
2610,100,30
2640,102,39
2670,90,46
2700,88,53
2730,83,55
2760,57,41
2790,59,43
2800,60,44
2809,60,44
2820,61,0
2850,51,0
2880,46,0
2881,46,0
2910,47,0
2940,46,0
2970,47,0
3000,43,0
3030,42,0
3060,37,0
3090,32,0
3120,30,0
3150,21,0
3180,22,0
3210,13,1
3240,2,0
3270,7,4
3300,9,0
3330,13,0
3360,18,0
3390,32,0
3420,40,0
3450,47,0
3480,54,0
3506,57,0
3510,59,0
3540,70,0
3570,74,10
3600,74,16
3630,69,29
3660,70,37
3690,67,47
3720,60,46
3750,70,56
3780,78,0
3810,84,0
3840,84,0
3870,91,0
3879,94,0
3900,96,0
3930,98,0
3960,107,5
3990,104,7
4020,104,19
4050,101,27
4080,106,40
4110,96,45
4140,90,53
4152,88,53
4170,85,55
4200,58,44
4230,58,45
4260,61,0
4261,61,0
4290,54,0
4320,48,0
4350,46,0
4380,47,0
4410,47,0
4440,43,0
4460,43,0
4470,42,0
4500,40,0
4516,35,0
4530,35,0
4560,31,0
4590,26,0
4620,25,0
4650,18,1
4680,2,0
4710,8,0
4739,12,2
4740,12,0
4770,16,0
4800,19,0
4830,41,0
4843,44,0
4860,51,0
4890,67,0
4920,85,0
4950,100,12
4980,108,27
5010,118,48
5040,128,65
5070,129,78
5092,122,84
5100,120,84
5130,123,91
5160,104,89
5184,110,95
5190,113,97
5220,128,0
5250,138,0
5280,147,6
5293,146,9
5310,144,14
5340,146,20
5370,142,24
5400,143,39
5430,138,46
5460,140,56
5490,136,64
5520,135,72
5550,127,79
5580,123,86
5610,120,90
5640,93,68
5653,94,69
5670,96,72
5700,98,0
5730,96,0
5760,87,0
5790,87,0
5820,82,0
5850,81,0
5880,75,0
5910,67,0
5917,66,0
5940,64,0
5970,58,0
6000,53,0
6030,44,2
6060,37,2
6090,29,5
6120,6,2
6150,11,2
6180,14,0
6210,19,0
6216,20,0
6240,22,0
6270,30,0
6292,33,0
6300,37,0
6330,41,0
6360,48,0
6390,52,0
6420,56,0
6450,58,0
6480,67,11
6510,62,15
6540,55,20
6570,59,31
6600,43,34
6612,43,34
6621,46,37
6630,49,40
6660,55,0
6690,61,0
6720,64,0
6750,74,0
6780,79,0
6810,82,0
6832,85,0
6840,83,0
6870,88,5
6900,84,8
6930,82,16
6960,79,21
6967,75,20
6990,70,24
7020,64,29
7050,59,31
7080,36,28
7110,37,29
7140,39,0
7170,35,0
