minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,3,1
360,1,1
390,2,2
420,4,0
450,9,0
480,13,0
510,21,0
540,31,0
570,41,0
574,44,0
600,53,0
630,61,0
660,69,0
690,77,1
720,71,10
750,60,15
780,59,22
810,50,30
840,37,32
870,52,47
900,57,0
930,61,0
960,65,0
990,69,0
1020,71,0
1050,70,0
1080,67,0
1110,73,0
1140,69,0
1170,65,2
1200,60,4
1230,49,7
1260,47,11
1290,35,14
1317,19,17
1320,17,12
1350,17,12
1380,20,0
1410,15,0
1440,13,0
1470,14,0
1500,14,0
1530,14,0
1560,14,0
1590,14,0
1620,13,0
1650,14,0
1680,11,0
1710,12,0
1740,13,0
1770,8,0
1800,3,3
1830,4,4
1839,4,4
1860,4,0
1890,8,0
1920,9,0
1950,18,0
1980,20,0
2010,26,0
2040,36,0
2070,41,0
2100,39,0
2130,50,0
2160,54,1
2190,51,9
2220,46,12
2250,42,15
2277,21,18
2280,18,8
2310,25,14
2340,35,0
2370,39,0
2400,43,0
2430,49,0
2460,53,0
2490,57,0
2520,58,0
2550,56,0
2580,57,0
2610,59,0
2640,59,4
2670,52,8
2700,44,10
2730,33,11
2760,12,2
2790,13,3
2800,13,3
2809,13,3
2820,14,0
2850,10,0
2880,9,0
2881,9,0
2910,10,0
2940,10,0
2970,11,0
3000,13,0
3030,14,0
3060,13,0
3090,12,0
3120,8,0
3150,7,0
3180,8,0
3210,5,0
3240,0,0
3270,3,3
3300,4,0
3330,7,0
3360,9,0
3390,19,0
3420,23,0
3450,29,0
3480,35,0
3506,37,0
3510,38,0
3540,45,0
3570,42,0
3600,46,0
3630,47,10
3660,46,15
3690,36,19
3720,29,24
3750,35,30
3780,41,0
3810,47,0
3840,50,0
3870,56,0
3879,57,0
3900,62,0
3930,64,0
3960,72,0
3990,72,0
4020,66,0
4050,65,0
4080,68,10
4110,57,14
4140,55,21
4152,48,21
4170,43,21
4200,24,12
4230,24,12
4260,25,0
4261,25,0
4290,20,0
4320,17,0
4350,16,0
4380,18,0
4410,19,0
4440,19,0
4460,19,0
4470,19,0
4500,19,0
4516,18,0
4530,17,0
4560,18,0
4590,16,0
4620,16,0
4650,10,1
4680,2,1
4710,4,2
4739,6,4
4740,6,0
4770,9,0
4800,10,0
4830,24,0
4843,26,0
4860,31,0
4890,41,0
4920,52,0
4950,59,0
4980,63,0
5010,64,7
5040,75,21
5070,72,31
5092,70,35
5100,69,35
5130,62,41
5160,50,50
5184,54,54
5190,57,57
5220,69,0
5250,76,0
5280,82,0
5293,81,0
5310,81,0
5340,87,0
5370,85,0
5400,84,0
5430,85,1
5460,84,7
5490,77,11
5520,79,19
5550,65,23
5580,65,29
5610,55,31
5640,33,30
5653,34,31
5670,36,33
5700,37,0
5730,34,0
5760,32,0
5790,31,0
5820,29,0
5850,30,0
5880,29,0
5910,26,0
5917,25,0
5940,23,0
5970,22,0
6000,19,0
6030,18,0
6060,18,0
6090,14,2
6120,3,0
6150,7,2
6180,10,0
6210,14,0
6216,13,0
6240,15,0
6270,17,0
6292,18,0
6300,21,0
6330,26,0
6360,31,0
6390,34,0
6420,36,0
6450,39,0
6480,44,0
6510,41,1
6540,35,3
6570,35,10
6600,19,2
6612,19,2
6621,22,4
6630,25,6
6660,30,0
6690,33,0
6720,32,0
6750,41,0
6780,47,0
6810,51,0
6832,54,0
6840,54,0
6870,55,0
6900,52,0
6930,53,0
6960,49,0
6967,46,0
6990,40,2
7020,38,4
7050,27,5
7080,10,4
7110,11,5
7140,13,0
7170,11,0
