minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,2,2
420,3,0
450,5,0
480,9,0
510,15,0
540,19,0
570,24,0
574,25,0
600,29,0
630,33,0
660,41,0
690,41,0
720,43,0
750,38,0
780,35,2
810,28,5
840,6,3
870,12,8
900,14,0
930,13,0
960,21,0
990,26,0
1020,31,0
1050,35,0
1080,37,0
1110,38,0
1140,41,0
1170,37,0
1200,37,0
1230,29,0
1260,29,1
1290,15,3
1317,4,4
1320,4,4
1350,4,4
1380,6,0
1410,6,0
1440,7,0
1470,7,0
1500,7,0
1530,6,0
1560,5,0
1590,5,0
1620,4,0
1650,4,0
1680,3,0
1710,3,0
1740,3,0
1770,0,0
1800,0,0
1830,1,1
1839,1,1
1860,1,0
1890,2,0
1920,4,0
1950,8,0
1980,8,0
2010,9,0
2040,18,0
2070,21,0
2100,21,0
2130,24,0
2160,25,0
2190,26,0
2220,27,1
2250,20,3
2277,8,5
2280,6,3
2310,9,5
2340,12,0
2370,17,0
2400,16,0
2430,19,0
2460,26,0
2490,27,0
2520,29,0
2550,31,0
2580,32,0
2610,32,0
2640,35,0
2670,30,0
2700,33,2
2730,22,2
2760,3,1
2790,4,1
2800,4,1
2809,4,1
2820,4,0
2850,4,0
2880,3,0
2881,3,0
2910,4,0
2940,4,0
2970,4,0
3000,4,0
3030,5,0
3060,5,0
3090,5,0
3120,5,0
3150,5,0
3180,5,0
3210,1,0
3240,0,0
3270,1,1
3300,4,0
3330,5,0
3360,10,0
3390,14,0
3420,17,0
3450,23,0
3480,23,0
3506,25,0
3510,25,0
3540,30,0
3570,32,0
3600,32,0
3630,32,0
3660,31,3
3690,29,7
3720,8,8
3750,11,11
3780,12,0
3810,13,0
3840,17,0
3870,22,0
3879,24,0
3900,26,0
3930,29,0
3960,32,0
3990,31,0
4020,34,0
4050,34,0
4080,32,0
4110,29,0
4140,31,4
4152,29,4
4170,19,4
4200,5,3
4230,5,3
4260,5,0
4261,5,0
4290,6,0
4320,3,0
4350,3,0
4380,4,0
4410,4,0
4440,4,0
4460,4,0
4470,4,0
4500,4,0
4516,4,0
4530,4,0
4560,3,0
4590,4,0
4620,4,0
4650,3,0
4680,0,0
4710,1,1
4739,2,2
4740,2,0
4770,4,0
4800,3,0
4830,9,0
4843,10,0
4860,14,0
4890,19,0
4920,22,0
4950,26,0
4980,28,0
5010,32,0
5040,36,0
5070,37,1
5092,35,5
5100,36,6
5130,26,7
5160,9,1
5184,11,3
5190,12,3
5220,15,0
5250,20,0
5280,19,0
5293,20,0
5310,24,0
5340,29,0
5370,30,0
5400,30,0
5430,29,0
5460,36,0
5490,37,0
5520,31,0
5550,26,0
5580,26,0
5610,14,0
5640,3,1
5653,3,1
5670,3,1
5700,3,0
5730,1,0
5760,1,0
5790,1,0
5820,2,0
5850,2,0
5880,2,0
5910,2,0
5917,2,0
5940,2,0
5970,2,0
6000,2,0
6030,3,0
6060,3,0
6090,2,0
6120,1,1
6150,2,2
6180,4,0
6210,5,0
6216,5,0
6240,5,0
6270,8,0
6292,11,0
6300,12,0
6330,15,0
6360,20,0
6390,20,0
6420,20,0
6450,21,0
6480,20,0
6510,18,0
6540,17,0
6570,13,1
6600,4,4
6612,5,5
6621,6,6
6630,6,6
6660,6,0
6690,11,0
6720,11,0
6750,14,0
6780,18,0
6810,20,0
6832,24,0
6840,24,0
6870,28,0
6900,30,0
6930,33,0
6960,32,0
6967,32,0
6990,27,0
7020,24,2
7050,21,3
7080,5,1
7110,6,1
7140,6,0
7170,4,0
