minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,2,1
360,1,0
390,3,1
420,5,0
450,10,0
480,11,0
510,17,0
540,25,0
570,37,0
574,39,0
600,45,0
630,47,0
660,57,0
690,63,0
720,68,7
750,59,14
780,54,18
810,48,25
840,33,30
870,48,45
900,56,0
930,56,0
960,62,0
990,65,0
1020,67,0
1050,73,0
1080,74,0
1110,70,0
1140,68,0
1170,68,1
1200,66,7
1230,54,9
1260,50,13
1290,40,16
1317,22,20
1320,20,15
1350,20,15
1380,22,0
1410,19,0
1440,18,0
1470,18,0
1500,19,0
1530,18,0
1560,18,0
1590,16,0
1620,15,0
1650,15,0
1680,14,0
1710,11,0
1740,10,0
1770,4,0
1800,2,2
1830,3,3
1839,3,3
1860,3,0
1890,6,0
1920,8,0
1950,15,0
1980,18,0
2010,26,0
2040,34,0
2070,37,0
2100,38,0
2130,45,0
2160,46,1
2190,46,7
2220,46,12
2250,36,17
2277,25,21
2280,21,8
2310,29,15
2340,39,0
2370,44,0
2400,46,0
2430,52,0
2460,58,0
2490,60,0
2520,62,0
2550,59,0
2580,55,0
2610,56,0
2640,52,0
2670,42,0
2700,39,5
2730,25,6
2760,7,2
2790,7,2
2800,7,2
2809,7,2
2820,8,0
2850,7,0
2880,5,0
2881,5,0
2910,5,0
2940,5,0
2970,5,0
3000,6,0
3030,7,0
3060,6,0
3090,6,0
3120,5,0
3150,5,0
3180,6,0
3210,7,2
3240,3,2
3270,5,4
3300,7,0
3330,7,0
3360,10,0
3390,17,0
3420,20,0
3450,25,0
3480,31,0
3506,36,0
3510,37,0
3540,42,0
3570,43,0
3600,43,0
3630,49,9
3660,46,12
3690,37,16
3720,25,16
3750,32,23
3780,37,0
3810,36,0
3840,41,0
3870,44,0
3879,46,0
3900,47,0
3930,52,0
3960,59,0
3990,60,0
4020,64,0
4050,62,0
4080,61,5
4110,53,9
4140,47,13
4152,45,13
4170,36,16
4200,18,4
4230,18,4
4260,20,0
4261,20,0
4290,17,0
4320,12,0
4350,12,0
4380,14,0
4410,13,0
4440,12,0
4460,13,0
4470,13,0
4500,12,0
4516,12,0
4530,12,0
4560,12,0
4590,10,0
4620,9,0
4650,5,0
4680,1,1
4710,5,5
4739,7,7
4740,7,0
4770,8,0
4800,13,0
4830,25,0
4843,26,0
4860,33,0
4890,40,0
4920,53,0
4950,63,0
4980,65,0
5010,73,8
5040,75,17
5070,66,25
5092,64,29
5100,63,29
5130,57,33
5160,42,36
5184,47,41
5190,50,44
5220,61,0
5250,69,0
5280,68,0
5293,68,0
5310,70,0
5340,75,0
5370,70,0
5400,76,0
5430,71,0
5460,71,2
5490,72,8
5520,68,15
5550,61,21
5580,57,23
5610,41,26
5640,26,22
5653,26,22
5670,27,22
5700,27,0
5730,20,0
5760,17,0
5790,17,0
5820,16,0
5850,17,0
5880,17,0
5910,15,0
5917,15,0
5940,14,0
5970,15,0
6000,12,0
6030,13,0
6060,13,0
6090,7,0
6120,0,0
6150,3,1
6180,4,0
6210,5,0
6216,5,0
6240,5,0
6270,12,0
6292,15,0
6300,18,0
6330,25,0
6360,36,0
6390,37,0
6420,45,0
6450,47,0
6480,47,1
6510,46,4
6540,43,9
6570,35,14
6600,24,15
6612,25,16
6621,27,18
6630,29,19
6660,31,0
6690,41,0
6720,41,0
6750,48,0
6780,55,0
6810,57,0
6832,58,0
6840,58,0
6870,60,0
6900,58,0
6930,58,0
6960,56,2
6967,54,2
6990,47,3
7020,41,7
7050,33,8
7080,10,3
7110,11,4
7140,13,0
7170,12,0
