minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,3,0
330,2,1
360,1,1
390,3,1
420,5,0
450,10,0
480,11,0
510,17,0
540,25,0
570,37,0
574,39,0
600,43,0
630,46,0
660,53,0
690,59,0
720,65,5
750,56,11
780,52,15
810,52,22
840,30,12
870,45,24
900,53,0
930,52,0
960,57,0
990,63,0
1020,65,0
1050,72,0
1080,73,0
1110,74,0
1140,70,0
1170,69,1
1200,66,8
1230,54,10
1260,50,14
1290,45,17
1317,26,21
1320,21,8
1350,21,6
1380,23,0
1410,20,0
1440,19,0
1470,19,0
1500,20,0
1530,19,0
1560,17,0
1590,17,0
1620,15,0
1650,15,0
1680,12,0
1710,8,0
1740,8,0
1770,3,0
1800,2,2
1830,3,3
1839,3,3
1860,3,0
1890,6,0
1920,8,0
1950,15,0
1980,21,0
2010,29,0
2040,40,0
2070,45,0
2100,46,0
2130,53,0
2160,58,5
2190,55,12
2220,52,18
2250,55,23
2277,36,30
2280,31,16
2310,40,21
2340,51,0
2370,55,0
2400,57,0
2430,64,0
2460,68,0
2490,73,0
2520,73,0
2550,76,0
2580,76,0
2610,71,5
2640,70,9
2670,52,10
2700,49,15
2730,42,17
2760,19,7
2790,21,8
2800,21,8
2809,21,8
2820,22,0
2850,18,0
2880,16,0
2881,16,0
2910,17,0
2940,16,0
2970,17,0
3000,18,0
3030,19,0
3060,17,0
3090,13,0
3120,11,0
3150,10,0
3180,11,0
3210,6,2
3240,3,1
3270,7,4
3300,9,0
3330,11,0
3360,16,0
3390,26,0
3420,30,0
3450,40,0
3480,49,0
3506,54,0
3510,55,0
3540,65,0
3570,65,3
3600,65,8
3630,62,24
3660,63,29
3690,62,37
3720,48,35
3750,58,45
3780,66,0
3810,63,0
3840,68,0
3870,78,0
3879,81,0
3900,84,0
3930,92,0
3960,95,1
3990,96,4
4020,98,19
4050,97,28
4080,98,34
4110,84,39
4140,82,47
4152,82,49
4170,80,51
4200,53,46
4230,53,46
4260,56,0
4261,56,0
4290,51,0
4320,48,0
4350,49,0
4380,49,0
4410,48,0
4440,43,0
4460,43,0
4470,41,0
4500,40,0
4516,36,0
4530,34,0
4560,31,0
4590,26,0
4620,23,0
4650,14,3
4680,4,0
4710,10,2
4739,15,5
4740,15,0
4770,15,0
4800,23,0
4830,41,0
4843,46,0
4860,54,0
4890,65,0
4920,84,0
4950,100,12
4980,109,27
5010,115,46
5040,128,68
5070,128,82
5092,123,86
5100,122,86
5130,125,94
5160,107,93
5184,115,101
5190,118,105
5220,132,0
5250,141,1
5280,140,5
5293,140,7
5310,141,9
5340,143,20
5370,140,25
5400,140,36
5430,140,49
5460,144,60
5490,143,72
5520,147,85
5550,139,93
5580,136,99
5610,134,104
5640,106,88
5653,107,90
5670,109,91
5700,111,0
5730,106,0
5760,101,0
5790,94,0
5820,94,0
5850,89,0
5880,86,0
5910,80,0
5917,78,0
5940,70,0
5970,64,2
6000,57,2
6030,47,5
6060,40,5
6090,32,8
6120,9,3
6150,15,8
6180,18,0
6210,23,0
6216,23,0
6240,23,0
6270,33,0
6292,35,0
6300,39,0
6330,48,0
6360,58,0
6390,62,0
6420,67,0
6450,70,8
6480,77,23
6510,75,30
6540,75,39
6570,76,51
6600,64,42
6612,65,43
6621,68,47
6630,73,50
6660,78,0
6690,83,0
6720,81,0
6750,89,0
6780,100,0
6810,107,2
6832,109,7
6840,108,8
6870,112,19
6900,106,25
6930,103,36
6960,105,45
6967,103,47
6990,100,52
7020,95,58
7050,94,62
7080,68,63
7110,69,64
7140,71,0
7170,68,0
7200,61,0
7230,60,0
7247,59,0
7260,58,0
7290,57,0
7320,53,0
7350,48,0
7369,44,0
7380,42,0
7410,40,0
7440,37,0
7470,30,0
7500,25,0
7530,10,0
7560,1,1
7590,3,3
7620,4,0
7650,4,0
7680,6,0
7710,12,0
7740,17,0
7770,29,0
7800,40,0
7830,50,0
7860,55,0
7890,53,0
7920,57,4
7950,53,13
7959,54,16
7980,58,24
7999,58,29
8010,55,30
8040,39,23
8070,49,33
8100,63,0
8119,70,0
8130,67,0
8160,64,0
8190,71,0
8220,76,0
8250,78,0
8280,84,0
8295,83,0
8310,85,0
8340,87,4
8370,84,13
8400,81,21
8430,68,21
8460,66,29
8490,62,32
8520,35,15
8550,39,18
8580,40,0
8610,35,0
8640,29,0
8670,32,0
8700,34,0
8730,36,0
8760,36,0
8790,35,0
8820,38,0
8850,33,0
8880,33,0
8910,26,0
8940,23,0
8946,23,0
8970,16,0
9000,2,1
9030,8,5
9060,11,0
9090,17,0
9120,19,0
9150,35,0
9180,49,0
9210,69,0
9222,76,0
9240,85,0
9270,102,13
9300,112,30
9330,121,48
9360,120,63
9390,130,79
9420,129,93
9450,142,111
9480,125,119
9510,137,131
9540,154,1
9570,159,8
9600,171,21
9620,174,28
9630,172,33
9633,172,34
9660,178,47
9690,179,61
9715,183,76
9720,182,76
9750,183,93
9780,189,107
9810,189,117
9840,193,128
9870,186,138
9900,182,145
9930,183,150
9960,152,139
9990,155,141
10020,164,12
10050,161,14
10080,156,14
10110,150,18
10140,141,21
10170,133,21
10200,124,23
10230,113,24
10260,106,29
10290,97,30
10320,87,30
10350,77,32
10380,69,33
10410,63,33
10440,34,17
10470,37,20
10500,41,0
10530,41,0
10532,42,0
10560,43,1
