minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,2,0
300,2,0
330,1,1
360,1,1
390,3,3
420,5,0
450,7,0
480,8,0
510,16,0
540,27,0
570,37,0
574,38,0
600,45,0
630,48,0
660,56,0
690,66,0
720,69,7
750,57,13
780,53,16
810,51,24
840,30,19
870,43,31
900,50,0
930,52,0
960,55,0
990,61,0
1020,65,0
1050,70,0
1080,71,0
1110,70,0
1140,70,0
1170,69,2
1200,74,11
1230,56,14
1260,54,17
1290,42,20
1317,26,24
1320,24,19
1350,24,19
1380,25,0
1410,21,0
1440,18,0
1470,18,0
1500,18,0
1530,18,0
1560,18,0
1590,16,0
1620,16,0
1650,16,0
1680,13,0
1710,13,0
1740,13,0
1770,4,0
1800,2,2
1830,3,3
1839,3,3
1860,4,0
1890,5,0
1920,8,0
1950,15,0
1980,18,0
2010,23,0
2040,36,0
2070,42,0
2100,43,0
2130,46,0
2160,48,0
2190,52,8
2220,48,14
2250,36,17
2277,27,20
2280,20,0
2310,26,5
2340,35,0
2370,35,0
2400,42,0
2430,51,0
2460,53,0
2490,53,0
2520,53,0
2550,52,0
2580,54,0
2610,57,0
2640,50,0
2670,42,3
2700,42,7
2730,29,9
2760,12,10
2790,13,11
2800,14,12
2809,14,12
2820,15,0
2850,13,0
2880,11,0
2881,11,0
2910,11,0
2940,11,0
2970,11,0
3000,11,0
3030,12,0
3060,10,0
3090,10,0
3120,10,0
3150,7,0
3180,7,0
3210,5,1
3240,2,2
3270,6,6
3300,10,0
3330,12,0
3360,14,0
3390,25,0
3420,31,0
3450,38,0
3480,40,0
3506,44,0
3510,45,0
3540,55,0
3570,53,0
3600,53,1
3630,52,7
3660,43,10
3690,46,21
3720,30,27
3750,34,31
3780,41,0
3810,45,0
3840,45,0
3870,53,0
3879,53,0
3900,57,0
3930,57,0
3960,62,0
3990,62,0
4020,64,0
4050,60,0
4080,59,3
4110,51,6
4140,45,11
4152,43,12
4170,34,12
4200,15,1
4230,15,1
4260,16,0
4261,16,0
4290,15,0
4320,14,0
4350,15,0
4380,15,0
4410,14,0
4440,13,0
4460,14,0
4470,14,0
4500,14,0
4516,12,0
4530,12,0
4560,11,0
4590,10,0
4620,10,0
4650,4,1
4680,2,2
4710,6,6
4739,7,7
4740,7,0
4770,9,0
4800,14,0
4830,26,0
4843,26,0
4860,31,0
4890,41,0
4920,51,0
4950,59,0
4980,61,0
5010,72,7
5040,73,19
5070,68,26
5092,62,28
5100,61,29
5130,56,34
5160,41,35
5184,45,39
5190,47,41
5220,50,0
5250,52,0
5280,55,0
5293,55,0
5310,56,0
5340,61,0
5370,66,0
5400,65,0
5430,67,0
5460,72,2
5490,68,9
5520,74,18
5550,61,23
5580,63,29
5610,43,32
5640,33,26
5653,33,26
5670,34,27
5700,35,0
5730,31,0
5760,23,0
5790,23,0
5820,23,0
5850,23,0
5880,23,0
5910,22,0
5917,22,0
5940,19,0
5970,19,0
6000,17,0
6030,18,0
6060,16,0
6090,11,1
6120,1,1
6150,4,4
6180,6,0
6210,8,0
6216,9,0
6240,12,0
6270,16,0
6292,20,0
6300,23,0
6330,31,0
6360,33,0
6390,36,0
6420,41,0
6450,40,0
6480,43,0
6510,35,2
6540,36,5
6570,34,10
6600,19,19
6612,19,19
6621,20,20
6630,22,22
6660,25,0
6690,30,0
6720,30,0
6750,40,0
6780,47,0
6810,54,0
6832,57,0
6840,57,0
6870,55,0
6900,52,0
6930,56,0
6960,52,1
6967,50,1
6990,44,4
7020,39,5
7050,37,8
7080,10,0
7110,10,0
7140,11,0
7170,9,0
