minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,2,0
330,1,0
360,0,0
390,1,0
420,2,0
450,3,0
480,4,0
510,7,0
540,11,0
570,14,0
574,14,0
600,18,0
630,24,0
660,29,0
690,35,0
720,44,0
750,38,0
780,31,0
810,29,4
840,5,3
870,13,9
900,17,0
930,16,0
960,18,0
990,21,0
1020,24,0
1050,28,0
1080,28,0
1110,27,0
1140,29,0
1170,26,0
1200,25,0
1230,22,0
1260,20,0
1290,12,0
1317,1,0
1320,0,0
1350,0,0
1380,0,0
1410,1,0
1440,1,0
1470,2,0
1500,3,0
1530,3,0
1560,3,0
1590,3,0
1620,3,0
1650,3,0
1680,3,0
1710,3,0
1740,4,0
1770,4,0
1800,0,0
1830,0,0
1839,0,0
1860,1,0
1890,2,0
1920,2,0
1950,8,0
1980,8,0
2010,10,0
2040,14,0
2070,19,0
2100,21,0
2130,22,0
2160,23,0
2190,22,1
2220,25,3
2250,22,6
2277,9,7
2280,7,3
2310,9,5
2340,16,0
2370,17,0
2400,19,0
2430,23,0
2460,27,0
2490,28,0
2520,30,0
2550,30,0
2580,26,0
2610,27,0
2640,26,0
2670,22,0
2700,23,0
2730,18,0
2760,1,0
2790,1,0
2800,1,0
2809,1,0
2820,2,0
2850,2,0
2880,1,0
2881,1,0
2910,1,0
2940,1,0
2970,2,0
3000,2,0
3030,1,0
3060,1,0
3090,1,0
3120,1,0
3150,2,0
3180,2,0
3210,3,1
3240,1,0
3270,1,0
3300,3,0
3330,2,0
3360,2,0
3390,8,0
3420,11,0
3450,14,0
3480,16,0
3506,19,0
3510,20,0
3540,28,0
3570,31,0
3600,29,0
3630,30,0
3660,31,3
3690,28,9
3720,12,9
3750,17,14
3780,20,0
3810,22,0
3840,25,0
3870,26,0
3879,27,0
3900,29,0
3930,31,0
3960,34,0
3990,34,0
4020,36,0
4050,33,0
4080,32,0
4110,26,0
4140,27,1
4152,25,1
4170,21,4
4200,5,0
4230,5,0
4260,5,0
4261,5,0
4290,5,0
4320,5,0
4350,5,0
4380,6,0
4410,7,0
4440,7,0
4460,7,0
4470,7,0
4500,7,0
4516,7,0
4530,7,0
4560,6,0
4590,6,0
4620,6,0
4650,2,0
4680,1,1
4710,1,1
4739,2,2
4740,2,0
4770,3,0
4800,4,0
4830,13,0
4843,13,0
4860,16,0
4890,23,0
4920,31,0
4950,34,0
4980,37,0
5010,37,0
5040,40,0
5070,39,1
5092,33,1
5100,33,3
5130,26,4
5160,6,0
5184,7,1
5190,7,1
5220,14,0
5250,15,0
5280,17,0
5293,17,0
5310,18,0
5340,20,0
5370,21,0
5400,21,0
5430,23,0
5460,27,0
5490,29,0
5520,28,0
5550,26,0
5580,24,0
5610,21,3
5640,4,1
5653,4,1
5670,4,1
5700,4,0
5730,5,0
5760,4,0
5790,4,0
5820,4,0
5850,4,0
5880,4,0
5910,3,0
5917,2,0
5940,2,0
5970,4,0
6000,4,0
6030,4,0
6060,4,0
6090,3,0
6120,0,0
6150,2,0
6180,3,0
6210,4,0
6216,5,0
6240,5,0
6270,9,0
6292,9,0
6300,9,0
6330,11,0
6360,15,0
6390,17,0
6420,16,0
6450,16,0
6480,22,0
6510,24,0
6540,23,0
6570,19,1
6600,3,0
6612,4,0
6621,5,0
6630,5,0
6660,7,0
6690,11,0
6720,12,0
6750,15,0
6780,20,0
6810,25,0
6832,25,0
6840,25,0
6870,28,0
6900,29,0
6930,28,0
6960,29,0
6967,28,0
6990,23,0
7020,19,0
7050,13,0
7080,1,0
7110,1,0
7140,1,0
7170,2,0
