minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,4,0
330,4,1
360,1,0
390,3,1
420,5,0
450,10,0
480,16,0
510,30,0
540,45,0
570,59,0
574,62,0
600,72,0
630,78,0
660,92,3
690,92,15
720,99,30
750,93,40
780,86,49
810,86,61
840,72,63
870,89,79
900,96,0
930,100,0
960,110,0
990,116,0
1020,117,0
1050,118,2
1080,111,5
1110,109,14
1140,106,21
1170,102,28
1200,99,33
1230,87,38
1260,81,44
1290,75,48
1317,60,54
1320,54,39
1350,54,39
1380,58,1
1410,51,0
1440,46,0
1470,47,0
1500,45,0
1530,42,0
1560,40,0
1590,38,0
1620,34,0
1650,30,0
1680,26,0
1710,22,0
1740,22,0
1770,10,0
1800,3,2
1830,4,3
1839,4,3
1860,5,0
1890,9,0
1920,12,0
1950,24,0
1980,30,0
2010,37,0
2040,56,0
2070,61,0
2100,64,0
2130,74,10
2160,78,21
2190,73,32
2220,75,39
2250,63,44
2277,54,51
2280,51,40
2310,60,49
2340,73,0
2370,80,0
2400,88,0
2430,102,0
2460,102,0
2490,106,0
2520,106,1
2550,102,2
2580,98,11
2610,98,19
2640,91,27
2670,86,34
2700,78,41
2730,65,43
2760,45,22
2790,47,24
2800,48,25
2809,48,25
2820,49,0
2850,43,0
2880,37,0
2881,37,0
2910,36,0
2940,35,0
2970,34,0
3000,33,0
3030,34,0
3060,29,0
3090,28,0
3120,26,0
3150,21,0
3180,21,0
3210,13,2
3240,3,1
3270,8,3
3300,10,0
3330,15,0
3360,19,0
3390,33,0
3420,41,0
3450,48,0
3480,56,0
3506,59,0
3510,61,0
3540,72,0
3570,76,7
3600,73,14
3630,72,27
3660,71,35
3690,65,43
3720,56,46
3750,66,56
3780,74,0
3810,79,0
3840,84,0
3870,89,0
3879,92,0
3900,94,0
3930,97,0
3960,97,0
3990,97,1
4020,96,13
4050,97,22
4080,102,35
4110,88,39
4140,84,47
4152,80,47
4170,72,49
4200,52,46
4230,52,46
4260,54,0
4261,54,0
4290,51,0
4320,45,0
4350,45,0
4380,44,0
4410,44,0
4440,42,0
4460,40,0
4470,40,0
4500,35,0
4516,33,0
4530,33,0
4560,27,0
4590,25,0
4620,23,0
4650,10,1
4680,2,2
4710,8,8
4739,12,12
4740,12,0
4770,14,0
4800,17,0
4830,39,0
4843,42,0
4860,49,0
4890,65,0
4920,83,0
4950,96,5
4980,101,19
5010,109,36
5040,114,53
5070,114,66
5092,109,72
5100,109,73
5130,98,79
5160,92,80
5184,99,87
5190,101,89
5220,116,0
5250,130,0
5280,133,0
5293,130,0
5310,134,1
5340,130,5
5370,126,9
5400,126,17
5430,118,23
5460,122,32
5490,111,39
5520,111,48
5550,98,54
5580,98,61
5610,89,65
5640,68,68
5653,69,69
5670,71,71
5700,73,0
5730,73,0
5760,65,0
5790,64,0
5820,59,0
5850,57,0
5880,51,0
5910,44,0
5917,43,0
5940,38,0
5970,36,0
6000,32,0
6030,30,0
6060,24,0
6090,20,3
6120,4,0
6150,9,1
6180,12,0
6210,17,0
6216,18,0
6240,21,0
6270,29,0
6292,31,0
6300,35,0
6330,40,0
6360,47,0
6390,49,0
6420,53,0
6450,58,0
6480,65,10
6510,57,15
6540,55,20
6570,54,30
6600,42,30
6612,42,30
6621,45,33
6630,48,35
6660,54,0
6690,61,0
6720,63,0
6750,73,0
6780,80,0
6810,81,0
6832,82,0
6840,81,0
6870,84,2
6900,81,4
6930,81,11
6960,79,17
6967,74,17
6990,62,20
7020,61,25
7050,44,26
7080,31,26
7110,32,27
7140,34,0
7170,31,0
