minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,3,0
330,2,1
360,1,1
390,2,2
420,3,0
450,5,0
480,9,0
510,15,0
540,19,0
570,24,0
574,25,0
600,30,0
630,34,0
660,42,0
690,41,0
720,42,0
750,35,0
780,35,0
810,26,3
840,4,2
870,10,5
900,12,0
930,12,0
960,20,0
990,25,0
1020,29,0
1050,34,0
1080,36,0
1110,36,0
1140,35,0
1170,36,0
1200,32,0
1230,26,0
1260,27,1
1290,16,3
1317,5,4
1320,4,0
1350,4,0
1380,6,0
1410,6,0
1440,7,0
1470,7,0
1500,7,0
1530,6,0
1560,5,0
1590,5,0
1620,4,0
1650,4,0
1680,3,0
1710,3,0
1740,3,0
1770,1,0
1800,0,0
1830,1,1
1839,1,1
1860,1,0
1890,1,0
1920,4,0
1950,8,0
1980,8,0
2010,9,0
2040,18,0
2070,21,0
2100,22,0
2130,27,0
2160,24,0
2190,25,0
2220,29,2
2250,21,4
2277,10,6
2280,7,1
2310,10,2
2340,13,0
2370,16,0
2400,16,0
2430,20,0
2460,27,0
2490,28,0
2520,29,0
2550,30,0
2580,32,0
2610,31,0
2640,34,0
2670,29,0
2700,32,3
2730,22,3
2760,4,3
2790,5,4
2800,5,4
2809,5,4
2820,5,0
2850,4,0
2880,3,0
2881,3,0
2910,4,0
2940,4,0
2970,4,0
3000,4,0
3030,5,0
3060,5,0
3090,4,0
3120,4,0
3150,4,0
3180,4,0
3210,3,0
3240,0,0
3270,1,1
3300,4,0
3330,4,0
3360,8,0
3390,12,0
3420,15,0
3450,21,0
3480,20,0
3506,23,0
3510,22,0
3540,27,0
3570,30,0
3600,29,0
3630,27,0
3660,30,4
3690,26,8
3720,9,5
3750,12,7
3780,13,0
3810,12,0
3840,14,0
3870,19,0
3879,21,0
3900,22,0
3930,26,0
3960,27,0
3990,28,0
4020,28,0
4050,28,0
4080,24,0
4110,26,0
4140,30,4
4152,22,4
4170,15,4
4200,5,1
4230,5,1
4260,5,0
4261,5,0
4290,6,0
4320,3,0
4350,3,0
4380,4,0
4410,4,0
4440,4,0
4460,4,0
4470,4,0
4500,4,0
4516,4,0
4530,4,0
4560,2,0
4590,3,0
4620,3,0
4650,4,1
4680,1,0
4710,2,1
4739,3,2
4740,3,0
4770,4,0
4800,5,0
4830,11,0
4843,12,0
4860,16,0
4890,22,0
4920,26,0
4950,30,0
4980,31,0
5010,36,0
5040,38,0
5070,38,3
5092,36,7
5100,37,8
5130,26,9
5160,11,9
5184,13,11
5190,14,12
5220,17,0
5250,24,0
5280,23,0
5293,24,0
5310,28,0
5340,32,0
5370,32,0
5400,32,0
5430,30,0
5460,37,0
5490,35,0
5520,32,0
5550,28,0
5580,27,1
5610,15,1
5640,4,4
5653,4,4
5670,4,4
5700,4,0
5730,3,0
5760,2,0
5790,2,0
5820,3,0
5850,3,0
5880,3,0
5910,3,0
5917,3,0
5940,3,0
5970,3,0
6000,3,0
6030,4,0
6060,4,0
6090,3,0
6120,1,1
6150,2,2
6180,4,0
6210,6,0
6216,6,0
6240,6,0
6270,9,0
6292,11,0
6300,13,0
6330,15,0
6360,19,0
6390,21,0
6420,20,0
6450,21,0
6480,20,0
6510,18,0
6540,18,0
6570,13,2
6600,5,3
6612,6,4
6621,7,5
6630,7,5
6660,7,0
6690,12,0
6720,12,0
6750,15,0
6780,20,0
6810,22,0
6832,26,0
6840,26,0
6870,31,0
6900,31,0
6930,33,0
6960,31,0
6967,31,0
6990,24,0
7020,26,3
7050,20,4
7080,6,6
7110,7,7
7140,7,0
7170,4,0
