minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,2,0
300,3,0
330,3,0
360,0,0
390,1,1
420,1,0
450,3,0
480,4,0
510,15,0
540,27,0
570,36,0
574,36,0
600,41,0
630,46,0
660,59,0
690,64,0
720,65,8
750,59,11
780,53,16
810,58,28
840,37,25
870,49,38
900,57,0
930,56,0
960,62,0
990,68,0
1020,73,0
1050,74,0
1080,72,0
1110,74,0
1140,72,0
1170,67,2
1200,64,7
1230,54,9
1260,50,14
1290,37,15
1317,24,20
1320,20,10
1350,20,10
1380,21,0
1410,20,0
1440,16,0
1470,17,0
1500,18,0
1530,17,0
1560,17,0
1590,17,0
1620,16,0
1650,14,0
1680,12,0
1710,12,0
1740,14,0
1770,9,0
1800,1,1
1830,1,1
1839,1,1
1860,2,0
1890,8,0
1920,12,0
1950,19,0
1980,24,0
2010,28,0
2040,41,0
2070,42,0
2100,42,0
2130,47,0
2160,51,3
2190,55,13
2220,50,19
2250,46,21
2277,35,25
2280,27,5
2310,36,14
2340,45,0
2370,48,0
2400,52,0
2430,60,0
2460,63,0
2490,67,0
2520,66,0
2550,65,0
2580,68,2
2610,66,5
2640,69,12
2670,55,16
2700,54,22
2730,49,22
2760,26,5
2790,26,4
2800,26,4
2809,26,4
2820,27,0
2850,21,0
2880,20,0
2881,20,0
2910,20,0
2940,20,0
2970,20,0
3000,21,0
3030,20,0
3060,20,0
3090,19,0
3120,18,0
3150,12,0
3180,13,0
3210,8,0
3240,0,0
3270,1,0
3300,3,0
3330,3,0
3360,6,0
3390,14,0
3420,17,0
3450,25,0
3480,30,0
3506,35,0
3510,36,0
3540,40,0
3570,46,0
3600,47,1
3630,48,10
3660,46,16
3690,47,25
3720,34,21
3750,39,26
3780,46,0
3810,41,0
3840,45,0
3870,50,0
3879,52,0
3900,54,0
3930,55,0
3960,64,0
3990,61,0
4020,60,0
4050,57,1
4080,57,4
4110,44,6
4140,38,7
4152,39,8
4170,31,13
4200,17,14
4230,17,14
4260,19,0
4261,19,0
4290,13,0
4320,10,0
4350,10,0
4380,12,0
4410,12,0
4440,12,0
4460,12,0
4470,12,0
4500,11,0
4516,11,0
4530,10,0
4560,9,0
4590,11,0
4620,11,0
4650,7,1
4680,1,0
4710,4,1
4739,8,2
4740,8,0
4770,10,0
4800,11,0
4830,27,0
4843,30,0
4860,32,0
4890,40,0
4920,53,0
4950,59,0
4980,68,0
5010,73,9
5040,73,19
5070,71,27
5092,62,31
5100,63,32
5130,63,35
5160,47,41
5184,54,47
5190,56,49
5220,63,0
5250,66,0
5280,65,0
5293,66,0
5310,66,0
5340,68,0
5370,67,0
5400,69,0
5430,75,0
5460,71,6
5490,72,14
5520,69,16
5550,62,21
5580,58,26
5610,55,30
5640,31,19
5653,31,19
5670,32,19
5700,33,0
5730,32,0
5760,29,0
5790,29,0
5820,29,0
5850,29,0
5880,26,0
5910,25,0
5917,25,0
5940,23,0
5970,23,0
6000,20,0
6030,18,0
6060,16,0
6090,11,1
6120,2,2
6150,4,4
6180,5,0
6210,10,0
6216,10,0
6240,12,0
6270,18,0
6292,19,0
6300,20,0
6330,26,0
6360,30,0
6390,33,0
6420,35,0
6450,38,0
6480,41,0
6510,34,2
6540,34,6
6570,32,10
6600,17,8
6612,18,9
6621,20,11
6630,22,13
6660,28,1
6690,32,1
6720,30,0
6750,36,0
6780,42,0
6810,45,0
6832,46,0
6840,47,0
6870,47,0
6900,44,0
6930,46,0
6960,42,0
6967,42,0
6990,40,2
7020,33,3
7050,28,5
7080,7,1
7110,8,2
7140,9,0
7170,7,0
