minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,3,0
270,3,0
300,3,0
330,2,1
360,1,1
390,1,1
420,2,0
450,5,0
480,11,0
510,18,0
540,31,0
570,43,0
574,43,0
600,50,0
630,56,0
660,65,0
690,71,0
720,77,16
750,69,23
780,66,29
810,68,39
840,47,40
870,61,53
900,70,0
930,70,0
960,74,0
990,72,0
1020,74,0
1050,79,0
1080,77,0
1110,80,0
1140,78,0
1170,75,4
1200,74,8
1230,56,13
1260,53,16
1290,37,18
1317,25,22
1320,22,12
1350,22,12
1380,23,0
1410,20,0
1440,16,0
1470,16,0
1500,17,0
1530,15,0
1560,15,0
1590,14,0
1620,14,0
1650,12,0
1680,12,0
1710,12,0
1740,10,0
1770,8,0
1800,1,0
1830,1,0
1839,1,0
1860,1,0
1890,5,0
1920,7,0
1950,13,0
1980,18,0
2010,25,0
2040,33,0
2070,39,0
2100,42,0
2130,53,0
2160,51,0
2190,43,3
2220,38,7
2250,34,11
2277,20,16
2280,18,6
2310,24,10
2340,33,0
2370,38,0
2400,42,0
2430,46,0
2460,50,0
2490,50,0
2520,55,0
2550,55,0
2580,54,0
2610,56,0
2640,53,3
2670,46,7
2700,41,10
2730,33,11
2760,13,13
2790,14,14
2800,14,14
2809,14,14
2820,14,0
2850,8,0
2880,8,0
2881,8,0
2910,8,0
2940,8,0
2970,9,0
3000,10,0
3030,11,0
3060,9,0
3090,9,0
3120,9,0
3150,8,0
3180,9,0
3210,7,1
3240,2,2
3270,4,4
3300,5,0
3330,7,0
3360,9,0
3390,20,0
3420,24,0
3450,32,0
3480,36,0
3506,40,0
3510,41,0
3540,47,0
3570,45,0
3600,49,0
3630,41,5
3660,44,12
3690,38,17
3720,26,26
3750,34,34
3780,43,0
3810,41,0
3840,41,0
3870,44,0
3879,45,0
3900,47,0
3930,51,0
3960,56,0
3990,56,0
4020,52,0
4050,53,0
4080,55,4
4110,44,8
4140,44,13
4152,42,16
4170,39,17
4200,19,10
4230,19,10
4260,21,0
4261,21,0
4290,18,0
4320,17,0
4350,18,0
4380,17,0
4410,17,0
4440,17,0
4460,18,0
4470,17,0
4500,14,0
4516,13,0
4530,13,0
4560,13,0
4590,13,0
4620,12,0
4650,6,0
4680,2,2
4710,3,3
4739,6,6
4740,6,0
4770,7,0
4800,11,0
4830,31,0
4843,32,0
4860,38,0
4890,42,0
4920,55,0
4950,69,0
4980,71,0
5010,70,9
5040,72,18
5070,68,28
5092,62,32
5100,62,32
5130,62,39
5160,47,41
5184,51,45
5190,53,47
5220,63,0
5250,69,0
5280,69,0
5293,69,0
5310,70,0
5340,72,0
5370,69,0
5400,67,0
5430,65,0
5460,69,1
5490,71,5
5520,68,12
5550,57,17
5580,54,21
5610,44,23
5640,24,14
5653,24,14
5670,25,15
5700,26,0
5730,22,0
5760,22,0
5790,22,0
5820,22,0
5850,23,0
5880,21,0
5910,18,0
5917,18,0
5940,18,0
5970,16,0
6000,16,0
6030,16,0
6060,14,0
6090,8,2
6120,3,0
6150,5,1
6180,7,0
6210,10,0
6216,10,0
6240,13,0
6270,20,0
6292,21,0
6300,23,0
6330,28,0
6360,30,0
6390,36,0
6420,38,0
6450,41,0
6480,42,0
6510,39,2
6540,36,6
6570,25,9
6600,17,17
6612,18,18
6621,20,20
6630,20,20
6660,23,0
6690,26,0
6720,26,0
6750,30,0
6780,34,0
6810,37,0
6832,41,0
6840,40,0
6870,42,0
6900,44,0
6930,47,0
6960,46,0
6967,44,0
6990,41,2
7020,38,5
7050,28,6
7080,7,5
7110,8,5
7140,10,0
7170,9,0
