minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,1,0
180,1,0
210,1,0
240,2,0
270,3,0
300,4,0
330,4,1
360,1,1
390,3,1
420,6,0
450,14,0
480,17,0
510,30,0
540,46,0
570,61,0
574,63,0
600,69,0
630,77,0
660,91,7
690,96,21
720,97,35
750,94,43
780,87,50
810,95,62
840,73,59
870,93,78
900,105,0
930,103,0
960,110,0
990,114,0
1020,117,1
1050,124,12
1080,124,20
1110,122,30
1140,121,37
1170,117,45
1200,114,53
1230,106,56
1260,98,61
1290,94,65
1317,75,69
1320,69,47
1350,69,47
1380,73,0
1410,68,0
1440,62,0
1470,61,0
1500,59,0
1530,56,0
1560,51,0
1590,50,0
1620,44,0
1650,37,0
1680,35,0
1710,26,0
1740,22,0
1770,11,0
1800,2,2
1830,3,3
1839,3,3
1860,4,0
1890,10,0
1920,12,0
1950,21,0
1980,28,0
2010,38,0
2040,52,0
2070,58,0
2100,61,0
2130,62,1
2160,70,11
2190,60,20
2220,59,26
2250,55,32
2277,42,38
2280,39,26
2310,50,36
2340,65,0
2370,67,0
2400,72,0
2430,80,0
2460,85,0
2490,86,0
2520,87,0
2550,88,1
2580,90,9
2610,86,17
2640,82,20
2670,73,23
2700,63,29
2730,63,31
2760,34,17
2790,36,16
2800,37,17
2809,37,18
2820,39,0
2850,34,0
2880,31,0
2881,31,0
2910,32,0
2940,30,0
2970,31,0
3000,30,0
3030,29,0
3060,24,0
3090,23,0
3120,18,0
3150,15,0
3180,16,0
3210,13,3
3240,4,0
3270,8,0
3300,10,0
3330,13,0
3360,19,0
3390,30,0
3420,36,0
3450,46,0
3480,56,0
3506,60,0
3510,61,0
3540,69,0
3570,72,8
3600,70,16
3630,76,32
3660,72,38
3690,71,48
3720,61,42
3750,71,51
3780,79,0
3810,79,0
3840,86,0
3870,95,0
3879,98,0
3900,102,0
3930,107,1
3960,114,9
3990,108,15
4020,114,32
4050,114,42
4080,113,48
4110,109,55
4140,100,63
4152,103,66
4170,99,71
4200,73,55
4230,73,55
4260,76,0
4261,76,0
4290,71,0
4320,57,0
4350,58,0
4380,54,0
4410,54,0
4440,53,0
4460,48,0
4470,46,0
4500,44,0
4516,41,0
4530,38,0
4560,33,0
4590,25,0
4620,23,0
4650,13,1
4680,2,2
4710,8,5
4739,13,10
4740,13,0
4770,15,0
4800,20,0
4830,38,0
4843,43,0
4860,49,0
4890,62,0
4920,78,0
4950,97,8
4980,101,24
5010,110,41
5040,121,59
5070,119,73
5092,115,77
5100,113,77
5130,112,84
5160,96,66
5184,103,72
5190,106,76
5220,120,0
5250,127,0
5280,131,0
5293,130,1
5310,133,2
5340,138,10
5370,130,15
5400,132,25
5430,128,34
5460,134,45
5490,126,56
5520,127,67
5550,130,75
5580,118,81
5610,116,87
5640,88,76
5653,88,77
5670,90,78
5700,91,0
5730,82,0
5760,75,0
5790,74,0
5820,70,0
5850,69,0
5880,64,0
5910,60,0
5917,59,0
5940,56,0
5970,50,0
6000,43,0
6030,41,0
6060,32,0
6090,23,2
6120,3,0
6150,7,0
6180,9,0
6210,11,0
6216,12,0
6240,11,0
6270,19,0
6292,23,0
6300,26,0
6330,34,0
6360,44,0
6390,50,0
6420,53,0
6450,56,0
6480,64,6
6510,59,13
6540,56,20
6570,56,29
6600,41,27
6612,42,28
6621,45,31
6630,47,33
6660,51,0
6690,55,0
6720,57,0
6750,63,0
6780,71,0
6810,74,0
6832,76,0
6840,76,0
6870,84,0
6900,77,4
6930,80,13
6960,78,20
6967,76,20
6990,71,24
7020,66,29
7050,61,33
7080,38,22
7110,39,22
7140,41,0
7170,40,0
