minuto,pedidos_en_fotografia,h
0,0,0
30,0,0
60,0,0
90,0,0
120,0,0
150,0,0
180,0,0
210,0,0
240,1,0
270,1,0
300,1,0
330,1,1
360,1,1
390,1,1
420,1,0
450,2,0
480,6,0
510,11,0
540,17,0
570,25,0
574,25,0
600,27,0
630,29,0
660,32,0
690,35,0
720,38,0
750,34,0
780,31,0
810,25,2
840,7,2
870,13,7
900,18,0
930,17,0
960,20,0
990,20,0
1020,25,0
1050,29,0
1080,32,0
1110,32,0
1140,35,0
1170,35,0
1200,31,0
1230,31,0
1260,29,0
1290,19,0
1317,1,1
1320,1,1
1350,1,1
1380,2,0
1410,2,0
1440,0,0
1470,0,0
1500,0,0
1530,0,0
1560,0,0
1590,0,0
1620,0,0
1650,0,0
1680,0,0
1710,0,0
1740,1,0
1770,1,0
1800,0,0
1830,0,0
1839,0,0
1860,0,0
1890,3,0
1920,5,0
1950,9,0
1980,12,0
2010,16,0
2040,20,0
2070,22,0
2100,23,0
2130,26,0
2160,27,0
2190,22,0
2220,22,0
2250,18,1
2277,8,3
2280,5,0
2310,9,0
2340,16,0
2370,20,0
2400,19,0
2430,21,0
2460,23,0
2490,23,0
2520,26,0
2550,26,0
2580,28,0
2610,28,0
2640,26,0
2670,25,0
2700,25,1
2730,17,1
2760,3,0
2790,4,0
2800,4,0
2809,4,0
2820,4,0
2850,3,0
2880,3,0
2881,3,0
2910,3,0
2940,3,0
2970,3,0
3000,4,0
3030,4,0
3060,4,0
3090,4,0
3120,4,0
3150,5,0
3180,6,0
3210,3,1
3240,2,2
3270,4,4
3300,4,0
3330,6,0
3360,7,0
3390,15,0
3420,19,0
3450,20,0
3480,26,0
3506,27,0
3510,28,0
3540,32,0
3570,31,0
3600,33,0
3630,29,0
3660,27,0
3690,23,5
3720,8,5
3750,14,11
3780,18,0
3810,19,0
3840,18,0
3870,18,0
3879,19,0
3900,21,0
3930,23,0
3960,25,0
3990,25,0
4020,25,0
4050,24,0
4080,26,0
4110,23,0
4140,24,1
4152,22,1
4170,16,2
4200,2,2
4230,2,2
4260,2,0
4261,2,0
4290,2,0
4320,3,0
4350,3,0
4380,3,0
4410,3,0
4440,3,0
4460,4,0
4470,4,0
4500,4,0
4516,4,0
4530,4,0
4560,3,0
4590,3,0
4620,3,0
4650,2,0
4680,1,1
4710,1,1
4739,1,1
4740,1,0
4770,1,0
4800,5,0
4830,17,0
4843,18,0
4860,21,0
4890,24,0
4920,30,0
4950,32,0
4980,36,0
5010,37,0
5040,36,0
5070,36,0
5092,30,0
5100,29,0
5130,26,3
5160,7,0
5184,10,1
5190,12,3
5220,17,0
5250,21,0
5280,22,0
5293,22,0
5310,22,0
5340,24,0
5370,22,0
5400,24,0
5430,22,0
5460,26,0
5490,27,0
5520,32,0
5550,30,0
5580,29,1
5610,21,2
5640,2,0
5653,2,0
5670,3,0
5700,4,0
5730,4,0
5760,4,0
5790,4,0
5820,5,0
5850,5,0
5880,5,0
5910,5,0
5917,5,0
5940,5,0
5970,5,0
6000,4,0
6030,5,0
6060,5,0
6090,1,0
6120,1,1
6150,2,2
6180,2,0
6210,4,0
6216,4,0
6240,7,0
6270,10,0
6292,10,0
6300,11,0
6330,14,0
6360,16,0
6390,17,0
6420,18,0
6450,22,0
6480,24,0
6510,19,0
6540,18,0
6570,15,2
6600,6,6
6612,7,7
6621,7,7
6630,7,7
6660,7,0
6690,8,0
6720,9,0
6750,12,0
6780,13,0
6810,16,0
6832,18,0
6840,18,0
6870,19,0
6900,17,0
6930,18,0
6960,21,0
6967,21,0
6990,18,0
7020,16,1
7050,9,1
7080,1,1
7110,2,2
7140,3,0
7170,2,0
